指標名,ホテル,,,,,,,,,
出典,Rakuten API,,,,,,,,,
年次,2024/12/10取得,,,,,,,,,
URL,https://app.rakuten.co.jp/services/api/Travel/SimpleHotelSearch/20170426,,,,,,,,,
備考,(2022年度：1721件、2023年度：1099.0件、2024年度：1124件),,,,,,,,,
,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,レビュー数,室数,ホテルURL
港区,浜松町１丁目,-,東京都港区浜松町1-16-9,35.658083,139.756659,ＢＡＹ　ＨＯＴＥＬ東京浜松町,3.8,112,51,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180720
港区,芝１丁目,-,東京都港区芝1-6-5,35.65206728,139.754832,住友不動産ホテル　ヴィラフォンテーヌ東京浜松町,4.39,654,119,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80766
港区,新橋１丁目,虎ノ門広域,東京都港区新橋1-1-13,35.66911693,139.7562816,ＴＨＥ　ＢＬＯＳＳＯＭ　ＨＩＢＩＹＡ（ザ　ブラッサム日比谷）,4.67,261,255,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=172877
港区,新橋６丁目,虎ノ門広域,東京都港区新橋6-20-8,35.66089445,139.7544298,ホテルウィングインターナショナル新橋御成門,4.67,239,93,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=172074
港区,浜松町１丁目,-,東京都港区浜松町1-25-10,35.6573697,139.7559136,ナインアワーズ浜松町,3.55,96,205,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=177964
港区,西新橋１丁目,虎ノ門,東京都港区西新橋1-17-13,35.6674964,139.7535377,ｔｈｅ　ｂ　新橋（ザビー　しんばし）,4,268,109,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=164544
港区,芝１丁目,-,東京都港区芝1-13-19,35.64951792,139.753996,ＭＯＮｄａｙ　Ａｐａｒｔ　Ｐｒｅｍｉｕｍ　浜松町,5,15,9,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180279
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-9-2,35.66231072,139.7602367,住友不動産ホテル　ヴィラフォンテーヌグランド東京汐留,4.44,2187,492,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80756
港区,新橋６丁目,虎ノ門広域,東京都港区新橋6-20-1,35.66115659,139.7544258,ホテルリブマックスＢＵＤＧＥＴ新橋,2.67,477,63,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=140859
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-9-1,35.66293011,139.760856,コンラッド東京,4,182,291,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=78151
港区,芝公園１丁目,-,東京都港区芝公園1-6-6,35.6587076,139.752272,ｉｎｕｍｏ　芝公園　ｂｙ　Ｖｉｌｌａ　Ｆｏｎｔａｉｎｅ,4.5,7,70,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183714
港区,芝大門１丁目,-,東京都港区芝大門1-10-4,35.65892395,139.7531348,ＭＯＮｄａｙ　Ａｐａｒｔ　浜松町大門,5,26,22,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180277
港区,芝大門１丁目,-,東京都港区芝大門1-16-6　Ｃａｐｓｕｌｅ　Ｉｎｎ　Ｈａｍａｍａｔｓｕｃｈｏ,35.6571334,139.7544601,カプセルイン浜松町　＾,3.5,13,112,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186830
港区,新橋６丁目,虎ノ門広域,東京都港区新橋6-4-1,35.6622828,139.7538539,ホテル１８９９東京,4.67,331,63,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=167130
港区,芝公園１丁目,-,東京都港区芝公園1-5-10,35.65885256,139.752343,芝パークホテル,5,2385,199,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=803
港区,新橋４丁目,虎ノ門広域,東京都港区新橋4-15-6,35.66447705,139.7569202,レインボーホテル,3.48,602,70,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=17938
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1-23-4 虎ノ門ヒルズ 森タワー,35.66695991,139.7492038,アンダーズ東京,4,38,164,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181166
港区,新橋１丁目,虎ノ門広域,東京都港区新橋1-6-6,35.66701138,139.7615605,からくさホテルプレミア東京銀座,4.83,220,57,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=168398
港区,海岸１丁目,-,東京都港区海岸1-4-15,35.6554919,139.7598145,島嶼会館,4.67,27,87,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178889
港区,新橋１丁目,虎ノ門広域,東京都港区新橋1-2-6,35.66874325,139.75732,第一ホテル東京,4.7,1181,278,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=2876
港区,新橋５丁目,虎ノ門広域,東京都港区新橋5-1-5　3Ｆ,35.66415,139.7535479,ｂｎｂ＋　新橋店,2.91,17,22,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183596
港区,新橋３丁目,虎ノ門広域,東京都港区新橋3-15-7,35.6653201,139.7559681,Ｈｏｔｅｌ　ｏｗｌ　Ｔｏｋｙｏ　Ｓｈｉｎｂａｓｈｉ,3.75,148,30,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=172180
港区,東新橋２丁目,虎ノ門広域,東京都港区東新橋2-3-16,35.66234196,139.757787,ｕｎｉｔｏ　ＳＨＩＯＤＯＭＥ,3.76,103,44,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=182709
港区,芝１丁目,-,東京都港区芝1-12-12,35.6503481,139.7546551,Ｔｅｍｐｌｅ　Ｈｏｔｅｌ　正伝寺,4,8,2,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=179366
港区,新橋５丁目,虎ノ門広域,東京都港区新橋5-23-4,35.6634429,139.7532156,ＬＯＦホテル新橋,,,49,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=191916
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-7-1　汐留メディアタワー25階,35.66320451,139.7595246,パークホテル東京,4.33,1553,268,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=18239
港区,芝５丁目,-,東京都港区芝5-23-17　Ｓ・Ｆハイツ,35.6484025,139.7456936,Ｓ・Ｆハイツ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190467
港区,芝大門１丁目,-,東京都港区芝大門1-10-12,35.6585557,139.7529519,ｉｌｌｉ　Ｓｕｒｐ　Ｓｈｉｂａ－Ｐａｒｋ,,,2,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=192987
港区,海岸３丁目,-,東京都港区海岸3-17-9　ＲＥＧＡＬＯ芝浦,35.64315727,139.7558273,Ｔｕｎｅ　Ｉｎｎ　Ｔｏｋｙｏ　Ｂａｙ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185452
港区,芝大門２丁目,-,東京都港区芝大門2-7-8,35.6549838,139.7533389,ｉｌｌｉ　Ｒｏｍ　Ｈａｍａｍａｔｓｕｃｈｏ,,,2,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=192986
江東区,有明３丁目,-,東京都江東区有明3-7-3,35.63451475,139.7925329,ダブルツリーｂｙヒルトン東京有明,,,363,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=193175
港区,西新橋１丁目,虎ノ門,東京都港区西新橋1-19-5　East Toranomon 2F,35.6695916,139.7524344,ＥＡＳＴ　ＴＯＲＡＮＯＭＯＮ　Ｒｏｏｍ　－　ＫＡＮＤＯ　－／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=175272
港区,浜松町１丁目,-,東京都港区浜松町1-12-2　東武ハイライン大門201号室,35.6585953,139.7559498,レジデンシャルホテル　東武ハイライン大門２０１,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180477
港区,虎ノ門２丁目,虎ノ門,東京都港区虎ノ門2-6-4,35.667356,139.7473406,ホテル虎ノ門ヒルズ,,,205,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=189165
港区,新橋５丁目,虎ノ門広域,東京都港区新橋5-20-1　ル・グラシエルビル5号館　4Ｆ,35.663521,139.7539178,ｕｎｉｔｏ　ｌｉｇｈｔ　ＳＨＩＭＢＡＳＨＩ,,3,22,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=191633
港区,新橋４丁目,虎ノ門広域,東京都港区新橋4-15-7 ル・グランシエルBLDG34　 3、4、5階,35.6645791,139.756966,Ｔｈｅ　Ｔｅｒｒａｃｅ　Ｈｏｓｔｅｌ　Ｓｈｉｎｂａｓｈｉ,,,18,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181660
港区,六本木２丁目,六本木,東京都港区六本木2-3-11,35.66614515,139.7374261,アパホテル〈六本木ＳＩＸ〉,3.99,672,1001,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180334
港区,六本木３丁目,六本木,東京都港区六本木3-18-6,35.6616012,139.7376602,アパホテル＆リゾート〈六本木駅東〉,4.08,257,696,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184462
港区,南麻布１丁目,-,東京都港区南麻布1-7-37,35.6519275,139.7369441,オリンピックイン麻布,4.09,255,94,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183334
千代田区,紀尾井町４丁目,-,東京都千代田区紀尾井町4-1,35.68038023,139.7350381,ホテルニューオータニ,4.43,1764,1390,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=28439
港区,赤坂３丁目,赤坂,東京都港区赤坂3-12-5,35.67369548,139.7380024,ホテルヒラリーズ赤坂,3.84,469,167,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=164774
港区,赤坂３丁目,赤坂,東京都港区赤坂3-16-7,35.6745629,139.7363722,高濃度炭酸泉　茜草の湯　スーパーホテルＰｒｅｍｉｅｒ赤坂,4.35,710,157,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147781
港区,赤坂６丁目,赤坂,東京都港区赤坂6-2-13,35.67140583,139.7368245,京王プレッソイン赤坂,4.15,1175,157,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147727
港区,六本木３丁目,六本木,東京都港区六本木3-10-1,35.66354778,139.7336076,相鉄フレッサイン　東京六本木,4.18,752,201,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163072
千代田区,永田町２丁目,赤坂,東京都千代田区永田町2-10‐2,35.67457949,139.741204,アパホテルプライド〈赤坂国会議事堂前〉,4.22,455,500,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=171998
港区,赤坂３丁目,赤坂,東京都港区赤坂3-19-3,35.675754,139.736218,センチュリオンホテルグランド赤坂,4.23,581,113,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=142841
千代田区,平河町２丁目,-,東京都千代田区平河町2-4-3,35.68175795,139.7385655,ホテルルポール麹町（地方職員共済組合麹町会館）,4.16,2484,163,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=19925
千代田区,隼町１丁目,-,東京都千代田区隼町1-1,35.68304961,139.7437122,ホテルグランドアーク半蔵門,4.11,1400,204,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=11039
千代田区,平河町１丁目,-,東京都千代田区平河町1-3-5,35.68289795,139.7400105,アパホテル〈永田町半蔵門駅前〉,3.89,749,231,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=145463
港区,六本木７丁目,六本木,東京都港区六本木7丁目14-4,35.66387321,139.7313735,レム六本木,4.18,560,400,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=153693
港区,赤坂６丁目,赤坂,東京都港区赤坂6-14-12,35.66946752,139.7331692,赤坂陽光ホテル,3.87,1340,235,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=7629
港区,赤坂２丁目,赤坂,東京都港区赤坂2-17-55,35.67040735,139.7379582,ホテルＳＵＩ赤坂ｂｙＡＢＥＳＴ,4.03,315,120,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=168313
港区,赤坂３丁目,赤坂,東京都港区赤坂3-19-10,35.67590558,139.7360667,アパホテル〈赤坂見附〉,4.02,4975,223,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=31951
港区,赤坂４丁目,赤坂,東京都港区赤坂4-9-24,35.67561959,139.7327301,ホテルモントレ赤坂,4.55,2180,196,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=54866
港区,赤坂２丁目,赤坂,東京都港区赤坂2-6-14,35.6721577,139.739086,変なホテル東京　赤坂,3.96,568,115,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=165752
港区,六本木３丁目,六本木,東京都港区六本木3-9-8,35.6635729,139.7337812,コンフォートイン東京六本木,3.95,271,114,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181523
港区,西麻布４丁目,-,東京都港区西麻布4-4-5,35.65698811,139.7236455,アパホテル〈西麻布〉,3.36,3191,193,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=8591
港区,六本木６丁目,六本木,東京都港区六本木6-7-11,35.66196149,139.7326647,ＣＡＮＤＥＯ　ＨＯＴＥＬＳ（カンデオホテルズ）東京六本木,4.06,338,149,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163186
港区,赤坂９丁目,六本木,東京都港区赤坂9-7-1　東京ミッドタウン,35.66612061,139.7309223,ザ・リッツ・カールトン東京,4.6,88,245,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=64045
港区,六本木６丁目,六本木,東京都港区六本木6-7-8,35.6623198,139.7322925,アパホテル〈六本木駅前〉,3.56,279,125,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=149399
港区,赤坂１丁目,虎ノ門,東京都港区赤坂1-12-33,35.66820676,139.7409881,ＡＮＡインターコンチネンタルホテル東京,5,1355,844,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5021
港区,赤坂２丁目,赤坂,東京都港区赤坂2-10-1,35.6709906,139.7415161,赤坂アーバンホテル　アネックス,4.45,116,44,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=177460
港区,六本木３丁目,六本木,東京都港区六本木3-15-17,35.66200074,139.7359974,三井ガーデンホテル六本木プレミア,4.22,177,257,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=177558
港区,赤坂２丁目,赤坂,東京都港区赤坂2-17-54,35.67021744,139.7380878,ホテルマイステイズプレミア赤坂,4.62,761,327,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=153298
千代田区,平河町２丁目,-,東京都千代田区平河町2-4-1,35.6811858,139.7386877,都市センターホテル（リーガロイヤルホテルグループ）,4.09,2555,327,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=2533
港区,赤坂３丁目,赤坂,東京都港区赤坂3-13-7,35.6730464,139.7374139,ファーストキャビン赤坂,3.9,530,123,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=151352
港区,赤坂６丁目,赤坂,東京都港区赤坂６丁目１５番１７号,35.66903699,139.7323832,マロウドイン赤坂,3.64,7325,264,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1815
港区,麻布台１丁目,虎ノ門,東京都港区麻布台1-2-2,35.6621677,139.7403096,ジャヌ東京,,,122,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=191890
千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-11-35,35.67874449,139.7420709,全国町村会館（帝国ホテルグループ）,4.51,6857,149,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=29186
港区,西麻布１丁目,-,東京都港区西麻布1-7-2　地下1階～3階,35.660889,139.726457,サウナ＆キャビン　テルマー湯　西麻布,4,13,33,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=188871
港区,赤坂３丁目,赤坂,東京都港区赤坂3-11-8,35.6743824,139.7374583,ザ・センチュリオン　クラシック赤坂,4.75,185,23,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=162902
港区,赤坂２丁目,赤坂,東京都港区赤坂2-6-17,35.6725867,139.7389375,ヴィアインプライム赤坂＜茜音の湯＞（ＪＲ西日本グループ）,4.32,224,345,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183995
港区,赤坂６丁目,赤坂,東京都港区赤坂6-4-7,35.6704151,139.7350644,ホテルリブマックス赤坂ＧＲＡＮＤＥ,2.92,125,87,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181329
千代田区,永田町２丁目,赤坂,東京都千代田区永田町二丁目10-3,35.67383111,139.7403129,ザ・キャピトルホテル東急,4,506,251,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=108080
港区,赤坂３丁目,赤坂,東京都港区赤坂3丁目10-9,35.67561971,139.7370714,赤坂グランベルホテル,3,1294,61,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=56803
港区,赤坂８丁目,赤坂,東京都港区赤坂8-10-32,35.67069502,139.7279918,ホテルアジア会館,4.3,1537,174,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=9580
港区,赤坂３丁目,赤坂,東京都港区赤坂3-12-3,35.6740088,139.7377242,センチュリオンホテル・レジデンシャル・赤坂,4.33,915,77,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=70987
港区,赤坂７丁目,赤坂,東京都港区赤坂7-9-4,35.67012234,139.7333513,ホテルリブマックス赤坂,3.5,129,54,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=172011
港区,赤坂６丁目,赤坂,東京都港区赤坂6-3-17,35.67116739,139.7355245,相鉄フレッサイン東京赤坂,4.39,677,139,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=135999
千代田区,隼町２丁目,-,東京都千代田区隼町2-18,35.68321563,139.7419777,ネストホテル東京半蔵門,3.8,171,102,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=165237
千代田区,紀尾井町４丁目,-,東京都千代田区紀尾井町4-1,35.68047,139.734872,ホテルニューオータニ　エグゼクティブハウス　禅,4.88,89,84,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=65197
港区,赤坂２丁目,赤坂,東京都港区赤坂2-12-2,35.6718466,139.7393832,赤坂アーバンホテル,3.67,130,31,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=158329
港区,六本木１丁目,虎ノ門,東京都港区六本木1-6-2,35.66416551,139.7395439,住友不動産ホテル　ヴィラフォンテーヌグランド東京六本木,4.67,558,189,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80767
港区,西麻布１丁目,-,東京都港区西麻布1-11-6　ホテル＆レジデンス六本木,35.66036449,139.7246644,ＲＯＰＰＯＮＧＩ　ＨＯＴＥＬ　Ｓ（六本木　ホテル　Ｓ）,3.5,112,47,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=139857
港区,麻布十番１丁目,-,東京都港区麻布十番1-5-23,35.65671544,139.7332423,ザ・ライブリー東京麻布十番（ＴＨＥ　ＬＩＶＥＬＹ　東京麻布十番）,2.5,71,62,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=177494
港区,東麻布２丁目,-,東京都港区東麻布2-26-9,35.6561363,139.7407137,２２６９　ＡＺＡＶＵ,5,49,14,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=182080
港区,赤坂４丁目,赤坂,東京都港区赤坂4-3-14,35.6739061,139.7351501,ナインアワーズ赤坂・スリープラボ,3.56,183,168,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=166450
千代田区,紀尾井町１丁目,-,東京都千代田区紀尾井町1-2,35.6802622,139.7377552,ザ・プリンスギャラリー　東京紀尾井町，ラグジュアリーコレクションホテル,4.75,23,250,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=153152
港区,赤坂７丁目,赤坂,東京都港区赤坂7-6-13,35.67138675,139.7331247,ｔｈｅ　ｂ　赤坂（ザビー　あかさか）,3.8,2446,162,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=240
港区,西麻布１丁目,-,東京都港区西麻布1-13-17,35.6610121,139.723291,ＨＯＴＥＬ　みなと－ＭＩＮＡＴＯ－,4.57,7,11,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184904
千代田区,平河町２丁目,-,東京都千代田区平河町2-16-15,35.67939711,139.7410768,ザ・キタノホテル東京,5,46,70,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=176964
港区,赤坂３丁目,赤坂,東京都港区赤坂3-21-7,35.67657882,139.7361344,ｔｈｅ　ｂ　赤坂見附（ザビー　あかさかみつけ）,3.23,991,122,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=68491
