,,,,,,,,,,,,,,
,指標名,バス停,,,,,,,,,,,,
,出典,NAVITIME,,,,,,,,,,,,
,年次,2025/2/5 取得,,,,,,,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,,,,,,,
,備考,（2022年度：3590件、2023年度：3645件、2024年度：3652件）,,,,,,,,,,,,
,,,,,,,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面1,方面2,種類
,中央区,新川２丁目２２?１０ＹＴＳビル,-,東京都中央区新川２丁目２２?１０ ＹＴＳビル,35.6736061,139.7824618,新川二丁目(中央区)〔都営バス〕,2,0.5,東１６(東京駅八重洲口-東京ビッグサイト),都営バス,東京駅八重洲口方面,,バス停
,中央区,佃３丁目４?１２,-,東京都中央区佃３丁目４?１２,35.66512,139.7858,月島駅前,2,0.5,東１６(東京駅八重洲口-東京ビッグサイト),都営バス,東京ビッグサイト〔バス〕方面,東京駅八重洲口方面,バス停
,中央区,佃３丁目４?１２,-,東京都中央区佃３丁目４?１２,35.66512,139.7858,月島駅前,2,0.5,門３３,都営バス,亀戸駅前方面,豊海水産埠頭方面,バス停
,中央区,新富１丁目７?１２,-,東京都中央区新富１丁目７?１２,35.6723177,139.7735148,新富町(東京都),1,1,錦１１,都営バス,築地駅前方面,亀戸駅前方面,バス停
,中央区,日本橋蛎殻町２丁目１?１水天宮前駅,-,東京都中央区日本橋蛎殻町２丁目１?１ 水天宮前駅,35.68299,139.785153,水天宮前(中央区),3,0.333333333,秋２６,都営バス,秋葉原駅前方面,,バス停
,中央区,日本橋蛎殻町２丁目１?１水天宮前駅,-,東京都中央区日本橋蛎殻町２丁目１?１ 水天宮前駅,35.68299,139.785153,水天宮前(中央区),3,0.333333333,錦１１,都営バス,築地駅前方面,亀戸駅前方面,バス停
,中央区,日本橋蛎殻町２丁目１?１水天宮前駅,-,東京都中央区日本橋蛎殻町２丁目１?１ 水天宮前駅,35.68299,139.785153,水天宮前(中央区),3,0.333333333,北循環〔浜町駅→中央区役所〕,江戸バス(中央区),中央区役所（東京都）方面,,バス停
,中央区,明石町９聖路加国際病院,-,東京都中央区明石町９ 聖路加国際病院,35.6671822,139.7779077,聖路加病院前,1,1,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
,中央区,勝どき６丁目５豊海民館入口,-,東京都中央区勝どき６丁目５ 豊海区民館入口,35.655188,139.771796,豊海区民館入口,3,0.333333333,都０４,都営バス,豊海水産埠頭方面,東京駅丸の内南口方面,バス停
,中央区,勝どき６丁目５豊海民館入口,-,東京都中央区勝どき６丁目５ 豊海区民館入口,35.655188,139.771796,豊海区民館入口,3,0.333333333,門３３,都営バス,亀戸駅前方面,豊海水産埠頭方面,バス停
,中央区,勝どき６丁目５豊海民館入口,-,東京都中央区勝どき６丁目５ 豊海区民館入口,35.655188,139.771796,豊海区民館入口,3,0.333333333,直行０２,都営バス,東京駅八重洲口方面,,バス停
,中央区,月島３丁目２６?１オークプレイス月島,-,東京都中央区月島３丁目２６?１ オークプレイス月島,35.6628846,139.7786272,月島三丁目,4,0.25,東１６(東京駅八重洲口-東京ビッグサイト),都営バス,東京駅八重洲口方面,,バス停
,中央区,月島３丁目２６?１オークプレイス月島,-,東京都中央区月島３丁目２６?１ オークプレイス月島,35.6628846,139.7786272,月島三丁目,4,0.25,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,,バス停
,中央区,月島３丁目２６?１オークプレイス月島,-,東京都中央区月島３丁目２６?１ オークプレイス月島,35.6628846,139.7786272,月島三丁目,4,0.25,門３３,都営バス,亀戸駅前方面,豊海水産埠頭方面,バス停
,中央区,月島３丁目２６?１オークプレイス月島,-,東京都中央区月島３丁目２６?１ オークプレイス月島,35.6628846,139.7786272,月島三丁目,4,0.25,直行０２,都営バス,東京駅八重洲口方面,,バス停
,中央区,月島４丁目１６?３,-,東京都中央区月島４丁目１６?３,35.6604639,139.7811836,月島四丁目,2,0.5,東１６(東京駅八重洲口-東京ビッグサイト),都営バス,東京ビッグサイト〔バス〕方面,東京駅八重洲口方面,バス停
,中央区,月島４丁目１６?３,-,東京都中央区月島４丁目１６?３,35.6604639,139.7811836,月島四丁目,2,0.5,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
,中央区,築地１丁目１３?１,-,東京都中央区築地１丁目１３?１,35.6640869,139.7715977,築地(東京都),6,0.166666667,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
,中央区,築地１丁目１３?１,-,東京都中央区築地１丁目１３?１,35.6640869,139.7715977,築地(東京都),6,0.166666667,都０３,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,四谷駅方面,バス停
,中央区,築地１丁目１３?１,-,東京都中央区築地１丁目１３?１,35.6640869,139.7715977,築地(東京都),6,0.166666667,都０４,都営バス,豊海水産埠頭方面,東京駅丸の内南口方面,バス停
,中央区,築地１丁目１３?１,-,東京都中央区築地１丁目１３?１,35.6640869,139.7715977,築地(東京都),6,0.166666667,都０５-１,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,東京駅丸の内南口方面,バス停
,中央区,築地１丁目１３?１,-,東京都中央区築地１丁目１３?１,35.6640869,139.7715977,築地(東京都),6,0.166666667,都０５-２,都営バス,東京ビッグサイト〔バス〕方面,東京駅丸の内南口方面,バス停
,中央区,築地１丁目１３?１,-,東京都中央区築地１丁目１３?１,35.6640869,139.7715977,築地(東京都),6,0.166666667,深夜１３,都営バス,有明一丁目方面,東京駅丸の内南口方面,バス停
,中央区,築地３丁目９築地駅,-,東京都中央区築地３丁目９ 築地駅,35.6675,139.7717,築地駅前,1,1,錦１１,都営バス,亀戸駅前方面,,バス停
,中央区,築地２丁目１１?５,-,東京都中央区築地２丁目１１?５,35.6687764,139.7725562,築地二丁目,1,1,錦１１,都営バス,築地駅前方面,亀戸駅前方面,バス停
,中央区,築地３丁目７?５築地ＡＩビル,-,東京都中央区築地３丁目７?５ 築地ＡＩビル,35.6677254,139.7735148,築地三丁目,6,0.166666667,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
,中央区,築地３丁目７?５築地ＡＩビル,-,東京都中央区築地３丁目７?５ 築地ＡＩビル,35.6677254,139.7735148,築地三丁目,6,0.166666667,都０３,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,四谷駅方面,バス停
,中央区,築地３丁目７?５築地ＡＩビル,-,東京都中央区築地３丁目７?５ 築地ＡＩビル,35.6677254,139.7735148,築地三丁目,6,0.166666667,都０４,都営バス,豊海水産埠頭方面,東京駅丸の内南口方面,バス停
,中央区,築地３丁目７?５築地ＡＩビル,-,東京都中央区築地３丁目７?５ 築地ＡＩビル,35.6677254,139.7735148,築地三丁目,6,0.166666667,都０５-１,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,東京駅丸の内南口方面,バス停
,中央区,築地３丁目７?５築地ＡＩビル,-,東京都中央区築地３丁目７?５ 築地ＡＩビル,35.6677254,139.7735148,築地三丁目,6,0.166666667,都０５-２,都営バス,東京ビッグサイト〔バス〕方面,東京駅丸の内南口方面,バス停
,中央区,築地３丁目７?５築地ＡＩビル,-,東京都中央区築地３丁目７?５ 築地ＡＩビル,35.6677254,139.7735148,築地三丁目,6,0.166666667,深夜１３,都営バス,有明一丁目方面,東京駅丸の内南口方面,バス停
,中央区,築地６丁目１１?６,-,東京都中央区築地６丁目１１?６,35.664281,139.7735148,築地六丁目,7,0.142857143,市０１,都営バス,豊洲市場方面,新橋駅前方面,バス停
,中央区,築地６丁目１１?６,-,東京都中央区築地６丁目１１?６,35.664281,139.7735148,築地六丁目,7,0.142857143,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
,中央区,築地６丁目１１?６,-,東京都中央区築地６丁目１１?６,35.664281,139.7735148,築地六丁目,7,0.142857143,都０３,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,四谷駅方面,バス停
,中央区,築地６丁目１１?６,-,東京都中央区築地６丁目１１?６,35.664281,139.7735148,築地六丁目,7,0.142857143,都０４,都営バス,豊海水産埠頭方面,東京駅丸の内南口方面,バス停
,中央区,築地６丁目１１?６,-,東京都中央区築地６丁目１１?６,35.664281,139.7735148,築地六丁目,7,0.142857143,都０５-１,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,東京駅丸の内南口方面,バス停
,中央区,築地６丁目１１?６,-,東京都中央区築地６丁目１１?６,35.664281,139.7735148,築地六丁目,7,0.142857143,都０５-２,都営バス,東京ビッグサイト〔バス〕方面,東京駅丸の内南口方面,バス停
,中央区,築地６丁目１１?６,-,東京都中央区築地６丁目１１?６,35.664281,139.7735148,築地六丁目,7,0.142857143,深夜１３,都営バス,有明一丁目方面,東京駅丸の内南口方面,バス停
,中央区,築地７丁目１４?６,-,東京都中央区築地７丁目１４?６,35.6654642,139.7757514,築地七丁目,2,0.5,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
,中央区,築地７丁目１４?６,-,東京都中央区築地７丁目１４?６,35.6654642,139.7757514,築地七丁目,2,0.5,南循環〔勝どき駅→中央区役所〕,江戸バス(中央区),聖路加国際病院/中央区役所（東京都）方面,,バス停
,中央区,湊２丁目９?３,-,東京都中央区湊２丁目９?３,35.6717108,139.7798448,鉄砲洲,2,0.5,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
,中央区,湊２丁目９?３,-,東京都中央区湊２丁目９?３,35.6717108,139.7798448,鉄砲洲,2,0.5,南循環〔中央区役所→勝どき駅〕,江戸バス(中央区),月島区民センター/勝どき駅方面,,バス停
,中央区,日本橋３丁目５通り三丁目,日八京,東京都中央区日本橋３丁目５ 通り三丁目,35.679145,139.772402,通り三丁目,2,0.5,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
,中央区,日本橋３丁目５通り三丁目,日八京,東京都中央区日本橋３丁目５ 通り三丁目,35.679145,139.772402,通り三丁目,2,0.5,東１６(東京駅八重洲口-東京ビッグサイト),都営バス,東京ビッグサイト〔バス〕方面,東京駅八重洲口方面,バス停
,中央区,豊海町５豊海水産埠頭,-,東京都中央区豊海町５ 豊海水産埠頭,35.65373,139.7695,豊海水産埠頭,3,0.333333333,都０４,都営バス,東京駅丸の内南口方面,,バス停
,中央区,豊海町５豊海水産埠頭,-,東京都中央区豊海町５ 豊海水産埠頭,35.65373,139.7695,豊海水産埠頭,3,0.333333333,門３３,都営バス,亀戸駅前方面,,バス停
,中央区,豊海町５豊海水産埠頭,-,東京都中央区豊海町５ 豊海水産埠頭,35.65373,139.7695,豊海水産埠頭,3,0.333333333,直行０２,都営バス,東京駅八重洲口方面,,バス停
,中央区,日本橋本町３丁目８?５日本橋ライフサイエンスビルディング5,日八京,東京都中央区日本橋本町３丁目８?５ 日本橋ライフサイエンスビルディング 5,35.68973,139.7765,本町三丁目(中央区),1,1,東４２-１,都営バス,東京駅八重洲口方面,南千住駅西口方面,バス停
,中央区,勝どき６丁目３新島橋,-,東京都中央区勝どき６丁目３ 新島橋,35.6561486,139.7732733,新島橋,4,0.25,都０４,都営バス,豊海水産埠頭方面,東京駅丸の内南口方面,バス停
,中央区,勝どき６丁目３新島橋,-,東京都中央区勝どき６丁目３ 新島橋,35.6561486,139.7732733,新島橋,4,0.25,門３３,都営バス,亀戸駅前方面,豊海水産埠頭方面,バス停
,中央区,勝どき６丁目３新島橋,-,東京都中央区勝どき６丁目３ 新島橋,35.6561486,139.7732733,新島橋,4,0.25,直行０２,都営バス,東京駅八重洲口方面,,バス停
,中央区,勝どき６丁目３新島橋,-,東京都中央区勝どき６丁目３ 新島橋,35.6561486,139.7732733,新島橋,4,0.25,南循環〔勝どき駅→中央区役所〕,江戸バス(中央区),豊海町/聖路加国際病院方面,,バス停
,中央区,日本橋１丁目２日本橋,日八京,東京都中央区日本橋１丁目２ 日本橋,35.683314,139.774063,日本橋,2,0.5,東２２,都営バス,錦糸町駅前方面,東京駅丸の内北口方面,バス停
,中央区,日本橋１丁目２日本橋,日八京,東京都中央区日本橋１丁目２ 日本橋,35.683314,139.774063,日本橋,2,0.5,東４２-１,都営バス,東京駅八重洲口方面,南千住駅西口方面,バス停
,中央区,日本橋室町１丁目５?１,日八京,東京都中央区日本橋室町１丁目５?１,35.68548,139.7744,日本橋三越,1,1,東４２-１,都営バス,東京駅八重洲口方面,南千住駅西口方面,バス停
,中央区,日本橋人形町３丁目７人形町三丁目,-,東京都中央区日本橋人形町３丁目７ 人形町三丁目,35.68678,139.7819,人形町三丁目,1,1,秋２６,都営バス,秋葉原駅前方面,,バス停
,中央区,八丁堀２丁目１５?１０,-,東京都中央区八丁堀２丁目１５?１０,35.676627,139.7763905,八丁堀二丁目,3,0.333333333,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
,中央区,八丁堀２丁目１５?１０,-,東京都中央区八丁堀２丁目１５?１０,35.676627,139.7763905,八丁堀二丁目,3,0.333333333,東１６(東京駅八重洲口-東京ビッグサイト),都営バス,東京ビッグサイト〔バス〕方面,東京駅八重洲口方面,バス停
