,,,,,,,,
,中央区,八丁堀４丁目,-,東京都中央区八丁堀4-11-4,マルエツ プチ 八丁堀四丁目店,その他スーパー,35.673982,139.7773598
,中央区,日本橋横山町４丁目,-,東京都中央区日本橋横山町4-7,フレスコ 日本橋横山町店,その他スーパー,35.6917914,139.7822521
,中央区,勝どき１丁目,-,東京都中央区勝どき1-8-1,Deli°f(富士シティオ) 勝どき駅前店,その他スーパー,35.6596412,139.776622
,中央区,新川２丁目,-,東京都中央区新川2-22-4,万英プロデュース 新川店,コープ,35.674104,139.7821822
,中央区,月島１丁目,-,東京都中央区月島1-27-9,フジマート 月島店,その他スーパー,35.6631812,139.7820324
,中央区,勝どき３丁目,-,東京都中央区勝どき3-5-5,東武ストア 勝どき店,その他スーパー,35.6587626,139.7759511
,中央区,築地４丁目,-,東京都中央区築地4-10-15,北島商店,その他スーパー,35.6655007,139.770219
,中央区,新川２丁目,-,東京都中央区新川2-21-10,スーパーマーケット リコス 新川2丁目店,その他スーパー,35.6734185,139.7821993
,中央区,月島２丁目,-,東京都中央区月島2丁目10-2,文化堂 月島店,その他スーパー,35.6636204,139.7843184
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-5-1 日本橋高島屋S.C.新館 B1F,Bio c Bon(ビオ セ ボン) 日本橋高島屋S.C.店,その他スーパー,35.68128,139.7737877
,中央区,湊２丁目,-,東京都中央区湊2-15-14 パークシティ中央湊ザ・タワー1F,Deli°f(富士シティオ) 湊店,その他スーパー,35.6713698,139.7806725
,中央区,勝どき１丁目,-,東京都中央区勝どき1丁目7-1,文化堂株式会社勝どき店,その他スーパー,35.6599569,139.7775887
,中央区,入船１丁目,-,東京都中央区入船1-4-10 ミニピアゴ入船1丁目店,スーパーマーケット リコス 入船1丁目店,その他スーパー,35.6729866,139.7761724
,中央区,京橋２丁目,日八京,東京都中央区京橋2-2-8,明治屋 京橋ストアー,その他スーパー,35.6773026,139.7698405
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-5-1 日本橋高島屋S.C.店 1F,紀ノ國屋アントレ 日本橋高島屋S.C.店,その他スーパー,35.6811969,139.7740554
,中央区,日本橋本町３丁目,日八京,東京都中央区日本橋本町3-4-7 大三新日本橋ビル,肉のハナマサ 新日本橋店,その他スーパー,35.6890246,139.7750752
,中央区,晴海３丁目,-,東京都中央区晴海3-9-1,東武ストア 晴海三丁目店,その他スーパー,35.6543679,139.7797085
,中央区,築地７丁目,-,東京都中央区築地7-6-5,ニューみ乃り屋,その他スーパー,35.6656603,139.7739411
,中央区,日本橋浜町３丁目,-,東京都中央区日本橋浜町3-3-1,ピーコック ストア トルナーレ 日本橋浜町店,その他スーパー,35.6847646,139.7874242
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-4-1 高島屋日本橋店 B1F,明治屋 日本橋ストアー,その他スーパー,35.6808012,139.7735107
,中央区,豊海町３丁目,-,東京都中央区豊海町3-16,クイーンズ伊勢丹お客さま相談担当,その他スーパー,35.6531116,139.7709392
,中央区,日本橋横山町４丁目,-,東京都中央区日本橋横山町4-7,フレスコベンガベンガ日本橋横山町店,その他スーパー,35.6917914,139.7822521
,港区,赤坂１丁目,虎ノ門,東京都港区赤坂1-12-32 アーク森ビル1F,成城石井 赤坂アークヒルズ店,その他スーパー,35.6671134,139.740135
,港区,港南４丁目,-,東京都港区港南4-6-7,マルエツ 港南ワールドシティ店,その他スーパー,35.6277276,139.7505302
,港区,芝浦４丁目,-,東京都港区芝浦4-22-2 芝浦アイランド,ピーコックストア 芝浦アイランド店,その他スーパー,35.6413002,139.7522005
,港区,西麻布４丁目,-,東京都港区西麻布4-15-2 レジディア西麻布1F,成城石井 西麻布店,その他スーパー,35.6590913,139.7213617
