指標名,バス停,,,,,,,,,,,,
出典,NAVITIME,,,,,,,,,,,,
年次,2023/1/27 取得,,,,,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,,,,,,,,
備考,"（2021年度：3,601件、2022年度：3568件）",,,,,,,,,,,,
,,,,,,,,,,,,,
区,町丁目,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面1,方面2,種類
新宿区,信濃町,-,東京都新宿区信濃町31,35.68103,139.7194,信濃町駅前,3,0.333333,品９７,都営バス,新宿駅西口方面,品川駅高輪口方面,バス停
新宿区,南元町,-,東京都新宿区霞ヶ丘町14信濃町駅南口,35.679496,139.719585,信濃町駅南口,3,0.333333,品９７,都営バス,新宿駅西口方面,品川駅高輪口方面,バス停
新宿区,下落合三丁目,-,東京都新宿区下落合3丁目16下落合三丁目,35.72257,139.7024,下落合三丁目,2,0.5,池６５,都営バス,池袋駅東口方面,練馬車庫前方面,バス停
新宿区,下落合三丁目,-,東京都新宿区下落合3丁目16下落合三丁目,35.72257,139.7024,下落合三丁目,2,0.5,白６１,都営バス,新宿駅西口方面,練馬駅前方面,バス停
新宿区,下落合三丁目,-,東京都新宿区下落合3丁目16下落合三丁目,35.72257,139.7024,下落合三丁目,1,1,練６８,都営バス,目白駅前方面,練馬駅前方面,バス停
新宿区,下落合三丁目,-,東京都新宿区下落合3丁目16下落合三丁目,35.72257,139.7024,下落合三丁目,1,1,宿２０他,西武バス,新宿駅西口方面,池袋駅東口方面,バス停
新宿区,下落合四丁目,-,東京都新宿区下落合4丁目27下落合四丁目,35.721969,139.697965,下落合四丁目,1,1,池６５,都営バス,池袋駅東口方面,練馬車庫前方面,バス停
新宿区,下落合四丁目,-,東京都新宿区下落合4丁目27下落合四丁目,35.721969,139.697965,下落合四丁目,4,0.25,白６１,都営バス,新宿駅西口方面,練馬駅前方面,バス停
新宿区,下落合四丁目,-,東京都新宿区下落合4丁目27下落合四丁目,35.721969,139.697965,下落合四丁目,4,0.25,練６８,都営バス,目白駅前方面,練馬駅前方面,バス停
新宿区,下落合四丁目,-,東京都新宿区下落合4丁目27下落合四丁目,35.721969,139.697965,下落合四丁目,4,0.25,宿２０他,西武バス,新宿駅西口方面,池袋駅東口方面,バス停
新宿区,百人町一丁目,-,東京都新宿区百人町1丁目17?1大久保駅,35.70164,139.6966,新大久保駅前,4,0.25,橋６３,都営バス,新橋駅前方面,小滝橋車庫前方面,バス停
新宿区,百人町一丁目,-,東京都新宿区百人町1丁目17?1大久保駅,35.70164,139.6966,新大久保駅前,4,0.25,飯６２,都営バス,都営飯田橋駅前方面,小滝橋車庫前方面,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,4,0.25,品９７,都営バス,品川駅高輪口方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,4,0.25,宿７４,都営バス,東京女子医大前（東京都）方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,4,0.25,宿７４出入,都営バス,新宿車庫前方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,2,0.5,宿７５,都営バス,三宅坂方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,2,0.5,宿７５出入,都営バス,新宿車庫前方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,宿９１,都営バス,新代田駅前方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,早７７,都営バス,早稲田（東京都）方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,王７８,都営バス,王子駅前（バス）方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,白６１,都営バス,練馬駅前方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,ＣＨ０１,都営バス/京王バス,都庁第一本庁舎/都庁第二本庁舎方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,品９７〔休日〕,都営バス,新宿二丁目（新宿区）/品川駅高輪口方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,宿32/宿35,京王バス,佼成病院方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,052・050〔渋谷駅-新宿駅西口-東京八重洲〕,京王バス,バスターミナル東京八重洲方面,渋谷駅方面,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,宿33,京王バス,南台交差点/永福町（バス）方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,宿41,京王バス/宿45京王バス,中野車庫/中野駅（東京都）方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,宿51,京王バス,渋谷駅方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,新宿御苑ルート,新宿WEバス,バスタ新宿〔新宿駅新南口〕/新宿御苑方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,新宿駅西側循環,新宿WEバス,新宿ワシントンホテル前/パークハイアット東京前方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,出入庫系統,新宿WEバス,都庁本庁舎/ハイアットリージェンシー東京前方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,宿２０他,西武バス,池袋駅東口方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,東京都内/八王子・日野-新宿＜通勤ライナー＞,高速バス,高尾駅南口方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,宿44(武蔵境駅-新宿駅),小田急バス,武蔵境駅南口方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,宿08:中野駅-小滝橋-新宿駅西口,関東バス,中野駅（東京都）方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,宿03/04/05/中01:野方駅-中野駅-新宿駅西口,関東バス,野方駅方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,宿01/02:丸山営業所-小滝橋-新宿西口,関東バス,新宿西口（バス）方面,丸山営業所方面,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,東京-秋田/フローラ号,高速バス,秋田駅東口方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,東京-岐阜/パピヨン,高速バス,名鉄岐阜バスターミナル方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,ブルーメッツ号：新宿-高知,高速バス,高知駅方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,東京-秋田/エクスプレス鳥海号,高速バス,羽後本荘駅前方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,深夜急行〔平塚行き〕,神奈川中央交通,藤沢駅北口/平塚駅北口方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目5西口地下街1号,35.690603,139.698794,新宿駅西口,31,0.032258,深夜急行〔本厚木行き〕,神奈川中央交通,町田バスセンター/本厚木駅方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38新宿駅東口,35.692581,139.700495,新宿駅東口,31,0.032258,品９７,都営バス,新宿駅西口方面,品川駅高輪口方面,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38新宿駅東口,35.692581,139.700495,新宿駅東口,31,0.032258,早７７,都営バス,早稲田（東京都）方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38新宿駅東口,35.692581,139.700495,新宿駅東口,31,0.032258,新宿御苑ルート〔新宿通り経由〕,新宿WEバス,新宿駅西口〔小田急百貨店前〕/バスタ新宿〔新宿駅新南口〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目5新宿伊勢丹前,35.691598,139.705431,新宿伊勢丹前,31,0.032258,早７７,都営バス,早稲田（東京都）方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目5新宿伊勢丹前,35.691598,139.705431,新宿伊勢丹前,31,0.032258,池８６〔渋谷方面〕,都営バス,渋谷駅東口〔都営バス〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目5新宿伊勢丹前,35.691598,139.705431,新宿伊勢丹前,3,0.333333,池８６〔池袋方面〕,都営バス,池袋駅東口方面,-,バス停
新宿区,西新宿三丁目,-,東京都新宿区西新宿3丁目19新宿車庫前,35.684988,139.687379,新宿車庫前,3,0.333333,宿７４出入,都営バス,新宿駅西口方面,-,バス停
新宿区,西新宿三丁目,-,東京都新宿区西新宿3丁目19新宿車庫前,35.684988,139.687379,新宿車庫前,3,0.333333,宿７５出入,都営バス,新宿駅西口方面,-,バス停
新宿区,西新宿三丁目,-,東京都新宿区西新宿3丁目19新宿車庫前,35.684988,139.687379,新宿車庫前,3,0.333333,渋８８出入,都営バス,渋谷駅西口〔都営バス〕方面,-,バス停
渋谷区,初台一丁目,-,東京都渋谷区初台1丁目45東京ｵﾍﾟﾗｼﾃｨ南(ﾊﾞｽ),35.68098,139.688645,東京オペラシティ南,3,0.333333,宿７５出入,都営バス,新宿駅西口方面,新宿車庫前方面,バス停
渋谷区,初台一丁目,-,東京都渋谷区初台1丁目45東京ｵﾍﾟﾗｼﾃｨ南(ﾊﾞｽ),35.68098,139.688645,東京オペラシティ南,3,0.333333,渋６６,都営バス/京王バス,渋谷駅方面,阿佐ヶ谷駅前方面,バス停
渋谷区,初台一丁目,-,東京都渋谷区初台1丁目45東京ｵﾍﾟﾗｼﾃｨ南(ﾊﾞｽ),35.68098,139.688645,東京オペラシティ南,3,0.333333,渋８８出入,都営バス,新宿車庫前方面,渋谷駅西口〔都営バス〕方面,バス停
渋谷区,初台一丁目,-,東京都渋谷区初台1丁目45東京ｵﾍﾟﾗｼﾃｨ南(ﾊﾞｽ),35.68098,139.688645,東京オペラシティ南,3,0.333333,渋63,京王バス/渋64京王バス,中野駅（東京都）方面,渋谷駅方面,バス停
渋谷区,初台一丁目,-,東京都渋谷区初台1丁目45東京ｵﾍﾟﾗｼﾃｨ南(ﾊﾞｽ),35.68098,139.688645,東京オペラシティ南,3,0.333333,渋64,京王バス,中野駅（東京都）方面,-,バス停
渋谷区,初台一丁目,-,東京都渋谷区初台1丁目45東京ｵﾍﾟﾗｼﾃｨ南(ﾊﾞｽ),35.68098,139.688645,東京オペラシティ南,12,0.083333,宿44(武蔵境駅-新宿駅),小田急バス,新宿駅西口方面,武蔵境駅南口方面,バス停
新宿区,大久保二丁目,-,東京都新宿区大久保2丁目3新宿ｺｽﾞﾐｯｸｾﾝﾀｰ前,35.703925,139.708624,新宿コズミックセンター前,12,0.083333,早７７,都営バス,早稲田（東京都）方面,新宿駅西口方面,バス停
新宿区,大久保二丁目,-,東京都新宿区大久保2丁目3新宿ｺｽﾞﾐｯｸｾﾝﾀｰ前,35.703925,139.708624,新宿コズミックセンター前,12,0.083333,池８６〔渋谷方面〕,都営バス,渋谷駅東口〔都営バス〕方面,-,バス停
新宿区,大久保二丁目,-,東京都新宿区大久保2丁目3新宿ｺｽﾞﾐｯｸｾﾝﾀｰ前,35.703925,139.708624,新宿コズミックセンター前,12,0.083333,高７１,都営バス,九段下（バス）方面,高田馬場駅前方面,バス停
新宿区,大久保二丁目,-,東京都新宿区大久保2丁目3新宿ｺｽﾞﾐｯｸｾﾝﾀｰ前,35.703925,139.708624,新宿コズミックセンター前,12,0.083333,池８６〔池袋方面〕,都営バス,池袋駅東口方面,-,バス停
新宿区,西新宿一丁目,-,東京都新宿区西新宿1丁目24新宿郵便局前,35.69039,139.6964,新宿郵便局前(新宿区),12,0.083333,宿７５出入,都営バス,新宿駅西口方面,-,バス停
新宿区,新宿一丁目,-,東京都新宿区新宿1丁目10新宿一丁目,35.68803,139.7135,新宿一丁目(新宿区),12,0.083333,品９７,都営バス,新宿駅西口方面,品川駅高輪口方面,バス停
新宿区,新宿二丁目,-,東京都新宿区新宿2丁目10?204F,35.689789,139.70837,新宿二丁目(新宿区),12,0.083333,品９７,都営バス,新宿駅西口方面,品川駅高輪口方面,バス停
新宿区,新宿二丁目,-,東京都新宿区新宿2丁目10?204F,35.689789,139.70837,新宿二丁目(新宿区),12,0.083333,品９７〔休日〕,都営バス,新宿駅西口方面,-,バス停
新宿区,新宿二丁目,-,東京都新宿区新宿3丁目8新宿三丁目(ﾊﾞｽ),35.690641,139.706835,新宿三丁目,12,0.083333,品９７,都営バス,新宿駅西口方面,品川駅高輪口方面,バス停
新宿区,新宿二丁目,-,東京都新宿区新宿3丁目8新宿三丁目(ﾊﾞｽ),35.690641,139.706835,新宿三丁目,12,0.083333,品９７〔休日〕,都営バス,新宿駅西口方面,新宿二丁目（新宿区）/品川駅高輪口方面,バス停
新宿区,新宿二丁目,-,東京都新宿区新宿3丁目8新宿三丁目(ﾊﾞｽ),35.690641,139.706835,新宿三丁目,12,0.083333,新宿御苑ルート,新宿WEバス,新宿駅西口〔小田急百貨店前〕/バスタ新宿〔新宿駅新南口〕方面,-,バス停
