lat,lon,name
35.6661525,139.7137259,合気道錬身会
35.6532865,139.751743,キックボクシングジムFAITH
35.6582373,139.7228635,UNDEUX銀座スタジオ
35.6552862,139.7230385,ムータマリンゴルフ
35.6633051,139.7318334,スツールズ(STOOLS)日本橋高島屋SC店
35.6709143,139.7407137,EUROSPORTSTOKYO
35.6477385,139.7418459,ストレッチジムパートナーズ
35.6392209,139.7398972,わたしのゴルフ日本橋蛎殻町店
35.6466091,139.7398468,Gスタジオ&合田洋ゴルフクリニック
35.6571722,139.7384588,わたしのゴルフ築地店
35.6622271,139.7351642,オンズマリネットAmazon店
35.6633241,139.7362476,わたしのゴルフ東日本橋店
35.6621046,139.7364068,OYG
35.6693873,139.7474657,アローズラボ&アローズジム日本橋三越本店
35.67012,139.7297732,江戸日本橋ゴルフレンジ
35.6668899,139.7313539,秩父宮ラグビー場
35.6565968,139.7406617,ゴルフパートナー 赤坂六本木通り店
35.6620817,139.7512229,ヴィクトリアゴルフ 青山店
35.6629395,139.7612147,スキーショップジロー
35.6600777,139.7283208,品川プリンスホテル高輪テニスセンター
35.6680761,139.7167084,港区スポーツセンター
35.6764927,139.7357343,芝給水所公園運動場多目的運動広場
35.6600292,139.7137831,明治神宮外苑テニスクラブ
35.6650155,139.7324232,芝浦南ふ頭公園運動広場(かいがんぱ-く)
35.6779289,139.7342219,ロッキーボルダリングクラブ 品川
35.6676948,139.7598771,FEELCYCLE(フィールサイクル) 汐留
35.6576127,139.7228934,YONEX TOKYO SHOWROOM(ヨネックス東京ショールーム)
35.662905,139.7532091,ホットヨガスタジオLAVA(ラバ) 赤坂店
35.6563015,139.7383018,芝浦中央公園運動場
35.6768297,139.7352952,ルルレモン 六本木ヒルズ店
35.6705777,139.7497557,芝公園軟式野球場
35.6563711,139.7336089,麻布運動場軟式野球場
35.6758838,139.7356245,青山運動場
35.6452686,139.7586337,ゴルフパートナー フェスティバルゴルフ浜松町店
35.630966,139.7480452,ゴルフパートナー 新橋日比谷口店
35.6615333,139.7296139,港区立 麻布運動場
35.6622048,139.7474037,文武一道塾 志道館 港南道場
35.631258,139.7379008,ミズノショップ神宮外苑
35.6474259,139.7474833,健康増進センター(ヘルシーナ)
35.6635187,139.713686,ワールドツアープランナーズ
35.6691366,139.7166803,zen place pilates(ゼン プレイス ピラティス) 麻布十番
35.6632642,139.7144142,Polish(ポリッシュ) 六本木スタジオ
35.6674889,139.7278419,西麻布ゴルフ倶楽部
35.6554749,139.7432685,ザ ダイブファクトリー東京店
35.6739347,139.7367421,アクアヴィット
35.657314,139.7414424,エニタイムフィットネス 浜松町汐留店
35.6562256,139.7333097,エニタイムフィットネス 田町店
35.6515541,139.7443217,エニタイムフィットネス 赤坂店
35.6506276,139.7455838,エニタイムフィットネス 三田店
35.6634299,139.7345968,エニタイムフィットネス 芝浦店
35.6691044,139.7163025,エニタイムフィットネス 泉岳寺駅前店
35.6636806,139.711596,エニタイムフィットネス 虎ノ門店
35.6634781,139.7342475,エニタイムフィットネス 麻布十番店
35.6643708,139.737098,エニタイムフィットネス 虎ノ門駅前店
35.6426363,139.7477995,エニタイムフィットネス 六本木店
35.6467557,139.7446009,エニタイムフィットネス 新橋店
35.651567,139.7505986,エニタイムフィットネス 広尾店
35.6540984,139.7353651,エニタイムフィットネス 南麻布2丁目店
35.6485173,139.7359838,エニタイムフィットネス 芝浜松町店
35.6497009,139.7517454,JOYFIT24 麻布十番 | 24時間営業フィットネスジム
35.6751923,139.7365825,JOYFIT24 南青山 | 24時間営業フィットネスジム
35.6549228,139.7350059,ゴールドジム 南青山東京
