0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
,指標名,文化財,,,,,,,,,,,,,,,,
,出典,国指定文化財等データベース,,,,,,,,,,,,,,,,
,年次,2026/3/2取得,,,,,,,,,,,,,,,,
,URL,https://kunishitei.bunka.go.jp/,,,,,,,,,,,,,,,,
,備考,（2023年：559件、2024年：578件、2025年：579件）※所在地の記載のないもの、無形を除く,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,区,町丁,エリア,住所,緯度,経度,名称,棟名,文化財種類,種別1,種別2,国,時代,重文指定年月日,国宝指定年月日,保管施設の名称,所有者名,管理団体又は責任者
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-1-1明治生命館1f,35.6788729,139.7589654,住之江蒔絵硯筥〈尾形光琳作／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,江戸,19420626,,東京都（東京都）,東京都千代田区丸の内2-1-1　明治生命館1F,静嘉堂文庫美術館（静嘉堂＠丸の内）
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,青磁下蕪花生,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,中国,南宋,19780615,,東京都（東京都）,東京都千代田区丸の内3-1-1,財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,青磁袴腰大香炉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,中国,南宋,19550202,,東京都（東京都）,東京都千代田区丸の内3-1-1,財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,禅院額字〈選仏場／〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19520329,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,宋版頴浜先生大全文集,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19570219,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,宋版鉅宋広韻,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19570219,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,宋版周易新講義,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19560628,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,宋版子略,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19560628,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,宋版史略,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19560628,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-10-1,35.67842018,139.7442156,宋版姓解,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19560628,,東京都（東京都）,国立国会図書館　東京都千代田区永田町1-10-1,国立国会図書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,宋版東坡集,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19560628,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,宋版梅亭先生四六標準,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19570219,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,宋版平斉文集,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19570219,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,宋版予章先生集,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19570219,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,宋版廬山記,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19550622,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,宋版准海集,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19560628,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,大燈国師墨蹟〈偈頌／（夏日）〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,鎌倉～南北朝,19610630,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,大燈国師墨蹟〈偈語（興作）／〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,鎌倉～南北朝,19610630,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,太刀〈銘国村／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,鎌倉,19500829,,東京都（東京都）,東京都千代田区丸の内3-1-1,財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,継色紙（むめのかの）,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,平安,19870606,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-10-1,35.67842018,139.7442156,対馬宗家倭館関係資料,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸,20070608,,東京都（東京都）,国立国会図書館　東京都千代田区永田町1-10-1,国立国会図書館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,手鑑「見ぬ世の友」（二百二十九葉）,,国宝・重要文化財（美術工芸品）,国宝,書跡・典籍,日本,奈良～室町,,19521122,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-10-1,35.67842018,139.7442156,天台山記,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,平安,19550622,,東京都（東京都）,国立国会図書館　東京都千代田区永田町1-10-1,国立国会図書館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,中務集,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,鎌倉,19370525,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.69056389,139.7546917,南風,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,近代,20181031,,東京都（東京都）,東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2-9,35.69678304,139.7632123,秘府略〈巻第八百六十四／〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,平安,19311214,,東京都（東京都）,東京都千代田区神田駿河台2-9,一般財団法人石川武美記念図書館
,千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2-9,35.69678304,139.7632123,不空三蔵表制集〈巻第六／（紙背）〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,平安,19330123,,東京都（東京都）,東京都千代田区神田駿河台2-9,一般財団法人石川武美記念図書館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,伏見天皇宸翰御歌集（五十六首）,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,鎌倉,19430609,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,藤原定家筆消息〈九月十日／〉,,国宝・重要文化財（美術工芸品）,重要文化財,古文書,日本,鎌倉,19531114,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,北槎聞略〈寛政六年八月／〉,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸,19930120,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905681,139.7547253,母子〈上村松園筆/絹本著色〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,近代,20110627,,東京都（東京都）,東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,法曹類林〈巻第百九十二断簡／第百九十七断簡、第二百（金沢文庫本）〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,鎌倉,19550622,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,本朝続文粋（金沢文庫本）,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,鎌倉,19550622,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-2,35.69025464,139.7538694,間宮林蔵北蝦夷等見分関係記録,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸,19910621,,東京都（東京都）,東京都千代田区北の丸公園3-2,独立行政法人国立公文書館
,千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-10-1,35.67842018,139.7442156,満済准后日記〈自筆本／〉,,国宝・重要文化財（美術工芸品）,重要文化財,古文書,日本,室町,19560628,,東京都（東京都）,国立国会図書館　東京都千代田区永田町1-10-1,国立国会図書館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,明恵上人筆消息,,国宝・重要文化財（美術工芸品）,重要文化財,古文書,日本,鎌倉,19490218,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-10-1,35.67842018,139.7442156,銘尽〈（観智院本）／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,室町,19680425,,東京都（東京都）,国立国会図書館　東京都千代田区永田町1-10-1,国立国会図書館
,千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-10-1,35.67842018,139.7442156,師守記〈自筆本／〉,,国宝・重要文化財（美術工芸品）,重要文化財,古文書,日本,南北朝,20040608,,東京都（東京都）,国立国会図書館　東京都千代田区永田町1-10-1,国立国会図書館
,千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2-9,35.70097188,139.7585946,釉裏紅草花文大壺,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,中国,元,19690620,,東京都（東京都）,東京都千代田区神田駿河台2-9,梅澤記念館
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-1-1明治生命館1f,35.6788729,139.7589654,油滴天目鉢,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,中国,南宋,19550622,,東京都（東京都）,千代田区丸の内2-1-1　明治生命館１F,静嘉堂文庫美術館（静嘉堂＠丸の内）
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-1-1明治生命館1f,35.6788729,139.7589654,曜変天目茶碗,,国宝・重要文化財（美術工芸品）,国宝,工芸品,中国,南宋,19410703,19510609,東京都（東京都）,千代田区丸の内2-1-1　明治生命館1F,静嘉堂文庫美術館（静嘉堂＠丸の内）
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,理趣経種子曼荼羅,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,平安,20001204,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3−2,35.69039278,139.7544139,霊憲候簿,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸時代,20250926,,東京都（東京都）,東京都千代田区北の丸公園3−2,独立行政法人国立公文書館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,楼閣人物螺鈿食籠,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,中国,元,19790606,,東京都（東京都）,東京都千代田区丸の内3-1-1,財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,和漢朗詠抄〈巻下／〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,平安,19640526,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本著色伴大納言絵詞,,国宝・重要文化財（美術工芸品）,国宝,絵画,日本,平安,,19510609,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本墨画青山園荘図,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,江戸,19810609,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本著色西行法師行状絵詞〈巻第一、第二、第四〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,江戸,20000627,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本墨画平沙落雁図〈伝牧谿筆／「道有」ノ印アリ〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,中国,南宋,19430609,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本淡彩十二月離合山水図〈池大雅筆／六曲屏風〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,江戸,19360506,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,著色絵料紙墨書法華経残闕〈／（扇面写経）〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,平安,19380704,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本墨画山市晴嵐図〈玉澗筆／自賛がある〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,南宋,19520329,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本著色柿本人麿像〈／（佐竹本三十六歌仙切）〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,鎌倉,19520719,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本著色梅花書屋図〈田能村竹田筆／天保三年の年記がある〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,江戸,19630701,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本金地著色祇園祭礼図〈／六曲屏風〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,桃山,19660611,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本墨画双峰挿雲図〈浦上玉堂筆／〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,江戸,19660611,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本墨画籠煙惹滋図〈浦上玉堂筆／〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,江戸,19780615,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本淡彩戸山山荘図〈谷文晁筆／〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,江戸,19810609,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本著色絵因果経〈巻第三上／〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,奈良,19860606,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本著色四季花木図〈／六曲屏風〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,室町,19910621,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1,35.67659694,139.7607586,紙本著色直幹申文絵詞,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,鎌倉,19330123,,東京都（東京都）,東京都千代田区丸の内3-1-1,公益財団法人出光美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905681,139.7547253,裸体美人〈萬鐵五郎筆／油絵　麻布〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,明治,20001204,,東京都（東京都）,東京国立近代美術館　東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905681,139.7547253,三遊亭円朝像（鏑木清方筆／絹本著色）,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,昭和,20030529,,東京都（東京都）,東京国立近代美術館　東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905681,139.7547253,切通しの写生〈岸田劉生筆　一九一五年／油絵　麻布〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,大正,19710622,,東京都（東京都）,東京国立近代美術館　東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905681,139.7547253,紙本著色行く春図〈川合玉堂筆／六曲屏風〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,大正,19710622,,東京都（東京都）,東京国立近代美術館　東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6905681,139.7547253,ゆあみ〈新海竹太郎作　一九〇七年／石膏原型〉,,国宝・重要文化財（美術工芸品）,重要文化財,彫刻,日本,近代,20000627,,東京都（東京都）,東京国立近代美術館　東京都千代田区北の丸公園3-1,東京国立近代美術館
,千代田区,丁目,-,東京都千代田区,35.68825153,139.7544497,江戸城跡,,史跡名勝天然記念物,特別史跡,,,,19600520,,東京都,千代田区,
,千代田区,北の丸公園,-,東京都千代田区北の丸公園,35.69067431,139.7485154,江戸城跡のヒカリゴケ生育地,,史跡名勝天然記念物,天然記念物,,,,19720614,,東京都,千代田区北の丸公園,
,千代田区,-,-,東京都千代田区・新宿区・港区,35.69319148,139.7375251,江戸城外堀跡,,史跡名勝天然記念物,史跡,,,,19560326,,東京都,千代田区・新宿区・港区,
,千代田区,大手町２丁目,大丸有,"東京都千代田区大手町2-
中央区日本橋本石町2-",35.68602045,139.7701843,常盤橋門跡,,史跡名勝天然記念物,史跡,,,,19280324,,東京都,"千代田区大手町二丁目
中央区日本橋本石町二丁目",
,千代田区,神田錦町３丁目,-,東京都千代田区神田錦町3-28,35.693192,139.758987,学士会館,,登録有形文化財(建造物),文化福祉,建築物,,昭和前,20030131,,東京都,東京都千代田区神田錦町3-28,
,千代田区,西神田１丁目,-,東京都千代田区西神田1-1-12,35.699387,139.757355,カトリック神田教会聖堂,,登録有形文化財(建造物),宗教,建築物,,昭和前,20020214,,東京都,東京都千代田区西神田1-1-12,
,千代田区,外神田２丁目,-,東京都千代田区外神田2-16-2,35.70198194,139.7681596,神田神社神饌所,,登録有形文化財(建造物),宗教,建築物,,昭和前,20030919,,東京都,東京都千代田区外神田2-16-2,
,千代田区,外神田２丁目,-,東京都千代田区外神田2-16-2,35.70210451,139.7677372,神田神社西門,,登録有形文化財(建造物),宗教,その他工作物,,昭和前,20030919,,東京都,東京都千代田区外神田2-16-2,
,千代田区,外神田２丁目,-,東京都千代田区外神田2-16-2,35.70191154,139.7678397,神田神社拝殿,,登録有形文化財(建造物),宗教,建築物,,昭和前,20030919,,東京都,東京都千代田区外神田2-16-2,
,千代田区,外神田２丁目,-,東京都千代田区外神田2-16-2,35.70188986,139.7680351,神田神社東門,,登録有形文化財(建造物),宗教,その他工作物,,昭和前,20030919,,東京都,東京都千代田区外神田2-16-2,
,千代田区,外神田２丁目,-,東京都千代田区外神田2-16-2,35.70201454,139.7679085,神田神社幣殿,,登録有形文化財(建造物),宗教,建築物,,昭和前,20030919,,東京都,東京都千代田区外神田2-16-2,
,千代田区,外神田２丁目,-,東京都千代田区外神田2-16-2,35.702179,139.7677908,神田神社宝庫,,登録有形文化財(建造物),宗教,建築物,,昭和前,20030919,,東京都,東京都千代田区外神田2-16-2,
,千代田区,外神田２丁目,-,東京都千代田区外神田2-16-2,35.70211098,139.7679963,神田神社本殿,,登録有形文化財(建造物),宗教,建築物,,昭和前,20030919,,東京都,東京都千代田区外神田2-16-2,
,千代田区,外神田２丁目,-,東京都千代田区外神田2-16-2,35.70220129,139.7680753,神田神社瑞垣,,登録有形文化財(建造物),宗教,その他工作物,,昭和前,20030919,,東京都,東京都千代田区外神田2-16-2,
,千代田区,九段南１丁目,-,東京都千代田区九段南1-5-1,35.69437778,139.7513917,旧九段会館,,登録有形文化財(建造物),その他,建築物,,昭和前,20190910,,東京都,東京都千代田区九段南一丁目5-1,
,千代田区,霞が関３丁目,虎ノ門広域,東京都千代田区霞が関3-2-2,35.671303,139.7493332,旧文部省庁舎,,登録有形文化財(建造物),官公庁舎,建築物,,昭和前,20071002,,東京都,東京都千代田区霞が関3-2-2,
,千代田区,九段北１丁目,-,東京都千代田区九段北1-32-4,35.69618611,139.7481,旧山口萬吉邸主屋,,登録有形文化財(建造物),住宅,建築物,,昭和前,20180510,,東京都,東京都千代田区九段北一丁目32-4,
,千代田区,九段北１丁目,-,東京都千代田区九段北1-32-4,35.69625556,139.7480167,旧山口萬吉邸門及び塀,,登録有形文化財(建造物),住宅,その他工作物,,昭和前,20180510,,東京都,東京都千代田区九段北一丁目32-4,
,千代田区,鍛冶町１丁目,-,東京都千代田区鍛冶町1-10-4,35.690285,139.772751,太洋ビルディング（丸石ビルディング）,,登録有形文化財(建造物),産業3次,建築物,,昭和前,20020214,,東京都,東京都千代田区鍛冶町1-10-4,
,千代田区,神田駿河台４丁目,-,東京都千代田区神田駿河台4-2-9,35.69781389,139.7665472,高畠家住宅主屋,,登録有形文化財(建造物),住宅,建築物,,大正,20220629,,東京都,東京都千代田区神田駿河台四丁目2-9,
,千代田区,神田駿河台４丁目,-,東京都千代田区神田駿河台4-2-9,35.69780278,139.7666278,高畠家住宅正門,,登録有形文化財(建造物),住宅,その他工作物,,大正,20220629,,東京都,東京都千代田区神田駿河台四丁目2-9,
,千代田区,神田駿河台４丁目,-,東京都千代田区神田駿河台4-2-9,35.69788889,139.7665861,高畠家住宅塀及び石垣,,登録有形文化財(建造物),住宅,その他工作物,,大正,20220629,,東京都,東京都千代田区神田駿河台四丁目2-9,
,千代田区,神田駿河台４丁目,-,東京都千代田区神田駿河台4-8地先~文京区湯島1-4地先,35.70016667,139.7675833,東京地下鉄丸ノ内線御茶ノ水橋梁,,登録有形文化財(建造物),交通,土木構造物,,昭和中,20240306,,東京都,東京都千代田区神田駿河台四丁目8地先～文京区湯島一丁目4地先,
,千代田区,麹町６丁目,-,東京都千代田区麹町6-5地先~新宿区四谷1-25地先,35.68466944,139.7299639,東京地下鉄丸ノ内線四ツ谷跨線橋,,登録有形文化財(建造物),交通,土木構造物,,昭和中,20240306,,東京都,東京都千代田区麹町六丁目5地先～新宿区四谷一丁目25地先,
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-4-6,35.68334265,139.7648043,日本工業倶楽部会館,,登録有形文化財(建造物),文化福祉,建築物,,大正,19990823,,東京都,東京都千代田区丸の内1-4-6,
,千代田区,神田多町２丁目,-,東京都千代田区神田多町2-9,35.69429638,139.7689482,松本家住宅主屋,,登録有形文化財(建造物),産業3次,建築物,,昭和前,20000428,,東京都,東京都千代田区神田多町2-9,
,千代田区,神田須田町１丁目,-,東京都千代田区神田須田町1-3-3,35.69608772,139.7691808,山本歯科医院,,登録有形文化財(建造物),文化福祉,建築物,,昭和前,20050209,,東京都,東京都千代田区神田須田町1-3-3,
,千代田区,千代田,-,東京都千代田区千代田,35.68393389,139.75289,絵師草紙,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,鎌倉時代,20250926,,京都府（東京都）,東京都千代田区千代田,皇居三の丸尚蔵館
,千代田区,千代田,-,東京都千代田区千代田1-8,35.68393389,139.75289,菊蒔絵螺鈿書棚,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,明治,20240827,,京都府（東京都）,千代田区千代田1-8,皇居三の丸尚蔵館
,千代田区,千代田,-,東京都千代田区千代田,35.68393389,139.75289,"更級日記〈藤原定家筆／〉
　附 波に月蒔絵冊子箱",,国宝・重要文化財（美術工芸品）,国宝,書跡・典籍,日本,鎌倉時代,,20230627,京都府（東京都）,東京都千代田区千代田,皇居三の丸尚蔵館
,千代田区,千代田,-,東京都千代田区千代田1-8皇居東御苑内,35.68393389,139.75289,人物写真帖〈明治十二年明治天皇下命／大蔵省印刷局等製作〉,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,明治時代,20250926,,京都府（東京都）,東京都千代田区千代田1-8 皇居東御苑内,皇居三の丸尚蔵館
,千代田区,千代田,-,東京都千代田区千代田,35.68393389,139.75289,喪乱帖〈原跡王羲之／〉,,国宝・重要文化財（美術工芸品）,国宝,書跡・典籍,中国,唐時代,,20230627,京都府（東京都）,東京都千代田区千代田,皇居三の丸尚蔵館
