0,1,2,3,4,5,6,7,8
,,,,,,,,
,指標名,神社・寺院・教会,,,,,,
,出典,navitime,,,,,,
,年次,2026/01/16取得,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,
,備考,2023年度：859件、2024年度：885件、2025年度：837件。数が減少した原因として去年の一部施設のダブルカウントや、navitimeの更新がある。宗教法人の関連施設（職業紹介場など）削除済み,,,,,,
,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,施設名,種類
,渋谷区,代々木神園町,-,渋谷区代々木神園町1-1,35.6730184,139.7002877,明治神宮,神社
,渋谷区,千駄ケ谷１丁目,-,渋谷区千駄ケ谷1-1-24,35.6777218,139.7094081,鳩森八幡神社,神社
,渋谷区,神宮前１丁目,-,渋谷区神宮前1-5-3,35.6716744,139.7051773,東郷神社,神社
,渋谷区,東２丁目,-,渋谷区東2-5-6,35.6552282,139.7104543,渋谷氷川神社,神社
,渋谷区,代々木３丁目,-,渋谷区代々木3-8-10,35.6828172,139.6962664,平田神社,神社
,渋谷区,神宮前５丁目,-,渋谷区神宮前5-26-6,35.6649967,139.7041491,穏田神社,神社
,渋谷区,猿楽２丁目,-,渋谷区猿楽29-9,35.648215,139.700112,猿楽神社,神社
,渋谷区,恵比寿西１丁目,-,渋谷区恵比寿西1-11-1,35.6472367,139.7077725,恵比寿神社,神社
,渋谷区,桜丘町,-,渋谷区桜丘町30-11,35.6554452,139.6981899,惟神会,神社
,渋谷区,東３丁目,-,渋谷区東3-14-20,35.6514753,139.7098159,稲荷神社,神社
,渋谷区,代々木２丁目,-,渋谷区代々木2-26-5バロール代々木510,35.6851336,139.6988355,金吾龍神社,神社
,渋谷区,渋谷１丁目,-,渋谷区渋谷1-12-16,35.6602563,139.703564,宮益御嶽神社,神社
,渋谷区,渋谷３丁目,-,渋谷区渋谷3-5-12,35.6575657,139.7063103,金王八幡宮,神社
,渋谷区,代々木５丁目,-,渋谷区代々木5-1-1,35.6720378,139.6889756,代々木八幡宮,神社
,渋谷区,代々木神園町,-,渋谷区代々木神園町1-1,35.6730184,139.7002877,明治神宮 参集殿,神社
,渋谷区,神南１丁目,-,渋谷区神南1-4-1,35.6654027,139.7003098,北谷稲荷神社,神社
,渋谷区,代々木１丁目,-,渋谷区代々木1-,35.682123,139.7007103,神社本廳,神社
,渋谷区,神宮前２丁目,-,渋谷区神宮前2-2-22,35.6723578,139.7141548,熊野神社,神社
,渋谷区,代々木５丁目,-,渋谷区代々木5-,35.6748955,139.6898612,代々木八幡,神社
,渋谷区,道玄坂２丁目,-,渋谷区道玄坂2-20-8,35.6596492,139.6959173,千代田稲荷神社,神社
,渋谷区,神宮前１丁目,-,渋谷区神宮前1-5-3,35.6716744,139.7051773,東郷会,神社
,千代田区,外神田５丁目,-,千代田区外神田5-5-3,35.7040921,139.7727217,天理教 分教会 東神長,教会
,千代田区,紀尾井町,赤坂,千代田区紀尾井町7-1,35.6841522,139.7327545,S.J.ハウス・イエズス会修道院,教会
,千代田区,神田駿河台４丁目,-,千代田区神田駿河台4-1-3,35.6980296,139.765504,東京復活大聖堂 (ニコライ堂),教会
,千代田区,富士見１丁目,-,千代田区富士見1-2-32,35.6987436,139.7472018,日本ルーテル教団,教会
,千代田区,麹町６丁目,-,千代田区麹町6-5-1,35.6850816,139.7310446,カトリック麹町聖イグナチオ教会,教会
,千代田区,西神田１丁目,-,千代田区西神田1-1-12,35.6994173,139.7573941,カトリック東京大司教区 神田教会,教会
,千代田区,外神田３丁目,-,千代田区外神田3-4-10,35.701339,139.7703386,真理舎,教会
,千代田区,神田駿河台２丁目,-,千代田区神田駿河台2-1,35.6992223,139.762699,お茶の水聖書学院,教会
,千代田区,神田駿河台２丁目,-,千代田区神田駿河台2-1,35.6992223,139.762699,日本福音自由教会協議会,教会
,千代田区,外神田３丁目,-,千代田区外神田3-5-11,35.7019308,139.7702997,神田キリスト教会,教会
,千代田区,神田駿河台２丁目,-,千代田区神田駿河台2-1お茶の水クリスチャンセンタービル404号,35.6992606,139.7627366,東京プレヤーセンター,教会
,千代田区,九段北２丁目,-,千代田区九段北2-4-1,35.6955697,139.7460872,シャルトル聖パウロ修道女会,教会
