0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,,,,,,,,,,,,,,
,指標名,バス停,,,,,,,,,,,,
,出典,navitime,,,,,,,,,,,,
,年次,2026/01/26取得,,,,,,,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,,,,,,,
,備考,(2023年度：3645件、2024年度：3652件、2025年度：3571件),,,,,,,,,,,,
,,,,,,,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面1,方面2,種類
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,東京-秋田,ジャムジャムライナー(高速バス),秋田駅東口方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,首都圏-富山・金沢,ジャムジャムライナー(高速バス),富山駅北口/金沢駅西口方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,首都圏-名古屋,ジャムジャムライナー(高速バス),名古屋南ささしまライブ方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,東京-広島,ジャムジャムライナー(高速バス),広島駅〔南口〕方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,東京-岡山,ジャムジャムライナー(高速バス),東福山駅南口方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,首都圏-仙台,さくら高速バス(高速バス),ヨドバシ仙台ＢＴ＜新高速＞方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,首都圏-京阪神,さくら高速バス(高速バス),京都駅八条口/ヨドバシ梅田タワー前バスターミナル方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,ＶＩＰライナー名古屋３便〔志木経由〕,ＶＩＰライナー(高速バス),ＶＩＰラウンジ名古屋駅西口方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,ＶＩＰライナー名古屋２便〔新宿経由〕,ＶＩＰライナー(高速バス),金山駅北口方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,ＶＩＰライナー１０２便,ＶＩＰライナー(高速バス),ＶＩＰラウンジなんば方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,ＶＩＰライナー河口湖便,ＶＩＰライナー(高速バス),富士大石ハナテラス方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,銚子東京線,高速バス,酒々井プレミアム・アウトレット/銚子駅方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,南相馬・双葉・東京線,東北アクセス,南相馬バスターミナル方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,仙台・南相馬-東京線,東北アクセス,仙台駅東口方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,佐倉・四街道ー東京八重洲線,なの花交通,京成佐倉駅〔南口〕方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,MEX宮古・盛岡,岩手県北バス(高速バス),盛岡駅西口/宮古駅前方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,軽井沢方面行,五稜バス,軽井沢プリンスホテルスキー場方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,NETWORK：東京-名古屋,泉観光バス(高速バス),名古屋南ささしまライブ方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,NETWORK：東京-新潟,泉観光バス(高速バス),新潟駅南口方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,KOTOBUSEXPRESS：関東-愛媛,琴平バス(高速バス),東京ディズニーランド・バスターミナル・ウエスト方面,ＪＲ松山駅東〔コトバス〕方面,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,KOTOBUSEXPRESS：関東-香川,琴平バス(高速バス),東京ディズニーランド・バスターミナル・ウエスト方面,コトバスステーション琴平方面,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,KOTOBUSEXPRESS：関東-高知,琴平バス(高速バス),東京ディズニーランド・バスターミナル・ウエスト方面,高知駅方面,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,マイ・リピート/マイ・フローラ：東京-徳島,海部観光(高速バス),阿南津乃峰方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,ユタカライナー：関東-関西,ユタカ交通(高速バス),大阪梅田〔プラザモータープール〕方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,アミー号：関東-新潟,ウエスト観光バス(高速バス),新潟駅南口方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,アミー号：関東-関西,山一サービス/武井観光(高速バス),大阪梅田〔プラザモータープール〕方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,ブルーライナー：首都圏-京阪神,広栄交通バス(高速バス),大阪梅田〔プラザモータープール〕方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,ブルーライナー：東京-名古屋,広栄交通バス(高速バス),名古屋南ささしまライブ方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,ミルキーウェイエクスプレス：名古屋,さくら観光バス(高速バス),名古屋南ささしまライブ方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,ミルキーウェイエクスプレス：関西,さくら観光バス(高速バス),大阪梅田〔阪急三番街〕方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,ミルキーウェイエクスプレス：仙台,さくら観光バス(高速バス),ヨドバシ仙台ＢＴ＜新高速＞方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,グレースライナー：首都圏-名古屋,グレース観光バス(高速バス),名古屋南ささしまライブ方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,LimonBus：東京-大阪,神姫観光バス(高速バス),大阪駅前〔桜橋口ＪＲ線高架下〕方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,ナイトライナー：関東-関西,東京富士交通(高速バス),京都駅八条口/大阪梅田〔プラザモータープール〕方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,ナイトライナー：新宿-仙台,東京富士交通(高速バス),ヨドバシ仙台ＢＴ＜新高速＞方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,OWL LINER：船橋・池袋-京都・大阪,アウル交通(高速バス),京都駅八条口/大阪梅田〔プラザモータープール〕方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,Dts line：東京-草津温泉,Dts creation(高速バス),草津温泉バスターミナル方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,あおぞらライナー：首都圏-名古屋・三重,青木バス(高速バス),名古屋駅前〔ミッドランド〕/宇治山田駅前方面,,バス停
,中央区,八重洲２丁目,日八京,中央区八重洲2丁目2−1地下1階･地下2階東京ﾐｯﾄﾞﾀｳﾝ八重洲内ﾊﾞｽﾀｰﾐﾅﾙ東京八重洲,35.679347,139.768877,バスターミナル東京八重洲,68,0.01470588235294118,スマイルライナー：東京-徳島・高知,高知駅前観光(高速バス),徳島駅前/高知駅方面,,バス停
,中央区,丸の内１丁目,日八京,中央区八重洲2丁目2東京駅(八重洲南口),35.679676,139.768863,東京駅八重洲南口〔空港リムジン〕,1,1,２３区内エリア-羽田空港(東京),空港連絡バス,銀座駅〔有楽町〕/羽田空港第３ターミナル（バス）方面,,バス停
,中央区,八丁堀２丁目,-,中央区八丁堀2丁目13八重洲通り東,35.677197,139.776473,八重洲通り東［いちよし証券前］,2,0.5,北循環〔中央区役所→浜町駅〕,江戸バス(中央区),東京駅八重洲北口/浜町駅［明治座前］方面,,バス停
,中央区,八丁堀２丁目,-,中央区八丁堀2丁目13八重洲通り東,35.677197,139.776473,八重洲通り東［いちよし証券前］,2,0.5,北循環〔浜町駅→中央区役所〕,江戸バス(中央区),中央区役所（東京都）方面,,バス停
,中央区,八丁堀２丁目,-,中央区八丁堀2丁目23亀島橋,35.67672,139.777698,亀島橋(東京都),2,0.5,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
,中央区,八丁堀２丁目,-,中央区八丁堀2丁目23亀島橋,35.67672,139.777698,亀島橋(東京都),2,0.5,東１６(東京駅八重洲口-東京ビッグサイト),都営バス,東京ビッグサイト〔バス〕方面,東京駅八重洲口方面,バス停
,中央区,八丁堀２丁目,-,中央区八丁堀2丁目7八丁堀２丁目,35.676971,139.775755,八丁堀２丁目,3,0.3333333333333333,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
,中央区,八丁堀２丁目,-,中央区八丁堀2丁目7八丁堀２丁目,35.676971,139.775755,八丁堀２丁目,3,0.3333333333333333,東１６(東京駅八重洲口-東京ビッグサイト),都営バス,東京ビッグサイト〔バス〕方面,東京駅八重洲口方面,バス停
,中央区,八丁堀２丁目,-,中央区八丁堀2丁目7八丁堀２丁目,35.676971,139.775755,八丁堀２丁目,3,0.3333333333333333,錦１１,都営バス,築地駅前方面,亀戸駅前方面,バス停
,中央区,八丁堀３丁目,-,中央区八丁堀3丁目11桜橋,35.675048,139.774718,桜橋(中央区),2,0.5,錦１１,都営バス,築地駅前方面,亀戸駅前方面,バス停
,中央区,八丁堀３丁目,-,中央区八丁堀3丁目11桜橋,35.675048,139.774718,桜橋(中央区),2,0.5,北循環〔浜町駅→中央区役所〕,江戸バス(中央区),中央区役所（東京都）方面,,バス停
,中央区,八丁堀３丁目,-,中央区八丁堀4丁目5八丁堀駅(ﾊﾞｽ),35.673976,139.776452,八丁堀駅,1,1,北循環〔中央区役所→浜町駅〕,江戸バス(中央区),東京駅八重洲北口/浜町駅［明治座前］方面,,バス停
,中央区,勝どき６丁目,-,中央区豊海町2豊海運動公園入口(ﾊﾞｽ),35.654548,139.770822,豊海運動公園入口,1,1,南循環〔勝どき駅→中央区役所〕,江戸バス(中央区),豊海町/聖路加国際病院方面,,バス停
,中央区,豊海町,-,中央区豊海町2豊海町(ﾊﾞｽ),35.653345,139.770408,豊海町,1,1,南循環〔勝どき駅→中央区役所〕,江戸バス(中央区),聖路加国際病院/中央区役所（東京都）方面,,バス停
,中央区,豊海町,-,中央区豊海町6豊海水産埠頭,35.653799,139.769398,豊海水産埠頭,2,0.5,都０４,都営バス,東京駅丸の内南口方面,,バス停
,中央区,豊海町,-,中央区豊海町6豊海水産埠頭,35.653799,139.769398,豊海水産埠頭,2,0.5,門３３,都営バス,亀戸駅前方面,,バス停
,中央区,湊２丁目,-,中央区湊1丁目5鉄砲洲,35.67208,139.779982,鉄砲洲,2,0.5,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
,中央区,湊２丁目,-,中央区湊1丁目5鉄砲洲,35.67208,139.779982,鉄砲洲,2,0.5,南循環〔中央区役所→勝どき駅〕,江戸バス(中央区),月島区民センター/勝どき駅方面,,バス停
,中央区,湊３丁目,-,中央区湊3丁目8湊３丁目,35.670527,139.77912,湊３丁目(東京都),2,0.5,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
,中央区,湊３丁目,-,中央区湊3丁目8湊３丁目,35.670527,139.77912,湊３丁目(東京都),2,0.5,南循環〔中央区役所→勝どき駅〕,江戸バス(中央区),月島区民センター/勝どき駅方面,,バス停
,中央区,明石町,-,中央区明石町2−20,35.66908,139.7771,リハポート明石,1,1,南循環〔勝どき駅→中央区役所〕,江戸バス(中央区),中央区役所（東京都）方面,,バス停
,中央区,明石町,-,中央区明石町7−15,35.667477,139.778627,明石町(東京都),2,0.5,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
,中央区,明石町,-,中央区明石町7−15,35.667477,139.778627,明石町(東京都),2,0.5,南循環〔中央区役所→勝どき駅〕,江戸バス(中央区),月島区民センター/勝どき駅方面,,バス停
,中央区,明石町,-,中央区明石町9−1,35.66744,139.776707,聖路加国際病院,2,0.5,南循環〔中央区役所→勝どき駅〕,江戸バス(中央区),月島区民センター/勝どき駅方面,,バス停
,中央区,明石町,-,中央区明石町9−1,35.66744,139.776707,聖路加国際病院,2,0.5,南循環〔勝どき駅→中央区役所〕,江戸バス(中央区),中央区役所（東京都）方面,,バス停
,中央区,明石町,-,中央区明石町9聖路加国際病院,35.667182,139.777908,聖路加病院前,1,1,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
,中央区,東五反田５丁目,-,品川区東五反田5-22−37,35.6770333,139.7709587,東京京橋,2,0.5,東京ひとめぐりバス〔なの花ライン〕,なの花交通,ららぽーと豊洲/ダイバーシティ東京プラザ方面,,バス停
,中央区,東五反田５丁目,-,品川区東五反田5-22−37,35.6770333,139.7709587,東京京橋,2,0.5,東京ひとめぐりバス〔さくらライン〕,なの花交通,ダイバーシティ東京プラザ方面,,バス停
,品川区,荏原１丁目,-,品川区荏原1丁目10荏原１丁目(ﾊﾞｽ),35.620639,139.715434,荏原１丁目,2,0.5,渋72,東急バス,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,品川区,荏原１丁目,-,品川区荏原1丁目10荏原１丁目(ﾊﾞｽ),35.620639,139.715434,荏原１丁目,2,0.5,渋72,縁日,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,品川区,平塚２丁目,-,品川区荏原1丁目17桐が谷坂上(ﾊﾞｽ),35.619097,139.715914,桐が谷坂上,1,1,反11/反12,東急バス,世田谷区民会館方面,五反田駅方面,バス停
,品川区,北馬込１丁目,-,品川区旗の台4丁目15北馬込１丁目(ﾊﾞｽ),35.60131,139.7056,北馬込１丁目,1,1,森01/森02,東急バス,荏原町駅入口/大森駅〔西口〕方面,,バス停
,品川区,戸越１丁目,-,品川区戸越3丁目1戸越銀座(ﾊﾞｽ),35.614688,139.716537,戸越銀座,1,1,反01/反02,東急バス,川崎駅ラゾーナ広場方面,五反田駅方面,バス停
,品川区,戸越３丁目,-,品川区戸越3丁目9戸越３丁目(ﾊﾞｽ),35.612248,139.715641,戸越３丁目,1,1,反01/反02,東急バス,川崎駅ラゾーナ広場方面,五反田駅方面,バス停
,品川区,勝島１丁目,-,品川区勝島1丁目2勝島,35.59887,139.7428,勝島,1,1,品９３,都営バス,目黒駅前方面,大井競馬場前（バス）方面,バス停
,品川区,勝島１丁目,-,品川区勝島1丁目2新浜川橋,35.59673,139.7422,新浜川橋,1,1,品９３,都営バス,目黒駅前方面,大井競馬場前（バス）方面,バス停
,品川区,勝島１丁目,-,品川区勝島1丁目3勝島１丁目,35.599913,139.744664,勝島１丁目,1,1,品９３,都営バス,目黒駅前方面,大井競馬場前（バス）方面,バス停
,品川区,勝島２丁目,-,品川区勝島1丁目5大井競馬場駅前,35.595989,139.7455,大井競馬場駅前,1,1,森22：大森-八潮,京急バス,八潮パークタウン方面,しながわ区民公園方面,バス停
,品川区,勝島２丁目,-,品川区勝島2丁目1大井競馬場前,35.59354,139.7412,大井競馬場前,1,1,品９３,都営バス,目黒駅前方面,,バス停
,品川区,勝島３丁目,-,品川区勝島3丁目2しながわこども冒険ひろば,35.592113,139.73902,しながわ区民公園,1,1,森22：大森-八潮,京急バス,八潮パークタウン方面,南大井文化センター方面,バス停
,品川区,小山３丁目,-,品川区小山3丁目25武蔵小山駅(ﾊﾞｽ),35.619176,139.703815,武蔵小山,2,0.5,井51,東急バス,東急大井町駅方面,武蔵小山駅方面,バス停
,品川区,小山３丁目,-,品川区小山3丁目25武蔵小山駅(ﾊﾞｽ),35.619176,139.703815,武蔵小山,2,0.5,反11/反12,東急バス,世田谷区民会館方面,五反田駅方面,バス停
,品川区,小山３丁目,-,品川区小山3丁目4武蔵小山駅,35.620519,139.704405,武蔵小山駅,2,0.5,井51,東急バス,東急大井町駅方面,,バス停
,品川区,小山３丁目,-,品川区小山3丁目4武蔵小山駅,35.620519,139.704405,武蔵小山駅,2,0.5,反11/反12,東急バス,世田谷区民会館方面,五反田駅方面,バス停
,品川区,小山３丁目,-,品川区小山4丁目5小山３丁目(ﾊﾞｽ),35.617942,139.705252,小山３丁目(東京都),2,0.5,井51,東急バス,東急大井町駅方面,武蔵小山駅方面,バス停
,品川区,小山３丁目,-,品川区小山4丁目5小山３丁目(ﾊﾞｽ),35.617942,139.705252,小山３丁目(東京都),2,0.5,反11/反12,東急バス,世田谷区民会館方面,五反田駅方面,バス停
,品川区,上大崎２丁目,-,品川区上大崎2丁目16目黒駅前(ﾊﾞｽ),35.634021,139.715424,目黒駅前,12,0.08333333333333333,品９３,都営バス,大井競馬場前（バス）方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎2丁目16目黒駅前(ﾊﾞｽ),35.634021,139.715424,目黒駅前,12,0.08333333333333333,橋８６,都営バス,新橋駅前方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎2丁目16目黒駅前(ﾊﾞｽ),35.634021,139.715424,目黒駅前,12,0.08333333333333333,黒７７,都営バス,千駄ヶ谷駅前方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎2丁目16目黒駅前(ﾊﾞｽ),35.634021,139.715424,目黒駅前,12,0.08333333333333333,黒01,東急バス,大岡山小学校前方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎2丁目16目黒駅前(ﾊﾞｽ),35.634021,139.715424,目黒駅前,12,0.08333333333333333,黒02,東急バス,二子玉川駅方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎2丁目16目黒駅前(ﾊﾞｽ),35.634021,139.715424,目黒駅前,12,0.08333333333333333,黒06,東急バス,三軒茶屋（東京都）方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎2丁目16目黒駅前(ﾊﾞｽ),35.634021,139.715424,目黒駅前,12,0.08333333333333333,黒07,東急バス,弦巻営業所方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎2丁目16目黒駅前(ﾊﾞｽ),35.634021,139.715424,目黒駅前,12,0.08333333333333333,黒09,東急バス,野沢龍雲寺方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎2丁目16目黒駅前(ﾊﾞｽ),35.634021,139.715424,目黒駅前,12,0.08333333333333333,東98,東急バス,東京駅丸の内南口方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎2丁目16目黒駅前(ﾊﾞｽ),35.634021,139.715424,目黒駅前,12,0.08333333333333333,さんまバス〔茶屋坂経由〕,東急バス,田道ふれあい館前方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎2丁目16目黒駅前(ﾊﾞｽ),35.634021,139.715424,目黒駅前,12,0.08333333333333333,シェラトン都ホテル東京-目黒駅,シャトルバス,シェラトン都ホテル東京方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎2丁目16目黒駅前(ﾊﾞｽ),35.634021,139.715424,目黒駅前,12,0.08333333333333333,目黒雅叙園-目黒駅,シャトルバス,目黒雅叙園方面,,バス停
,品川区,上大崎３丁目,-,品川区上大崎3丁目1目黒駅東口(ﾊﾞｽ),35.63363,139.7168,目黒駅東口,1,1,東98,東急バス,清水（東京都）方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎3丁目5上大崎(ﾊﾞｽ),35.63447,139.719,上大崎,4,0.25,品９３,都営バス,目黒駅前方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎3丁目5上大崎(ﾊﾞｽ),35.63447,139.719,上大崎,4,0.25,橋８６,都営バス,目黒駅前方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎3丁目5上大崎(ﾊﾞｽ),35.63447,139.719,上大崎,4,0.25,黒７７,都営バス,目黒駅前方面,,バス停
,品川区,上大崎２丁目,-,品川区上大崎3丁目5上大崎(ﾊﾞｽ),35.63447,139.719,上大崎,4,0.25,東98,東急バス,清水（東京都）方面,,バス停
,品川区,西五反田２丁目,-,品川区西五反田2丁目32−13,35.625329,139.71901,大崎郵便局,1,1,渋41・42,東急バス,大井町駅方面,渋谷駅方面,バス停
,品川区,西五反田４丁目,-,品川区西五反田4丁目12不動尊門前(ﾊﾞｽ),35.62603,139.709661,不動尊門前,2,0.5,渋72,東急バス,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
