指標名,ホテル,,,,,,,,,
出典,Rakuten API,,,,,,,,,
年次,2024/02/07取得,,,,,,,,,
URL,https://app.rakuten.co.jp/services/api/Travel/SimpleHotelSearch/20170426,,,,,,,,,
備考,(2021年度：1649件、2022年度：1721件、2023年度：1099件),,,,,,,,,
,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,レビュー数,室数,ホテルURL
新宿区,大久保１丁目,-,東京都新宿区大久保1-9-24　平成マンション,35.7003404,139.704879,平成マンション／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=189379
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-7-4,35.6954289,139.7057185,ＨＯＴＥＬ　ＷーＡＲＡＭＩＳ【大人専用１８禁・ハピホテ提携】,,,20,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163218
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-13-1,35.6964982,139.7050796,ＨＯＴＥＬ　ＷーＢＡＧＵＳ【大人専用１８禁・ハピホテ提携】,,,16,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163223
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-12-9,35.6962066,139.7054463,ＨＯＴＥＬ　ＡＴＬＡＳ【大人専用１８禁・ハピホテ提携】,,,24,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163263
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-12-10,35.696205,139.705545,ＨＯＴＥＬ　ＴＨＥ　ＨＯＴＥＬ【大人専用１８禁・ハピホテ提携】,,,22,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163274
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-11-1,35.6957872,139.7050102,ＨＯＴＥＬ　Ｓｔｅｌｌａｔｅ【大人専用１８禁・ハピホテ提携】,,,20,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163345
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-5-6,35.6970426,139.7061239,Ｄｅｓｉｇｎｅｒ’ｓ　ＨＯＴＥＬ＆ＳＰＡ　Ｊ－ＭＥＸ【大人専用１８禁・ハピホテ提携】,,,31,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163400
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-7-12,35.6955344,139.7060545,Ｄｅｓｉｇｎｅｒ’ｓ　ＨＯＴＥＬ　Ｐｅｒｒｉｅｒ【大人専用１８禁・ハピホテ提携】,,,43,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163401
新宿区,歌舞伎町　,-,東京都新宿区歌舞伎町　2-1-3ヤスオビル604,35.6950231,139.7062752,ヤスオビル６０４／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170552
新宿区,百人町１丁目,-,東京都新宿区百人町1-10-1,35.69984099,139.7000403,新宿ノースホテル,,,22,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5516
新宿区,片町５丁目,-,東京都新宿区片町5-3,35.69251191,139.7243302,エース・イン新宿,,,112,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=68255
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-29-2,35.6966926,139.7033131,ホテルラピア【大人専用１８禁・ハピホテ提携】,,,28,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163342
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-10-8,35.70062833,139.7490639,ホテルメトロポリタン　エドモント,4.31,4476,666,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=391
千代田区,神田淡路町２丁目,-,東京都千代田区神田淡路町2-9,35.69838186,139.7677346,お茶の水ホテルジュラク,4.22,5617,243,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=8290
千代田区,二番町,-,東京都千代田区二番町2,35.68688235,139.7375654,東京グリーンパレス,4.22,2017,238,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=72718
千代田区,神田淡路町２丁目,-,東京都千代田区神田淡路町2-10-6,35.69729034,139.7684485,ホテルマイステイズ御茶ノ水,4.24,2286,142,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=56917
新宿区,新小川町,-,東京都新宿区新小川町4番１１号,35.70563124,139.7433224,ヴィアイン飯田橋後楽園（ＪＲ西日本グループ）,4.33,1665,295,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=166431
千代田区,神田小川町３丁目,-,東京都千代田区神田小川町3-24-9,35.69560982,139.762849,お茶の水ホテル昇龍館,4.68,2013,42,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=74604
千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町2-22-17,35.70234161,139.7524928,ｓｅｑｕｅｎｃｅ　ＳＵＩＤＯＢＡＳＨＩ,4.44,284,119,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181148
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-11-4,35.7025451,139.7498093,ｔｏｇｇｌｅ　ｈｏｔｅｌ　ｓｕｉｄｏｂａｓｈｉ（トグルホテル水道橋）,4.22,149,84,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=182121
千代田区,九段北１丁目,-,東京都千代田区九段北1-7-1,35.69694271,139.751911,京王プレッソイン東京九段下,4.16,2141,126,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=74698
千代田区,外神田５丁目,-,東京都千代田区外神田5-3-3,35.7048315,139.7722658,アパホテル〈上野広小路〉,4.26,183,215,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=179594
千代田区,神田淡路町１丁目,-,東京都千代田区神田淡路町1-7-5,35.6956988,139.7666292,ｔｈｅ　ｂ　お茶の水（ザビー　おちゃのみず）,4,1334,72,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=18748
千代田区,麹町１丁目,-,東京都千代田区麹町1丁目10－3,35.68550208,139.7423456,ダイヤモンドホテル,3.83,8075,303,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=2447
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1-19-7,35.6952028,139.760328,相鉄フレッサイン　御茶ノ水神保町,4.03,617,130,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147557
千代田区,神田小川町３丁目,-,東京都千代田区神田小川町3-1-22,35.69460138,139.7621748,アパホテル〈神田神保町駅東〉,3.84,641,187,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147585
千代田区,飯田橋１丁目,-,東京都千代田区飯田橋1-4-7,35.6982139,139.7494962,アパホテル〈東京九段下〉,4.12,1052,139,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=135913
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-1-4,35.70030682,139.7482373,アパホテル〈飯田橋駅南〉,4.15,334,107,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=164802
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-4-6,35.70107476,139.747753,アパホテル〈飯田橋駅前〉,3.84,527,163,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=158791
千代田区,神田三崎町１丁目,-,東京都千代田区神田三崎町1-1-16,35.70053133,139.7566882,庭のホテル　東京,4.05,2243,229,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=78211
千代田区,一番町２３丁目,-,東京都千代田区一番町23-1,35.68685469,139.7421206,ホテルモントレ半蔵門,4.4,4986,340,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=52639
千代田区,九段北４丁目,-,東京都千代田区九段北4-2-25,35.69180679,139.7374263,アルカディア市ヶ谷,4.16,1307,87,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=10766
千代田区,神田三崎町１丁目,-,東京都千代田区神田三崎町1-1-12,35.70100906,139.7568298,東急ステイ水道橋,4.3,1713,155,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=67160
新宿区,新小川町３丁目,-,東京都新宿区新小川町3-26,35.70543595,139.7426142,フレックステイイン飯田橋,3.53,815,59,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=28095
千代田区,西神田２丁目,-,東京都千代田区西神田2-4-4,35.69781769,139.7545274,住友不動産ホテル　ヴィラフォンテーヌ東京九段下,3.81,949,143,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80755
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1-30,35.69702621,139.758491,住友不動産ホテル　ヴィラフォンテーヌ東京神保町,4.15,506,72,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80760
千代田区,神田三崎町３丁目,-,東京都千代田区神田三崎町3-10-1,35.7016976,139.7509752,ナインアワーズ水道橋,3.29,129,160,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=177966
千代田区,神田錦町３丁目,-,東京都千代田区神田錦町3-28,35.693135,139.7590439,学士会館,4.41,246,24,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=84928
千代田区,神田駿河台１丁目,-,東京都千代田区神田駿河台1-1,35.69813728,139.761274,山の上ホテル＜東京都＞,4.83,464,35,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=19718
千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2-21-4,35.69491806,139.7564385,サクラホテル神保町,4.25,228,42,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=160
千代田区,外神田２丁目,-,東京都千代田区外神田2-17-5,35.70094824,139.7677567,坂のホテル　トレティオ　お茶の水,4,1221,30,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=7341
新宿区,神楽河岸１丁目,-,東京都新宿区神楽河岸1-1　セントラルプラザ18階,35.70088649,139.7435782,東京セントラルユースホステル,2.7,222,33,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=129947
新宿区,新小川町５丁目,-,東京都新宿区新小川町5-13　アンバー飯田橋101,35.7060619,139.7417117,アンバー飯田橋,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181608
千代田区,神田駿河台３丁目,-,東京都千代田区神田駿河台3-4,35.69642583,139.7656855,ホテル龍名館お茶の水本店,0,13,9,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=146993
千代田区,神田猿楽町２丁目,-,東京都千代田区神田猿楽町2-5-5,35.70000088,139.7585075,ＹＭＣＡアジア青少年センター,2,410,55,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=79313
千代田区,神田和泉町１丁目,-,東京都千代田区神田和泉町1-7-27,35.6990648,139.7771827,ＭＡＲＵＴＯＭＯ　ＨＯＴＥＬ　秋葉原,,3,9,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181311
千代田区,九段北１丁目,-,東京都千代田区九段北1-8-3　カサイビルＩＩ3-5Ｆ,35.6973589,139.7516059,Ｒｅａｌ　Ｌｉｆｅ　ＫＵＤＡＮＳＨＩＴＡ　５Ｆ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185272
千代田区,九段北１丁目,-,東京都千代田区九段北1-8-3　カサイビルＩＩ3-5Ｆ,35.6973589,139.7516059,Ｒｅａｌ　Ｌｉｆｅ　ＫＵＤＡＮＳＨＩＴＡ　４Ｆ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185274
千代田区,九段北１丁目,-,東京都千代田区九段北1-8-3　カサイビルＩＩ　3-5Ｆ,35.6973589,139.7516059,Ｒｅａｌ　Ｌｉｆｅ　ＫＵＤＡＮＳＨＩＴＡ　３Ｆ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185280
新宿区,津久戸町４丁目,-,東京都新宿区津久戸町4-1,35.70312094,139.7400644,Ｂｏｕｔｉｑｕｅ　Ｓａｕｎａ　ＡＲＣＨ,,,2,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=188798
千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2-5-13　第2谷地ビル,35.69570675,139.7564309,ＢＯＯＫ　ＨＯＴＥＬ　神保町【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=171070
新宿区,西新宿６丁目,-,東京都新宿区西新宿6-12-39,35.6944563,139.6895259,ダイワロイネットホテル西新宿　ＰＲＥＭＩＥＲ,4.62,692,280,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=167606
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-2-9,35.68699503,139.693133,新宿ワシントンホテル　本館,3.78,10267,1280,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=658
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-31-12,35.6979782,139.7038617,アパホテル〈東新宿　歌舞伎町タワー〉,4.22,302,747,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180333
渋谷区,本町３丁目,-,東京都渋谷区本町3-14-1,35.68969902,139.6835179,アパホテル＆リゾート〈西新宿五丁目駅タワー〉,4.24,653,710,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=165625
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-4-5,35.68559239,139.6922971,京王プレッソイン新宿,3.89,9237,371,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=38126
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2丁目39-9,35.6969647,139.702241,高濃度炭酸泉　演舞の湯　スーパーホテル新宿歌舞伎町,4.36,594,117,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147193
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1丁目20-2,35.69593338,139.7012182,アパホテル〈新宿　歌舞伎町タワー〉,3.99,1208,620,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=149094
新宿区,新宿５丁目,-,東京都新宿区新宿5-15-8,35.69421682,139.7070788,ホテル　サンライト新宿,3.23,2109,197,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1026
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町一丁目２９番１,35.6959193,139.7005264,ＨＯＴＥＬ　ＧＲＯＯＶＥ　ＳＨＩＮＪＵＫＵ，　Ａ　ＰＡＲＫＲＯＹＡＬ　Ｈｏｔｅｌ,3.8,10,538,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184501
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-14-5,35.696582,139.705517,新宿グランベルホテル,3.78,728,485,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=144994
新宿区,新宿５丁目,-,東京都新宿区新宿5-11-16,35.69359777,139.7076137,ヴィアイン新宿（ＪＲ西日本グループ）,4.05,1915,225,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=130006
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-30-1,35.69449716,139.7002682,新宿プリンスホテル,4.04,3674,571,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1872
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-26-5,35.69583297,139.7028187,アパホテル〈新宿　歌舞伎町中央〉（全室禁煙）,3.54,163,166,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=172880
新宿区,霞ケ丘町,-,東京都新宿区霞ケ丘町11番3号,35.68022378,139.7154559,三井ガーデンホテル神宮外苑の杜プレミア,4.32,671,362,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=173094
新宿区,新宿５丁目,-,東京都新宿区新宿5-3-20,35.69306428,139.7113285,ホテルリステル新宿,3.44,4311,263,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=99
新宿区,戸塚町１丁目,-,東京都新宿区戸塚町1-104-19,35.71056818,139.7230018,リーガロイヤルホテル東京,4.17,1879,129,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=106
渋谷区,代々木２丁目,-,東京都渋谷区代々木2-2-1,35.68647584,139.7004213,小田急ホテルセンチュリーサザンタワー,4.25,4399,375,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1356
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-19-14,35.6979313,139.7045991,アパホテル〈東新宿　歌舞伎町〉,4.29,301,165,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147545
新宿区,市谷本村町４丁目,-,東京都新宿区市谷本村町4-1,35.69180388,139.7325073,ホテル　グランドヒル市ヶ谷,4.26,2374,197,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=16415
新宿区,四谷３丁目,-,東京都新宿区四谷3-14-1,35.68807481,139.7184104,ホテルウィングインターナショナルプレミアム東京四谷,4.06,1200,185,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=146864
新宿区,西新宿２丁目,-,東京都新宿区西新宿2-2-1,35.69015304,139.6943134,京王プラザホテル,4.23,5845,1453,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=930
新宿区,新宿４丁目,-,東京都新宿区新宿4-2-10,35.6893351,139.7029496,豪華カプセルホテル　安心お宿プレミア新宿駅前店,4.07,782,196,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147662
新宿区,新宿５丁目,-,東京都新宿区新宿5-3-18,35.69268449,139.7111049,ＯＮＳＥＮ　ＲＹＯＫＡＮ　ＹＵＥＮ　ＳＨＩＮＪＵＫＵ,4.13,519,193,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=172443
新宿区,大久保１丁目,-,東京都新宿区大久保1-1-48,35.698336,139.707232,アパホテル〈東新宿駅前〉,4,511,122,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=138038
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-27-7,35.7125479,139.7049787,相鉄グランドフレッサ　高田馬場,4.64,145,252,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183846
渋谷区,笹塚１丁目,-,東京都渋谷区笹塚1-61-8,35.67301526,139.6635361,ホテル　ブーゲンビリア新宿（旧ホテル　ラ・ガール・ドゥ・ラ　ヴィー新宿）,3.98,1910,51,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=10695
新宿区,西新宿７丁目,-,東京都新宿区西新宿７丁目23-2,35.69419703,139.6942743,西鉄イン新宿,4.06,4628,300,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=37906
江東区,亀戸６丁目,-,東京都江東区亀戸6-32-1,35.69434784,139.828574,ホテルマイステイズ亀戸,3.51,3218,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=16330
江東区,亀戸２丁目,-,東京都江東区亀戸2-13-6,35.69904161,139.822766,スーパーホテル東京・亀戸,3.98,899,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80602
江東区,大島１丁目,-,東京都江東区大島1-8-7,35.6890649,139.8210971,アパホテル〈東京大島〉,4.06,3210,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5071
江東区,森下３丁目,-,東京都江東区森下3-20-15,35.68777845,139.8029015,アーバンホテル森下,4.23,194,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5047
江東区,森下３丁目,-,東京都江東区森下3-7-7,35.68752845,139.8020127,ビジネスホテル矢野,3,101,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=4958
江東区,森下３丁目,-,東京都江東区森下3-6-2,35.68788951,139.801371,ホテル　サン・モリシタ,3.25,361,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1837
江東区,大島７丁目,-,東京都江東区大島7-37,35.6918916,139.84205,リフレフォーラム,4,422,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1462
江東区,森下３丁目,-,東京都江東区森下3-17-12,35.68670913,139.8030626,ビジネスホテル　レガート,2.83,179,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5636
江東区,森下２丁目,-,東京都江東区森下2-17-7,35.6879156,139.798931,オークホテル江戸,3,27,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=158831
江東区,森下１丁目,-,東京都江東区森下1-18-5,35.688882,139.7975131,小さなホテル木の家,,,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183922
江東区,扇橋２丁目,-,東京都江東区扇橋2-4-4　Ｆｒｏｍ　ｓｃｒａｔｃｈ　ＴＯＫＹＯ,35.68286,139.8155958,Ｆｒｏｍ　ｓｃｒａｔｃｈ　ＴＯＫＹＯ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,1,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=171384
江東区,扇橋２丁目,-,東京都江東区扇橋2-4-4　2Ｆ　ＦｒｏｍＳｃｒａｔｃｈ　ＴＯＫＹＯ　Ｈａｎａｒｅ,35.6828773,139.8155238,ＦｒｏｍＳｃｒａｔｃｈ　ＴＯＫＹＯ　Ｈａｎａｒｅ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=171325
江東区,森下３丁目,-,東京都江東区森下3-5-23,35.68741734,139.8014266,ホテル　エドアイト,3.55,513,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=9108
江東区,大島２丁目,-,東京都江東区大島2-26-14,35.6915433,139.8248675,エーケースターホテル東京,,,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183108
江東区,大島６丁目,-,東京都江東区大島6-27-5　ｔｏｗａｎｏｓｕｍｉｋａ　＿Ｉ,35.6908486,139.8375118,情緒ある商店街の新築戸建／３寝室／駅徒歩３分／ｔｏｗａｎｏｓｕｍｉ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186117
江東区,大島７丁目,-,東京都江東区大島7-37-3　ＣＲＯＷＮ　Ｏｊｉｍａ,35.69211217,139.8416544,ＣＲＯＷＮ大島【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186276
