指標名,観光地,,,,,,,,,
出典,google places API,,,,,,,,,
年次,2024/02/09取得,,,,,,,,,
URL,https://maps.googleapis.com/maps/api/place/nearbysearch,,,,,,,,,
備考,(2021年度：1925件、2022年度：1922件、2023年度：2497件),,,,,,,,,
,,,,,,,,,,
区,町丁目,エリア,住所,緯度,経度,施設名,ジャンル,星,口コミ数,place_id
港区,西麻布２丁目,-,港区西麻布２丁目２１−３４,35.661195,139.7190356,長谷寺,"tourist_attraction, place_of_worship, point_of_interest, establishment",4.3,375,ChIJP8YkXGSLGGARF02Vs75NFEc
港区,西麻布２丁目,-,港区西麻布２丁目２１−２,35.6618399,139.7188872,カニングハムメモリアルハウス（旧カニングハム邸）,"tourist_attraction, point_of_interest, establishment",4.8,8,ChIJpwl_Y2SLGGAR_9gUFWneMhQ
港区,西麻布２丁目,-,港区西麻布２丁目７−５ ハウス西麻布 ５Ｆ,35.6621662,139.7212374,KANA KAWANISHI PHOTOGRAPHY,"tourist_attraction, point_of_interest, establishment",3.8,12,ChIJFSdQyGSLGGARXPn9EDdpiFY
港区,元麻布２丁目,-,港区元麻布２丁目３−３０ クレストビル B1F,35.6538403,139.7271254,Kaikai Kiki Gallery,"art_gallery, tourist_attraction, museum, point_of_interest, establishment",4.3,158,ChIJhUpghHSLGGARfomq-UTs8-I
港区,神宮前５丁目,-,渋谷区神宮前５丁目１５−８,35.6656664,139.7071306,ネッコ坂,"tourist_attraction, point_of_interest, establishment",4,4,ChIJZdESqeaNGGARX7FSF_qT1rc
港区,神宮前１丁目,-,渋谷区神宮前１丁目１６,35.6710906,139.7041544,ブラームスの小径,"tourist_attraction, point_of_interest, establishment",4,38,ChIJWWLaNLuMGGARH3aXTBPHqB8
港区,代々木神園町,-,渋谷区代々木神園町１−１,35.6747699,139.6986827,清正井,"tourist_attraction, point_of_interest, establishment",4.3,514,ChIJHT9f_baMGGARDI98NbVp800
港区,神宮前１丁目,-,渋谷区神宮前１丁目１８−２０,35.6702236,139.701847,一の鳥居,"tourist_attraction, point_of_interest, establishment",4.5,261,ChIJJzR9pLqMGGARn__Fp9eG3sg
港区,千駄ケ谷３丁目,-,渋谷区千駄ケ谷３丁目５９−４,35.6741249,139.7039846,原宿駅側部乗降場(宮廷ホーム),"tourist_attraction, point_of_interest, establishment",3.7,48,ChIJUX4zzbuMGGAReNj61j0ez8c
港区,神宮前１丁目,-,渋谷区神宮前１丁目１３−９,35.6692264,139.7043781,アルテカプラザ原宿,"tourist_attraction, point_of_interest, establishment",3.7,38,ChIJN3B456SMGGARPTycs8eiXuo
港区,南青山６丁目,-,港区南青山６丁目６−２０ K's南青山ビル 1F,35.65992,139.717978,紅ミュージアム,"museum, tourist_attraction, point_of_interest, establishment",4.3,121,ChIJ1ZCFSWSLGGARpUEUiKoCxLo
港区,代々木神園町,-,渋谷区代々木神園町１−１,35.674009,139.6986514,明治神宮御苑,"tourist_attraction, park, point_of_interest, establishment",4.4,470,ChIJ5SZMmreMGGARqBUU4sVwUIM
港区,神宮前４丁目,-,渋谷区神宮前４丁目２５−１２先,35.668588,139.7074042,原宿キャットストリート 北ウイング,"tourist_attraction, point_of_interest, establishment",0,0,ChIJK7c0KQCNGGARbRLFfhEUKiQ
港区,-,-,渋谷区 旧渋谷川遊歩道路,35.6670292,139.7063518,キャットストリート,"tourist_attraction, point_of_interest, establishment",3,1,ChIJbQP4obCNGGARd8hiRA_lrn0
港区,南青山３丁目,-,港区南青山３丁目１２−３,35.6660803,139.7140389,南青山 清水湯,"tourist_attraction, spa, health, point_of_interest, establishment",4,1419,ChIJ4dp-zJ-MGGARfBlYKC5tHxc
港区,南青山４丁目,-,港区南青山４丁目１８−９,35.663374,139.717637,秋山庄太郎写真芸術館,"tourist_attraction, museum, point_of_interest, establishment",3.9,17,ChIJ_7sGxGOLGGAR7PhH5QQ5nNw
港区,南青山３丁目,-,港区南青山３丁目１２−３,35.6660803,139.7140389,南青山 清水湯,"tourist_attraction, spa, point_of_interest, health, establishment",4,1419,ChIJ4dp-zJ-MGGARfBlYKC5tHxc
港区,霞が関３丁目,虎ノ門広域,千代田区霞が関３丁目２−１,35.6722337,139.747978,三年坂,"tourist_attraction, point_of_interest, establishment",3.6,11,ChIJ01PXMYyLGGARCWfxoruqeqA
港区,紀尾井町,赤坂,千代田区紀尾井町２−１,35.6814159,139.7361246,千代田区立清水谷公園,"park, tourist_attraction, point_of_interest, establishment",3.8,636,ChIJ0zbC6nyMGGAROfFoUq13fnw
新宿区,早稲田南町,-,新宿区早稲田南町７,35.7040693,139.7257562,新宿区立漱石公園,"park, tourist_attraction, point_of_interest, establishment",3.9,326,ChIJJ00rYVmMGGARyA51i-BFRto
新宿区,神楽坂５丁目,-,新宿区神楽坂５丁目７,35.7022782,139.7392428,新宿区立寺内公園,"park, tourist_attraction, point_of_interest, establishment",3.5,28,ChIJ7RLhelqMGGAR0XnDj5cID3c
新宿区,早稲田南町,-,新宿区早稲田南町７,35.7041052,139.7257575,道草庵,"tourist_attraction, point_of_interest, establishment",5,1,ChIJ__8CNfyMGGARIOhwnWjJ0WI
新宿区,早稲田南町,-,新宿区早稲田南町７−７,35.7039114,139.7254853,新宿区立漱石山房記念館,"museum, tourist_attraction, point_of_interest, establishment",4.2,628,ChIJ_-kCNfyMGGAR1O0nCLKeY44
新宿区,喜久井町,-,新宿区喜久井町１−２,35.705674,139.7203386,夏目漱石誕生の地碑,"tourist_attraction, point_of_interest, establishment",3.7,44,ChIJq3dNFB2NGGARpvfG7XWBrq4
新宿区,西早稲田２丁目,-,新宿区西早稲田２丁目１,35.7068324,139.7182773,高田八幡女坂,"tourist_attraction, point_of_interest, establishment",4,2,ChIJxYvvGUONGGAR27eGYE-8WNs
新宿区,矢来町,-,新宿区矢来町,35.7042075,139.7336046,朧の坂,"tourist_attraction, point_of_interest, establishment",4,1,ChIJ16TfrZiNGGARMm3rSEWs_o0
新宿区,戸山２丁目,-,新宿区戸山２丁目７街区内,35.7036889,139.7134969,箱根山,"tourist_attraction, park, point_of_interest, establishment",4,504,ChIJ5zKZqB-NGGAR2X7x6XUaqb8
新宿区,西早稲田１丁目,-,新宿区西早稲田１丁目１,35.7070782,139.718318,八幡坂,"tourist_attraction, point_of_interest, establishment",0,0,ChIJLc363b2NGGAR9smZoEqcbMM
新宿区,西早稲田３丁目,-,新宿区西早稲田３丁目１−１,35.7095551,139.7163608,高田馬場跡,"tourist_attraction, point_of_interest, establishment",3.4,20,ChIJa8Y7fxmNGGARhvvisIN1kwk
新宿区,西早稲田３丁目,-,新宿区西早稲田３丁目５,35.7118554,139.7159806,新宿区立甘泉園公園,"tourist_attraction, park, point_of_interest, establishment",4,651,ChIJQfY8WBeNGGARPmUvXP3I_EY
新宿区,西早稲田２丁目,-,新宿区西早稲田２丁目１−９,35.7069025,139.7182929,高田八幡男坂,"tourist_attraction, point_of_interest, establishment",4,2,ChIJOQ9lkwqNGGAR4kW3jzYcpo8
新宿区,西早稲田２丁目,-,新宿区西早稲田２丁目１−１１,35.7073282,139.7172495,穴八幡宮,"tourist_attraction, place_of_worship, point_of_interest, establishment",4.4,4779,ChIJBZBWBRyNGGARW2A510tXEpE
新宿区,西早稲田１丁目,-,新宿区西早稲田１丁目６,35.709914,139.7195645,早稲田大学坪内博士記念演劇博物館,"museum, tourist_attraction, point_of_interest, establishment",4.4,205,ChIJ-UnLoBuNGGARiaRkr6zXCmU
新宿区,戸塚町１丁目,-,新宿区戸塚町１丁目１０４,35.709589,139.7220611,大隈庭園,"tourist_attraction, park, point_of_interest, establishment",4.4,432,ChIJn3aDqgSNGGARxCpOTYh_5h0
新宿区,高田２丁目,-,豊島区高田２丁目１−１５,35.7134251,139.7143867,山吹之里の碑,"tourist_attraction, point_of_interest, establishment",3.6,33,ChIJo4voAReNGGARHpmdJh5b6xA
新宿区,西早稲田３丁目,-,新宿区西早稲田３丁目５−４３,35.7114746,139.7152704,水稲荷神社,"tourist_attraction, place_of_worship, point_of_interest, establishment",4.1,200,ChIJoc143xmNGGARq6IFxgeaHaE
新宿区,西早稲田３丁目,-,新宿区西早稲田３丁目３１−１１ ニューライフ西早稲田,35.714643,139.7119127,神田川沿いの桜,"tourist_attraction, point_of_interest, establishment",0,0,ChIJYQSOEmyNGGARL-FZKGzZNgM
新宿区,西早稲田１丁目,-,新宿区西早稲田１丁目６,35.7097356,139.7190761,勇払油ガス田掘削用ビット,"tourist_attraction, point_of_interest, establishment",5,1,ChIJe6eTYtqNGGARx5X9aUew_bA
新宿区,喜久井町,-,新宿区喜久井町３９,35.7033343,139.7210554,感通寺,"tourist_attraction, place_of_worship, point_of_interest, establishment",4.1,74,ChIJP3mix-KMGGARjeeV_2nrl0U
新宿区,天神町,-,新宿区天神町,35.7047212,139.7308918,地蔵坂（牛込天神町）,"tourist_attraction, point_of_interest, establishment",3.4,7,ChIJdyf_Rv-MGGARxq41rxAonlU
新宿区,中井１丁目,-,新宿区中井１丁目３−８,35.7148037,139.6872545,染の小道,"tourist_attraction, point_of_interest, establishment",4.3,4,ChIJx_ELbzzzGGARFbNVJTQFSfc
新宿区,中井２丁目,-,新宿区中井２丁目２７ コーポ寺口,35.715284,139.6807845,七の坂通り,"tourist_attraction, point_of_interest, establishment",3,1,ChIJeXgQuAfzGGARmFv0_fAI168
新宿区,-,-,新宿区３１,35.7170043,139.6797374,バッケの坂,"tourist_attraction, point_of_interest, establishment",4,3,ChIJAxWw8fDzGGARMT90BBz6f3s
新宿区,中井２丁目,-,新宿区中井２丁目４,35.7168375,139.6872046,新宿区立中井東公園,"park, tourist_attraction, point_of_interest, establishment",3.5,51,ChIJX0AnOLLyGGARN3ikb_hMj2M
新宿区,中井１丁目,-,新宿区中井１丁目１４,35.7148927,139.6801089,新宿区立落合公園,"park, tourist_attraction, point_of_interest, establishment",4.1,581,ChIJ_ddbmLryGGAR7vvB5MRZH9M
新宿区,北新宿４丁目,-,新宿区北新宿４丁目３７,35.7082162,139.6904833,新宿区立神田上水公園,"park, tourist_attraction, point_of_interest, establishment",4.1,208,ChIJOUVGATWNGGARfYvKYh0di5I
新宿区,中落合４丁目,-,新宿区中落合４丁目６,35.7189454,139.6858473,延寿東流庭園,"tourist_attraction, park, point_of_interest, establishment",4,31,ChIJMUO2C67yGGARlqzBv5D7d8M
新宿区,中井２丁目,-,新宿区中井２丁目２０−１,35.7158954,139.6842855,林芙美子記念館,"museum, tourist_attraction, point_of_interest, establishment",4.2,280,ChIJD9pLurHyGGARgOFmDYZdzyc
新宿区,南長崎３丁目,-,豊島区南長崎３丁目９−２２,35.7246675,139.6863895,記念碑「トキワ荘のヒーローたち」,"tourist_attraction, point_of_interest, establishment",4,76,ChIJ0efR0KvyGGAR0sABi-OtI_0
新宿区,中落合２丁目,-,新宿区中落合２丁目８,35.7173063,139.6940123,西坂,"tourist_attraction, point_of_interest, establishment",3,2,ChIJyfHmNbGNGGARWCM2p3FKflk
新宿区,上落合１丁目,-,新宿区上落合１丁目１−１,35.7149897,139.6940957,東京都下水道局 せせらぎの里公苑,"park, tourist_attraction, point_of_interest, establishment",3.8,231,ChIJXwRgr0uNGGARqv47cE4ponk
新宿区,中落合２丁目,-,新宿区中落合２丁目１６−２,35.7185586,139.6932892,新宿区立かば公園,"park, tourist_attraction, point_of_interest, establishment",3.8,46,ChIJ0z_j_EyNGGARquVfaE6XjtM
新宿区,上落合１丁目,-,新宿区上落合１丁目７−７,35.712058,139.6916255,新宿区立八幡公園,"park, tourist_attraction, point_of_interest, establishment",3.6,66,ChIJ8cont0qNGGARLTSh3H8_WuM
新宿区,上高田３丁目,-,中野区上高田３丁目２６,35.7140335,139.6744687,「たきび」のうた発祥の地,"tourist_attraction, point_of_interest, establishment",3.9,65,ChIJByIZOaPyGGARC0_3b4aZ58M
新宿区,上落合３丁目,-,新宿区上落合３丁目１１,35.7115073,139.6834119,新宿区立上落合西公園,"park, tourist_attraction, point_of_interest, establishment",3.9,88,ChIJd5uVILfyGGARdid-vVnqCwY
新宿区,松が丘１丁目,-,中野区松が丘１丁目３４−２８,35.7220573,139.6742974,哲学堂公園,"park, tourist_attraction, point_of_interest, establishment",4,1547,ChIJWRrlnKDyGGARpaFZp5QgZHA
新宿区,中落合１丁目,-,新宿区中落合１丁目７−９,35.7166421,139.689932,見晴坂,"tourist_attraction, point_of_interest, establishment",3.5,20,ChIJk3l1PbPyGGARTGvtWNHl6H4
新宿区,四谷１丁目,-,新宿区四谷１丁目１２,35.6830856,139.7291595,若葉東公園,"park, tourist_attraction, point_of_interest, establishment",3.9,237,ChIJt6SxGomMGGARHrGql1kD6yg
新宿区,信濃町,-,新宿区信濃町１８−２０,35.6835694,139.7219424,新宿区立若葉公園,"park, tourist_attraction, point_of_interest, establishment",3.9,46,ChIJ5SYKiY2MGGAR2-Qo6ViaJvE
新宿区,赤坂７丁目,赤坂,港区赤坂７丁目３−３９,35.673673,139.7288999,高橋是清翁記念公園,"tourist_attraction, park, point_of_interest, establishment",3.9,443,ChIJN-aSBYGMGGARV4hamU-HF9I
新宿区,神楽坂４丁目,-,新宿区神楽坂４丁目２−周辺,35.7024596,139.7398362,兵庫横丁,"tourist_attraction, point_of_interest, establishment",4.1,72,ChIJXRSCiFqMGGARWo3VQL4Ge0k
新宿区,神楽坂３丁目,-,新宿区神楽坂３丁目６−２１,35.7010166,139.7405767,見番横丁,"tourist_attraction, point_of_interest, establishment",3.7,24,ChIJkQgG4lqMGGARvZiL031RQPI
新宿区,神楽坂３丁目,-,新宿区神楽坂３丁目,35.7019056,139.7409677,かくれんぼ横丁,"tourist_attraction, point_of_interest, establishment",4,25,ChIJFfFAcNSNGGARJrymMof-YoY
新宿区,神楽坂３丁目,-,新宿区神楽坂３丁目２−２０,35.7014781,139.7410128,芸者新道,"tourist_attraction, point_of_interest, establishment",3.9,7,ChIJI6rg3VqMGGARfHGKhpgOhTk
新宿区,神楽坂６丁目,-,新宿区神楽坂６丁目,35.7028395,139.7381643,駒坂,"tourist_attraction, point_of_interest, establishment",4,4,ChIJd0c8o1CMGGAR-gRYcezhtfQ
新宿区,神楽坂,-,新宿区神楽坂,35.70153,139.7415122,神楽坂仲通り,"tourist_attraction, point_of_interest, establishment",3,2,ChIJM_3ZYaWNGGARn0Au5ULRHWY
新宿区,神楽坂,-,新宿区神楽坂,35.702274,139.7402968,見返り横丁,"tourist_attraction, point_of_interest, establishment",3,1,ChIJm7MF0i6NGGAR2KAEaTSd5u4
新宿区,神楽坂,-,新宿区神楽坂,35.7019779,139.7401338,裏紅小路,"tourist_attraction, point_of_interest, establishment",0,0,ChIJA0T2TUyNGGARYrP9ul00B9s
新宿区,神楽坂１丁目,-,新宿区神楽坂１丁目１４,35.7009816,139.742621,みちくさ横丁,"tourist_attraction, point_of_interest, establishment",3.7,7,ChIJq3TJzkSMGGARVg_biypGPkw
新宿区,神楽坂,-,新宿区神楽坂,35.7014389,139.740062,神楽坂通り,"tourist_attraction, point_of_interest, establishment",4.4,45,ChIJfzteWWqNGGARHtfZmm0t-_0
新宿区,神楽坂３丁目,-,新宿区神楽坂３丁目,35.7019604,139.7403097,本多横丁,"tourist_attraction, point_of_interest, establishment",3.3,4,ChIJFfJM2eyNGGAR22LRAVLfj1E
新宿区,神楽坂４丁目,-,新宿区神楽坂４丁目２,35.7019499,139.7398117,酔石横丁,"tourist_attraction, point_of_interest, establishment",4,2,ChIJl6jzFgSNGGARyXHwY1J85Nw
新宿区,三番町,-,千代田区三番町,35.6912383,139.7470812,千鳥ケ淵,"tourist_attraction, point_of_interest, establishment",4.6,515,ChIJndmxIRmNGGAR9zOZKItqjDI
新宿区,神楽坂６丁目,-,新宿区神楽坂６丁目,35.7029764,139.7368116,コボちゃん像,"tourist_attraction, point_of_interest, establishment",3.9,102,ChIJFVPkNVeMGGARu5df3orPWr4
新宿区,赤城元町,-,新宿区赤城元町１−１０,35.7049139,139.7361059,赤城神社,"tourist_attraction, place_of_worship, point_of_interest, establishment",4.1,2970,ChIJgeazv1aMGGARQh5cREuvLjI
新宿区,横寺町,-,新宿区横寺町６５,35.7010177,139.7359416,袖摺坂 そですりざか,"tourist_attraction, point_of_interest, establishment",3.9,14,ChIJP6MI51mMGGARI8UB8NjgiEM
新宿区,横寺町,-,新宿区横寺町１５,35.7019612,139.7352765,圓福寺,"tourist_attraction, place_of_worship, point_of_interest, establishment",4.2,50,ChIJbW9pbleMGGAROGYf3jmI7Uk
新宿区,後楽１丁目,-,文京区後楽１丁目６,35.705803,139.7486167,得仁堂（小石川後楽園）,"tourist_attraction, point_of_interest, establishment",3.8,20,ChIJQz-CPUaMGGARATcCVoVC9P4
新宿区,後楽１丁目,-,文京区後楽１丁目６−６,35.7059688,139.7482935,清水観音堂跡,"tourist_attraction, point_of_interest, establishment",3.6,15,ChIJhx9_GUaMGGARWvvXGFfUhtI
新宿区,神楽坂５丁目,-,新宿区神楽坂５丁目３６,35.7015127,139.7394549,善國寺［日蓮宗］,"tourist_attraction, place_of_worship, point_of_interest, establishment",4,1293,ChIJx6PKXlqMGGAR5gDIJambKD4
新宿区,市谷船河原町,-,新宿区市谷船河原町,35.6980204,139.7401004,堀兼の井,"tourist_attraction, point_of_interest, establishment",2.8,4,ChIJPeCihVyMGGARb2QgaBUgl7o
新宿区,市谷八幡町,-,新宿区市谷八幡町１５−１,35.6922828,139.7339912,市谷八幡男坂,"tourist_attraction, point_of_interest, establishment",4,7,ChIJC9-5LzuNGGARnRZBMqBhiek
新宿区,九段北３丁目,-,千代田区九段北３丁目１,35.6944726,139.7438709,桜の標本木,"tourist_attraction, point_of_interest, establishment",4.4,48,ChIJsV-c1IqNGGARKep9AmuyJ04
新宿区,市谷田町１丁目,-,新宿区市谷田町１丁目,35.6927448,139.7361054,江戸歴史散歩コーナー(東京メトロ南北線コンコース内),"tourist_attraction, point_of_interest, establishment",3.9,114,ChIJU6ArGV6MGGARPqhvCRqwyPU
新宿区,九段北２丁目,-,千代田区九段北２丁目１−４,35.6955051,139.7479212,さざれ石,"tourist_attraction, point_of_interest, establishment",4.6,8,ChIJ6xv7V--NGGAReRAJJ7vza5Y
新宿区,富士見２丁目,-,千代田区富士見２丁目１３−１２ KADOKAWA富士見ビル ２F,35.6982516,139.7436467,アニメ聖地88一番札所,"tourist_attraction, point_of_interest, establishment",3.7,3,ChIJtUt6F42NGGARnOmBVQSEAhg
新宿区,春日２丁目,-,文京区春日２丁目８−９,35.7116632,139.7416064,徳川慶喜終焉の地,"tourist_attraction, point_of_interest, establishment",3.7,35,ChIJaWvxl1KMGGARxRr-nppZIiI
新宿区,赤城下町,-,新宿区赤城下町２２−５,35.7048348,139.7333362,象の滑り台,"tourist_attraction, point_of_interest, establishment",0,0,ChIJxZ79NMKNGGARqGdW1NW4GME
新宿区,-,-,千代田区１５,35.6954199,139.7423464,富士見坂,"tourist_attraction, point_of_interest, establishment",3.7,11,ChIJzxOEskKMGGAR0ht59j0AZA8
