指標名,スーパー,,,,,,
出典,NAVITIME,,,,,,
年次,2024/01/12取得,,,,,,
URL,https://www.navitime.co.jp/,,,,,,
備考,(2021年度：532件、2022年度：523件、2023年度：593件),,,,,,
,,,,,,,
区,町丁目,エリア,住所,施設名,種類,緯度,経度
江東区,豊洲1丁目,-,東京都江東区豊洲1-2-39 パークアクシス豊洲,まいばすけっと 豊洲1丁目店,その他スーパー,35.6600512,139.7927773
江東区,永代2丁目,-,東京都江東区永代2-37-28澁澤シティプレイス永代,まいばすけっと 江東永代2丁目店,その他スーパー,35.6747977,139.7916905
江東区,塩浜1丁目,-,東京都江東区塩浜1-1-13ファミール浜園,まいばすけっと 塩浜1丁目店,その他スーパー,35.6595223,139.7998014
江東区,木場5丁目,-,東京都江東区木場5-10-11宍倉ビル,まいばすけっと 木場駅北店,その他スーパー,35.6696362,139.807595
江東区,東雲1丁目,-,東京都江東区東雲1-9-10 イオン東雲店ショッピングセンター内,AEONBIKE(イオンバイク) 東雲店,自転車販売/修理,35.6485619,139.8021524
江東区,亀戸5丁目,-,東京都江東区亀戸5-1-1 アトレ亀戸内,成城石井 SELECT(セレクト) アトレ亀戸店,その他スーパー,35.6977655,139.8264978
江東区,亀戸3丁目,-,東京都江東区亀戸3-61-18,オリンピック 亀戸店,その他スーパー,35.7023049,139.8250187
江東区,辰巳1丁目,-,東京都江東区辰巳1-1-34,Y'smart(ワイズマート) 辰巳店,その他スーパー,35.6476694,139.8090282
江東区,東砂7丁目,-,東京都江東区東砂7-19-12,ワイズディスカ 東砂店,その他スーパー,35.6729987,139.8364523
江東区,豊洲5丁目,-,東京都江東区豊洲5-5-1 シエルタワー1F,サカガミ グランルパ豊洲店,その他スーパー,35.6534772,139.795894
江東区,亀戸5丁目,-,東京都江東区亀戸5-1-1 アトレ亀戸 B1F,成城石井 アトレ亀戸店,その他スーパー,35.6977655,139.8264978
江東区,潮見2丁目,-,東京都江東区潮見2-7-9,マルエツ 潮見店,その他スーパー,35.6584527,139.8172243
江東区,常盤2丁目,-,東京都江東区常盤2-12-6,アコレ 江東常盤店,その他スーパー,35.6851078,139.7975883
江東区,亀戸5丁目,-,東京都江東区亀戸5-30-3,マックスバリュエクスプレス 亀戸センタープラザ店,その他スーパー,35.6987371,139.8290162
江東区,豊洲2丁目,-,東京都江東区豊洲2-2-1 三井ショッピングパーク アーバンドックららぽーと豊洲 B1F B1100,成城石井 ららぽーと豊洲店,その他スーパー,35.6555823,139.7926634
江東区,亀戸5丁目,-,東京都江東区亀戸5-1-1 アトレ亀戸1F,成城石井 成城石井 SELECT アトレ亀戸店,その他スーパー,35.6977655,139.8264978
江東区,亀戸2丁目,-,東京都江東区亀戸2-1-1,コモディイイダ 食彩館亀戸店,その他スーパー,35.6973992,139.8200222
江東区,富岡2丁目,-,東京都江東区富岡2-9-6,大黒屋 門前仲町店,その他スーパー,35.6723252,139.8019783
江東区,亀戸5丁目,-,東京都江東区亀戸5-8-12,大黒屋 亀戸店,その他スーパー,35.6984337,139.8286165
江東区,大島6丁目,-,東京都江東区大島6丁目26-7,グリーンマート大友,その他スーパー,35.6911049,139.8375018
江東区,有明1丁目,-,東京都江東区有明1-4-20 ブリリア有明スカイタワー102,フレッシュフードストア 文化堂 有明店,その他スーパー,35.6363161,139.7861988
江東区,塩浜1丁目,-,東京都江東区塩浜1-1-13,赤札堂 塩浜店,その他スーパー,35.6597841,139.8002438
江東区,北砂4丁目,-,東京都江東区北砂4-25-2,赤札堂 砂町店,その他スーパー,35.6795841,139.8324543
江東区,大島5丁目,-,東京都江東区大島5-48-15,mini(ミニ)ピアゴ 大島5丁目店,その他スーパー,35.6890864,139.8379516
江東区,北砂4丁目,-,東京都江東区北砂4-9-10,mini(ミニ)ピアゴ 北砂4丁目店,その他スーパー,35.6793392,139.8291575
江東区,豊洲4丁目,-,東京都江東区豊洲4-6-2,たつみチェーン豊洲店,その他スーパー,35.6554285,139.7982759
江東区,南砂2丁目,-,東京都江東区南砂2-6-3 サンライズ東陽ビル1F,タイヨー イキイキ ミニ,その他スーパー,35.6723183,139.8199422
江東区,深川1丁目,-,東京都江東区深川1-6-2 ホームセンターコーナン江東深川店内,食品館あおば 深川店,その他スーパー,35.6773325,139.7959621
江東区,亀戸5丁目,-,東京都江東区亀戸5-1-1 アトレ亀戸内,QUEEN'S ISETAN KAMEIDO(クイーンズ イセタン カメイド) アトレ亀戸店,その他スーパー,35.6977655,139.8264978
江東区,有明2丁目,-,東京都江東区有明2丁目1-8,ライフビオラル有明ガーデン店,その他スーパー,35.6371642,139.7930882
江東区,有明1丁目,-,東京都江東区有明1丁目4-20,スーパー文化堂有明店,その他スーパー,35.6363824,139.7857375
江東区,富岡2丁目,-,東京都江東区富岡2丁目1-11,エンゼルファミリー門前仲町店,その他スーパー,35.6702681,139.8005598
江東区,亀戸3丁目,-,東京都江東区亀戸3丁目61-18,Olympic亀戸店,その他スーパー,35.7023049,139.8250187
江東区,有明2丁目,-,東京都江東区有明2丁目1-8,KITANO ACE有明ガーデン店,その他スーパー,35.6371642,139.7930882
江東区,亀戸7丁目,-,東京都江東区亀戸7-41-13,miniピアゴ亀戸7丁目店,その他スーパー,35.6970176,139.8375918
品川区,中延3丁目,-,東京都品川区中延3-11-10,フレッシュフードストア 文化堂 荏原店,その他スーパー,35.6066617,139.7100852
品川区,小山3丁目,-,東京都品川区小山3-22-3,Ozeki(オオゼキ) 武蔵小山店,その他スーパー,35.6192121,139.7057766
品川区,東品川4丁目,-,東京都品川区東品川4-12-5,イオンスタイル品川シーサイド,イオン,35.610994,139.749077
品川区,大井1丁目,-,東京都品川区大井1-3-6,イトーヨーカドー 大井町店,イトーヨーカドー,35.6071707,139.7339881
品川区,八潮5丁目,-,東京都品川区八潮5-5-3 パトリア品川店内,SuperValue(スーパーバリュー) 品川八潮店,その他スーパー,35.599607,139.7502522
品川区,南大井6丁目,-,東京都品川区南大井6-27-25,西友 大森店,西友,35.5883262,139.7303162
品川区,荏原4丁目,-,東京都品川区荏原4-17-6,サミットストア 荏原4丁目店,その他スーパー,35.6139798,139.7056845
品川区,戸越5丁目,-,東京都品川区戸越5-15-4,オーケー 戸越店,その他スーパー,35.60981,139.7152339
品川区,旗の台4丁目,-,東京都品川区旗の台4-3-3,オオゼキ旗の台店,その他スーパー,35.6039179,139.7064448
品川区,東大井5丁目,-,東京都品川区東大井5-18-1,西友 大井町店,西友,35.6062161,139.7359039
品川区,南品川3丁目,-,東京都品川区南品川3-4-1,オーケー 青物横丁店,その他スーパー,35.6076335,139.743555
品川区,荏原2丁目,-,東京都品川区荏原2-17-19,業務スーパー 武蔵小山店,その他スーパー,35.6164059,139.7087591
品川区,大崎4丁目,-,東京都品川区大崎4-13-2,ライフ 大崎百反通店,その他スーパー,35.6182058,139.7191824
品川区,大崎1丁目,-,東京都品川区大崎1-11-1 ゲートシティプラザ B1F,成城石井 ゲートシティ大崎店,その他スーパー,35.6188486,139.7313854
品川区,西大井5丁目,-,東京都品川区西大井5-5-34 ベルヴィル品川西大井,まいばすけっと 西大井5丁目店,その他スーパー,35.5995807,139.7155114
品川区,中延5丁目,-,東京都品川区中延5-3-11KOTII EBARAMACHI,まいばすけっと 荏原町駅前店,その他スーパー,35.6033963,139.7087886
品川区,大井6丁目,-,東京都品川区大井6-9-36 シャルール大井,まいばすけっと 大井6丁目店,その他スーパー,35.5980541,139.7306754
品川区,中延3丁目,-,東京都品川区中延3-2-13,まいばすけっと 中延3丁目店,その他スーパー,35.6085326,139.7120203
品川区,大崎2丁目,-,東京都品川区大崎2-11 大崎ウィズシティテラス,まいばすけっと 大崎駅前店,その他スーパー,35.6168805,139.7296676
品川区,南品川1丁目,-,東京都品川区南品川1-4-20 ルミエール品川橋,まいばすけっと 南品川1丁目店,その他スーパー,35.61605,139.7445057
品川区,南品川5丁目,-,東京都品川区南品川5-16-3アーバネックス大井仙台坂,まいばすけっと 青物横丁駅西店,その他スーパー,35.6089759,139.7417921
品川区,小山5丁目,-,東京都品川区小山5-22-11 松正ビル,まいばすけっと 西小山駅前店,その他スーパー,35.6156315,139.6994937
品川区,西五反田6丁目,-,東京都品川区西五反田6-21-9 S・Kビル2,まいばすけっと 西五反田6丁目店,その他スーパー,35.6207369,139.715586
品川区,旗の台2丁目,-,東京都品川区旗の台2-7-12 アベイト103号室,まいばすけっと 旗の台2丁目店,その他スーパー,35.6066639,139.7041838
品川区,戸越3丁目,-,東京都品川区戸越3-9-20,まいばすけっと 戸越3丁目店,その他スーパー,35.6119751,139.7157708
品川区,東中延2丁目,-,東京都品川区東中延2-7-20,まいばすけっと 東中延店,その他スーパー,35.6077437,139.7123793
品川区,西中延3丁目,-,東京都品川区西中延3-6-20 鏑木第一マンション,まいばすけっと 西中延3丁目店,その他スーパー,35.607122,139.7087288
品川区,大井2丁目,-,東京都品川区大井2-1-5,まいばすけっと 大井2丁目店,その他スーパー,35.6065531,139.7298972
品川区,南品川3丁目,-,東京都品川区南品川3-6-53 レジディア南品川,まいばすけっと 南品川3丁目店,その他スーパー,35.6099635,139.7443322
品川区,上大崎2丁目,-,東京都品川区上大崎2-13-22 シーアイマンション白金,まいばすけっと 目黒駅東店,その他スーパー,35.6349399,139.7188631
品川区,平塚3丁目,-,東京都品川区平塚3-13-10 福井マンション,まいばすけっと 品川平塚3丁目店,その他スーパー,35.6134505,139.7121599
品川区,北品川1丁目,-,東京都品川区北品川1-2-9,まいばすけっと 北品川駅東店,その他スーパー,35.622287,139.7397461
品川区,南大井1丁目,-,東京都品川区南大井1-4-10 石原屋ビル1階,まいばすけっと 立会川店,その他スーパー,35.5968454,139.7387179
品川区,南品川6丁目,-,東京都品川区南品川6-15-28 ゼームス坂ヒルトップ,まいばすけっと ゼームス坂店,その他スーパー,35.6088643,139.73772
品川区,南大井5丁目,-,東京都品川区南大井5-9-6 寺澤南大井ビル,まいばすけっと 立会川駅西店,その他スーパー,35.5981907,139.7355148
品川区,南大井1丁目,-,東京都品川区南大井1-8-23スカイハイツ,まいばすけっと しながわ区民公園北店,その他スーパー,35.5963611,139.7394777
品川区,西大井4丁目,-,東京都品川区西大井4-25-2 平井ビル,まいばすけっと 山王銀座店,その他スーパー,35.5923384,139.7192422
品川区,西五反田3丁目,-,東京都品川区西五反田3-6-20 いちご西五反田ビル,まいばすけっと 西五反田3丁目店,その他スーパー,35.6278831,139.7192023
品川区,南大井6丁目,-,東京都品川区南大井6-17-15 第2タジマビル1階,まいばすけっと 大森駅北口店,その他スーパー,35.5898249,139.7295394
品川区,大井4丁目,-,東京都品川区大井4-1-3 TOKOビル,まいばすけっと 大井町駅南店,その他スーパー,35.6039175,139.7331699
品川区,南品川5丁目,-,東京都品川区南品川5-3-13 コスモグランス南品川,まいばすけっと 青物横丁店,その他スーパー,35.6111373,139.7418365
品川区,南大井3丁目,-,東京都品川区南大井3-8-18 コスモリード大森,まいばすけっと 南大井店,その他スーパー,35.5914157,139.7337709
品川区,旗の台4丁目,-,東京都品川区旗の台4-4-1 カーサ旗の台1階,まいばすけっと 旗の台店,その他スーパー,35.6036728,139.7058564
品川区,東大井2丁目,-,東京都品川区東大井2-22-13,まいばすけっと 立会川駅北店,その他スーパー,35.5995237,139.7388177
品川区,戸越5丁目,-,東京都品川区戸越5-18-14 ノアール1F,まいばすけっと 戸越公園店,その他スーパー,35.6088851,139.7176162
品川区,-,-,東京都 品川区東五反田2-10-1,foodium東五反田,ダイエー,35.6242903,139.7272831
品川区,南大井3丁目,-,東京都品川区南大井3-15-2 誠ビル,まいばすけっと 南大井3丁目店,その他スーパー,35.5898012,139.7348366
品川区,二葉4丁目,-,東京都品川区二葉4-16-2リマールコート西大井,まいばすけっと 二葉4丁目店,その他スーパー,35.6021229,139.7184043
品川区,上大崎2丁目,-,東京都品川区上大崎2-21-13 東高目黒ペアシティ,まいばすけっと 上大崎2丁目店,その他スーパー,35.6374008,139.714084
品川区,北品川1丁目,-,東京都品川区北品川1-24-14 越前屋ビル,まいばすけっと 北品川1丁目店,その他スーパー,35.6208752,139.7409133
品川区,東品川1丁目,-,東京都品川区東品川1-5-10 Kiinu Blanc,まいばすけっと 東品川1丁目店,その他スーパー,35.6224457,139.7439068
品川区,西大井1丁目,-,東京都品川区西大井1-16-19ザ・パークハビオ西大井,まいばすけっと 西大井1丁目店,その他スーパー,35.6006569,139.7259824
品川区,南大井6丁目,-,東京都品川区南大井6-6-4 メゾンクレマツ,まいばすけっと 南大井6丁目店,その他スーパー,35.5922805,139.7323735
品川区,東品川2丁目,-,東京都品川区東品川2-2-20 天王洲オーシャンスクエア,まいばすけっと 天王洲アイル店,その他スーパー,35.6221232,139.7501399
品川区,東五反田5丁目,-,東京都品川区東五反田5-22-33TK池田山ビル,まいばすけっと 東五反田5丁目店,その他スーパー,35.6280794,139.7221951
品川区,大崎4丁目,-,東京都品川区大崎4-2-3大崎広小路サニーマンション,まいばすけっと 大崎広小路駅前店,その他スーパー,35.622271,139.7234122
品川区,二葉2丁目,-,東京都品川区二葉2-4-20グレイスビル,まいばすけっと 二葉2丁目店,その他スーパー,35.6049234,139.7256769
品川区,北品川2丁目,-,東京都品川区北品川2-24-7JMFレジデンス北品川,まいばすけっと 北品川2丁目店,その他スーパー,35.6181061,139.7436543
品川区,西五反田2丁目,-,東京都品川区西五反田2-18-2Cocoro Gotanda Bldg.,まいばすけっと 西五反田2丁目店,その他スーパー,35.626606,139.720902
品川区,東品川3丁目,-,東京都品川区東品川3-21-10ヤダビル,まいばすけっと 東品川3丁目店,その他スーパー,35.6132392,139.7473803
品川区,大井6丁目,-,東京都品川区大井6-9-34,トップパルケ 鹿島店,その他スーパー,35.5977864,139.7304762
品川区,大崎1丁目,-,東京都品川区大崎1-6-4 5号館,ライフ 大崎ニューシティ店,その他スーパー,35.6196856,139.7295254
品川区,豊町6丁目,-,東京都品川区豊町6-11-9,Big-A 品川豊町店,その他スーパー,35.6053024,139.7181449
品川区,大井1丁目,-,東京都品川区大井1-2-1 アトレ大井町1F,成城石井 アトレ大井町店,その他スーパー,35.6062656,139.7348665
品川区,西五反田5丁目,-,東京都品川区西五反田5-9-2,マルエツ プチ 不動前店,その他スーパー,35.6255654,139.7146336
品川区,北品川1丁目,-,東京都品川区北品川1-3-16,マルエツ プチ 北品川一丁目店,その他スーパー,35.6227183,139.740095
品川区,東五反田2丁目,-,東京都品川区東五反田2-19-6,ライフ 東五反田店,その他スーパー,35.6249445,139.7297227
品川区,北品川5丁目,-,東京都品川区北品川5-4-1,ライフ ドラッグプラス品川御殿山店,その他スーパー,35.6217741,139.7317528
品川区,小山2丁目,-,東京都品川区小山2-7-14,ライフ 武蔵小山店,その他スーパー,35.6205026,139.7080858
品川区,荏原3丁目,-,東京都品川区荏原3-5-4 かなめのもりのビル102,成城石井 武蔵小山店,その他スーパー,35.6168284,139.7080803
品川区,東五反田1丁目,-,東京都品川区東五反田1-26-14 アトレ五反田1 1F,成城石井 アトレ五反田1店,その他スーパー,35.6261039,139.7234201
品川区,上大崎3丁目,-,東京都品川区上大崎3-1-1 アトレ目黒2 1F,成城石井 アトレ目黒2店,その他スーパー,35.6331486,139.7157921
品川区,西大井1丁目,-,東京都品川区西大井1-4-25 コアスターレ西大井第一ビル,マルエツ プチ 西大井駅前店,その他スーパー,35.6021911,139.7224772
品川区,東五反田1丁目,-,東京都品川区東五反田1-24-2 東五反田1丁目ビル,マルエツ プチ 五反田店,その他スーパー,35.6259529,139.7274029
品川区,南大井4丁目,-,東京都品川区南大井4-14-6,そうてつローゼン 品川南大井店,その他スーパー,35.5948191,139.7356988
品川区,西五反田4丁目,-,東京都品川区西五反田4-8-8,オオゼキ 目黒不動前店,その他スーパー,35.6263906,139.7123993
品川区,上大崎2丁目,-,東京都品川区上大崎2-24-13,東急ストア 目黒店,その他スーパー,35.6352193,139.7145538
品川区,東五反田1丁目,-,東京都品川区東五反田1-13-12 COI五反田ビル6F-601,キョウダイ マーケット,その他スーパー,35.626698,139.7246094
品川区,戸越4丁目,-,東京都品川区戸越4-9-18,オオゼキ戸越公園店,その他スーパー,35.6108539,139.7191025
品川区,西五反田5丁目,-,東京都品川区西五反田5-1-28,東急ストア 不動前店,その他スーパー,35.6266812,139.7147938
品川区,小山3丁目,-,東京都品川区小山3-4-8 武蔵小山駅ビル 2F,東急ストア 武蔵小山駅ビル,その他スーパー,35.620585,139.7044601
品川区,東五反田2丁目,-,東京都品川区東五反田2-1-2 五反田スクエア1F、B1F,東急ストア 五反田店,その他スーパー,-,-
品川区,中延2丁目,-,東京都品川区中延2-8-1,荏原中延 東急ストア,その他スーパー,35.6099618,139.7119604
品川区,中延4丁目,-,東京都品川区中延4-5-7,東急ストアフードステーション中延店,その他スーパー,35.6056874,139.7128427
品川区,東大井5丁目,-,東京都品川区東大井5-2-3 かんべ土地K-15ビル地下1階,肉のハナマサ 大井町店,その他スーパー,35.6080383,139.7357044
品川区,小山6丁目,-,東京都品川区小山6-4-5,サミットストア 西小山店,その他スーパー,35.6152346,139.6993541
品川区,旗の台5丁目,-,東京都品川区旗の台5-5-6,東急ストア フードステーション 旗の台,その他スーパー,35.6047191,139.7020267
品川区,小山3丁目,-,東京都品川区小山3-14-1 シティタワー武蔵小山 1F,ビオセボン 武蔵小山店,その他スーパー,35.6207475,139.7056936
品川区,小山6丁目,-,東京都品川区小山6-3-11 西小山第2駅ビル2F,東急ストアフードステーション西小山店,その他スーパー,35.6157401,139.6989153
品川区,東品川2丁目,-,東京都品川区東品川2-2-20 天王洲オーシャンスクエア1階,わくわく広場 天王洲アイル店,その他スーパー,35.6221232,139.7501399
品川区,西大井2丁目,-,東京都品川区西大井2-3-4,文化堂 西大井店,その他スーパー,35.6000283,139.721816
品川区,八潮5丁目,-,東京都品川区八潮5丁目2-2,シティマーケット品川八潮店,その他スーパー,35.604446,139.7534287
品川区,上大崎2丁目,-,東京都品川区上大崎2-16-9 アトレ目黒1・2F,ザ・ガーデン自由が丘 アトレ目黒店,その他スーパー,35.6340241,139.715916
品川区,平塚2丁目,-,東京都品川区平塚2-18-9,スーパーオオゼキ戸越銀座店,その他スーパー,35.6157185,139.7138788
品川区,戸越1丁目,-,東京都品川区戸越1-17-8,文化堂 戸越銀座店,その他スーパー,35.6149512,139.7195215
品川区,勝島1丁目,-,東京都品川区勝島1-6-16 ウィラ大井 2F,フレッシュフードストア 文化堂 ウィラ大井店,その他スーパー,35.5969387,139.7446525
品川区,上大崎3丁目,-,東京都品川区上大崎3-1-1,プレッセ 目黒店,その他スーパー,35.6334096,139.7167483
品川区,勝島1丁目,-,東京都品川区勝島1丁目6-16,スーパー文化堂ウィラ大井店,その他スーパー,35.5971412,139.7446058
品川区,旗の台2丁目,-,東京都品川区旗の台2丁目7-2,ビオセボン旗の台店,その他スーパー,35.605677,139.7039216
品川区,戸越6丁目,-,東京都品川区戸越6丁目7-3,スーパーオオゼキ戸越六丁目店,その他スーパー,35.6084827,139.7181839
品川区,二葉4丁目,-,東京都品川区二葉4丁目9-9,丸正食品株式会社 店舗 二葉町店,その他スーパー,35.6023328,139.7174067
品川区,南品川2丁目,-,東京都品川区南品川2丁目7-12,株式会社平野屋堀江商店,その他スーパー,35.6107284,139.7438473
渋谷区,広尾5丁目,-,東京都渋谷区広尾5-6-6,MEIDI-YA STORE広尾ストアー,その他スーパー,35.6500534,139.72194
渋谷区,初台2丁目,-,東京都渋谷区初台2-5-7,オーケー 初台店,その他スーパー,35.6743251,139.6863875
渋谷区,富ヶ谷1丁目,-,東京都渋谷区富ヶ谷1-35-20,肉のハナマサ 富ヶ谷店,その他スーパー,35.6673317,139.6883456
渋谷区,神宮前3丁目,-,東京都渋谷区神宮前3-42-2,ビオセボン 外苑西通り店,その他スーパー,35.6705418,139.7139886
渋谷区,恵比寿4丁目,-,東京都渋谷区恵比寿4-20-7 恵比寿ガーデンプレイス センタープラザB2,ライフ セントラルスクエア恵比寿ガーデンプレイス店,その他スーパー,35.642814,139.714064
渋谷区,本町4丁目,-,東京都渋谷区本町4-22-10,サミットストア 渋谷本町店,その他スーパー,35.6877633,139.6790498
渋谷区,千駄ヶ谷3丁目,-,東京都渋谷区千駄ヶ谷3-33-2,オーケー 千駄ケ谷店,その他スーパー,35.6771728,139.7067081
渋谷区,笹塚2丁目,-,東京都渋谷区笹塚2-26-2,業務スーパー 笹塚店,その他スーパー,35.6733149,139.6623085
渋谷区,広尾4丁目,-,東京都渋谷区広尾4-1-11,ナショナル麻布 広尾ガーデンヒルズ,その他スーパー,35.6547669,139.7205391
渋谷区,東1丁目,-,東京都渋谷区東1-26-22,ライフ 渋谷東店,その他スーパー,35.6548649,139.7076516
渋谷区,渋谷2丁目,-,東京都渋谷区渋谷2-24-12 渋谷スクランブルスクエア B1,Gourmand Market KINOKUNIYA(ゲルマンマーケットキノクニヤ) 渋谷スクランブルスクエア店,その他スーパー,35.6584638,139.7022621
渋谷区,幡ヶ谷2丁目,-,東京都渋谷区幡ヶ谷2-17-1,ライフ 幡ケ谷店,その他スーパー,35.6772843,139.6753854
渋谷区,富ヶ谷1丁目,-,東京都渋谷区富ヶ谷1-49-21,Bio c'Bon(ビオセボン) 富ヶ谷店,その他スーパー,35.6683703,139.688172
渋谷区,代々木2丁目,-,東京都渋谷区代々木2-23-1 ニューステイトメナー,まいばすけっと 新宿駅南店,その他スーパー,35.6854384,139.6980776
渋谷区,代々木4丁目,-,東京都渋谷区代々木4-31-6西新宿松屋ビル,まいばすけっと 代々木4丁目店,その他スーパー,35.682824,139.6893427
渋谷区,幡ヶ谷1丁目,-,東京都渋谷区幡ヶ谷1-3-1,ダイエー幡ケ谷店,ダイエー,35.6767844,139.6761032
渋谷区,神山町一零丁目,-,東京都渋谷区神山町10-7 渋谷ダイカンプラザシティ,まいばすけっと 渋谷神山町店,その他スーパー,35.663304,139.6950063
渋谷区,渋谷1丁目,-,東京都渋谷区渋谷1-23-21渋谷キャスト内1F,東急ストア フードステーション渋谷キャスト店,その他スーパー,35.6625258,139.7028806
渋谷区,笹塚1丁目,-,東京都渋谷区笹塚1-57-10,ライフ 笹塚店,その他スーパー,35.6739368,139.6669728
渋谷区,広尾5丁目,-,東京都渋谷区広尾5-21-5ライツェント広尾,まいばすけっと 広尾5丁目店,その他スーパー,35.6487157,139.7186437
渋谷区,元代々木町5丁目,-,東京都渋谷区元代々木町5-5 宇佐見ビル,まいばすけっと 代々木八幡駅西店,その他スーパー,35.6698316,139.6868501
渋谷区,円山町7丁目,-,東京都渋谷区円山町16-4 Loop138渋谷,まいばすけっと 神泉駅前店,その他スーパー,35.6576205,139.6938895
渋谷区,本町6丁目,-,東京都渋谷区本町6-18-6 レジデンス初台,まいばすけっと 渋谷本町6丁目店,その他スーパー,35.6819991,139.6786651
渋谷区,本町2丁目,-,東京都渋谷区本町2-4-12 アルファサイト,まいばすけっと 渋谷本町2丁目店,その他スーパー,35.6841586,139.6840585
渋谷区,代々木4丁目,-,東京都渋谷区代々木4-5-7 参宮橋ビル,まいばすけっと 参宮橋駅前店,その他スーパー,35.6785696,139.6930718
渋谷区,神宮前2丁目,-,東京都渋谷区神宮前2-19-13 VORT原宿,まいばすけっと 神宮前2丁目商店街店,その他スーパー,35.6736233,139.710419
渋谷区,初台1丁目,-,東京都渋谷区初台1-10-2パークホームズ初台,まいばすけっと 初台駅南店,その他スーパー,35.6788512,139.6869498
渋谷区,本町1丁目,-,東京都渋谷区本町1-7-16初台ハイツ,まいばすけっと 初台駅西店,その他スーパー,35.6804852,139.6842379
渋谷区,笹塚1丁目,-,東京都渋谷区笹塚1-20-5 ドルチェ京王1,まいばすけっと 笹塚駅南店,その他スーパー,35.6728206,139.6687868
渋谷区,幡ヶ谷2丁目,-,東京都渋谷区幡ヶ谷2-35-1,サンディ 幡ケ谷店,その他スーパー,35.6772163,139.6707603
渋谷区,代々木1丁目,-,東京都渋谷区代々木1-39-11 1F,マルマンストア 南新宿店,その他スーパー,35.6825424,139.7003712
渋谷区,代々木4丁目,-,東京都渋谷区代々木4-50-8,マルマンストア 参宮橋店,その他スーパー,35.678136,139.691636
渋谷区,広尾5丁目,-,東京都渋谷区広尾5-1-32,スーパーマーケット Rico's(リコス) 広尾5丁目店,その他スーパー,35.6491468,139.7189983
渋谷区,道玄坂1丁目,-,東京都渋谷区道玄坂1-12-1 渋谷マークシティB1F,成城石井 SELECT 渋谷 東急フードショー店,その他スーパー,35.6581085,139.6986263
渋谷区,恵比寿南1丁目,-,東京都渋谷区恵比寿南1-5-5 アトレ恵比寿3F,成城石井 アトレ恵比寿店,その他スーパー,35.6470185,139.709775
渋谷区,富ヶ谷1丁目,-,東京都渋谷区富ヶ谷1-18-8,マルエツ プチ 富ケ谷一丁目店,その他スーパー,35.6660084,139.6922342
渋谷区,富ヶ谷1丁目,-,東京都渋谷区富ヶ谷1-3-8,マルマンストア 代々木八幡店,その他スーパー,35.6691679,139.6891233
渋谷区,恵比寿南1丁目,-,東京都渋谷区恵比寿南1-6-1 アトレ恵比寿西館内,ザ・ガーデン自由が丘 アトレ恵比寿店,その他スーパー,35.646568,139.7096458
渋谷区,千駄ヶ谷2丁目,-,東京都渋谷区千駄ヶ谷2-1-8 Barbizon8 1F,成城石井 千駄ケ谷店,その他スーパー,35.6755639,139.7068831
渋谷区,恵比寿南1丁目,-,東京都渋谷区恵比寿南1-6-1 アトレ恵比寿西館4F,成城石井 アトレ恵比寿西館店,その他スーパー,35.646568,139.7096458
渋谷区,笹塚1丁目,-,東京都渋谷区笹塚1-47-1 メルクマール京王笹塚1F,成城石井 フレンテ笹塚店,その他スーパー,35.6737674,139.6681454
渋谷区,富ヶ谷1丁目,-,東京都渋谷区富ヶ谷1-9-16 代々木コーポ1F,成城石井 富ケ谷店,その他スーパー,35.6680264,139.6906987
渋谷区,円山町8丁目,-,東京都渋谷区円山町26-7TKフラッツ渋谷,マルエツ プチ 渋谷神泉店,その他スーパー,35.655788,139.6939692
渋谷区,鶯谷町7丁目,-,東京都渋谷区鶯谷町7-9,マルエツ プチ 渋谷鶯谷町店,その他スーパー,35.6540016,139.7016972
渋谷区,上原1丁目,-,東京都渋谷区上原1-18-12,マルエツ 代々木上原店,その他スーパー,35.668732,139.6826428
渋谷区,千駄ヶ谷1丁目,-,東京都渋谷区千駄ヶ谷1-5-1,mini(ミニ)ピアゴ 千駄ヶ谷1丁目店,その他スーパー,35.6786434,139.7092275
渋谷区,本町5丁目,-,東京都渋谷区本町5-39-2,mini(ミニ)ピアゴ 渋谷本町5丁目店,その他スーパー,35.6818101,139.6753655
渋谷区,西原3丁目,-,東京都渋谷区西原3-8-5 アコルデ代々木上原1階,Odakyu OX(オダキュウ オーエックス) アコルデ代々木上原店,その他スーパー,35.6694668,139.6807104
渋谷区,代々木1丁目,-,東京都渋谷区代々木1-9-6,mini(ミニ)ピアゴ 代々木1丁目店,その他スーパー,35.6819436,139.6973197
渋谷区,本町2丁目,-,東京都渋谷区本町2-33-2,FRESCO VengaVenga(フレスコ ベンガベンガ) ダイヤ店,その他スーパー,35.6838285,139.6827026
渋谷区,笹塚2丁目,-,東京都渋谷区笹塚2-12-11,サミットストア 笹塚店,その他スーパー,35.6750979,139.66781
渋谷区,本町3丁目,-,東京都渋谷区本町3-52-6,mini(ミニ)ピアゴ 渋谷本町3丁目店,その他スーパー,35.6867392,139.6840585
渋谷区,幡ヶ谷2丁目,-,東京都渋谷区幡ヶ谷2-3-10,Santoku(サントク) 幡ヶ谷店,その他スーパー,35.6793664,139.6773991
渋谷区,道玄坂1丁目,-,東京都渋谷区道玄坂1-12-1 渋谷マークシティ B1F,北野エース 渋谷 東急フードショー店,その他スーパー,35.6581085,139.6986263
