,,,,,,,
指標名,スポーツ施設,,,,,,
出典,NAVITIME,,,,,,
年次,2024/01/12取得,,,,,,
URL,https://www.navitime.co.jp/,,,,,,
備考,(2021年度：912件、2022年度：959件、2023年度：1422件),,,,,,
,,,,,,,
区,町丁目,エリア,住所,施設名,種類,緯度,経度
品川区,東大井5丁目,-,東京都品川区東大井5-14-16 糸日谷ビル202,スキューバプロショップ大井町,サーフショップ/ダイビングショップ,35.606431,139.7363729
品川区,西五反田3丁目,-,東京都品川区西五反田3-10-12 2F,エニタイムフィットネス 不動前店,スポーツクラブ/フィットネスクラブ,35.6268824,139.7155912
品川区,大崎1丁目,-,東京都品川区大崎1-20-8 INOビル大崎 2F,エニタイムフィットネス 大崎店,スポーツクラブ/フィットネスクラブ,35.6184315,139.7298972
品川区,南大井6丁目,-,東京都品川区南大井6-3-8 ガーデニア大森 2F,エニタイムフィットネス 大森店,スポーツクラブ/フィットネスクラブ,35.5922726,139.7334892
品川区,南品川2丁目,-,東京都品川区南品川2-2-7 南品川Jビル B1,エニタイムフィットネス 南品川店,スポーツクラブ/フィットネスクラブ,35.6122119,139.7421741
品川区,東五反田4丁目,-,東京都品川区東五反田4-7-20 相生ビル 1F,エニタイムフィットネス 高輪台店,スポーツクラブ/フィットネスクラブ,35.6304108,139.7279616
品川区,上大崎2丁目,-,東京都品川区上大崎2-27-1 サンフェリスタ目黒ビル 3F,エニタイムフィットネス 目黒店,スポーツクラブ/フィットネスクラブ,35.6341067,139.7148976
品川区,小山4丁目,-,東京都品川区小山4-8-20グローブホームズ武蔵小山2F,エニタイムフィットネス 武蔵小山店,スポーツクラブ/フィットネスクラブ,35.6177512,139.7035226
品川区,西五反田7丁目,-,東京都品川区西五反田7-18-3,エニタイムフィットネス 五反田店,スポーツクラブ/フィットネスクラブ,35.623333,139.718681
品川区,大井4丁目,-,東京都品川区大井4-6-1 サクラビル 1F,エニタイムフィットネス 大井町店,スポーツクラブ/フィットネスクラブ,35.603393,139.7330701
品川区,東品川2丁目,-,東京都品川区東品川2-2-20 天王洲オーシャンスクエア 2F,エニタイムフィットネス 天王洲アイル店,スポーツクラブ/フィットネスクラブ,35.6221232,139.7501399
品川区,旗の台4丁目,-,東京都品川区旗の台4-4-4 サンユー旗の台ビル2F,JOYFIT24旗の台,スポーツクラブ/フィットネスクラブ,35.6036176,139.7062553
品川区,平塚2丁目,-,東京都品川区平塚2丁目17-10 V&CH戸越銀座ビル2F,JOYFIT24戸越銀座,スポーツクラブ/フィットネスクラブ,35.6156366,139.7142546
品川区,小山5丁目,-,東京都品川区小山5-24-14コーポラスワタナベ 1階,FASTGYM24 西小山,スポーツクラブ/フィットネスクラブ,35.6151213,139.6999372
品川区,東中延2丁目,-,東京都品川区東中延2-1-5ヴェルコート荏原中延壱番館 1階,FASTGYM24 荏原中延,スポーツクラブ/フィットネスクラブ,35.6092193,139.7126586
品川区,西大井1丁目,-,東京都品川区西大井1-8-2 エスペランサ西大井 2階,FASTGYM24 西大井,スポーツクラブ/フィットネスクラブ,35.6009605,139.7227253
品川区,戸越3丁目,-,東京都品川区戸越3-1-2 戸越イマールビル B1F,Lala Aasha(ララアーシャ) 戸越銀座スタジオ,スポーツクラブ/フィットネスクラブ,35.6150709,139.7170476
品川区,西五反田1丁目,-,東京都品川区西五反田1-3-8 五反田PLACE 1F,BurnesStyle GOTANDA(バーネススタイル ゴタンバ),スポーツクラブ/フィットネスクラブ,35.6255195,139.7223774
品川区,荏原3丁目,-,東京都品川区荏原3-3-16,WECLE(ウィークル) 武蔵小山店,スポーツクラブ/フィットネスクラブ,35.617769,139.7068737
品川区,東五反田1丁目,-,東京都品川区東五反田1-4-13 国分ビル1F,anyone space(エニワン スペース) 東五反田,スポーツクラブ/フィットネスクラブ,35.6272526,139.726748
品川区,八潮5丁目,-,東京都品川区八潮5-11-16,八潮公園多目的広場,スポーツ施設/運動公園,35.6003449,139.7536982
品川区,西五反田2丁目,-,東京都品川区西五反田2-5-2 五反田東幸ビル3・4F,ワタナベボクシングジム,スポーツスクール/体験,35.6270869,139.7223148
品川区,南品川3丁目,-,東京都品川区南品川3-1-8,ステップゴルフ 品川店,ゴルフ練習場,35.6084723,139.7430006
品川区,北品川5丁目,-,東京都品川区北品川5-6-1 大崎ブライトタワー1F,EARTH GOLF ACADEMY(アースゴルフアカデミー) 大崎店,ゴルフ練習場,35.6215522,139.7304759
品川区,小山3丁目,-,東京都品川区小山3-5-22,パンダハウス 武蔵小山店,テニスショップ,35.6216337,139.7046596
品川区,小山3丁目,-,東京都品川区小山3-4-8 エトモ武蔵小山 3F,フィットネスクラブ アトリオドゥーエ武蔵小山,スポーツクラブ/フィットネスクラブ,35.620585,139.7044601
品川区,大井1丁目,-,東京都品川区大井1-2-1 アトレ大井町 6F,Dr.(ドクター)ストレッチ アトレ大井町店,スポーツスクール/体験,35.6062656,139.7348665
品川区,東五反田5丁目,-,東京都品川区東五反田5-25-19 東京デザインセンター 2F,Magma spastudio INSEA(マグマ スパスタジオ インシー) 五反田店,スポーツクラブ/フィットネスクラブ,35.6274925,139.7244872
品川区,大井1丁目,-,東京都品川区大井1-3-6 イトーヨーカドー大井町屋上,コミュニティアリー大井町,スポーツ施設/運動公園,35.6071935,139.7340887
品川区,大崎2丁目,-,東京都品川区大崎2-1-1,ThinkPark Arena (シンクパークアリーナ),スポーツ施設/運動公園,35.6182069,139.7276822
品川区,大井1丁目,-,東京都品川区大井1-23-7 アルテール大井町 2F,HOT STUDIO SANCTUARY(ホット スタジオ サンクチュアリ) 大井町店,スポーツスクール/体験,35.6061925,139.7330701
品川区,荏原1丁目,-,東京都品川区荏原1-22-8 第2小野マンションB1-A,MITACHI ACADEMY(ミタチ アカデミー),スポーツスクール/体験,35.6184084,139.7144391
品川区,荏原4丁目,-,東京都品川区荏原4-4-2 グリーンプラザ武蔵小山1F・2F,ワールド+ジム 武蔵小山店,スポーツクラブ/フィットネスクラブ,35.6160356,139.7084096
品川区,上大崎4丁目,-,東京都品川区上大崎4-6-16,Body Produce AXIS(ボディプロデュースアクシス),スポーツクラブ/フィットネスクラブ,35.6310285,139.7159104
品川区,上大崎3丁目,-,東京都品川区上大崎3-5-4 第一田中ビル301,ファイトフィットガール 目黒白金店,スポーツクラブ/フィットネスクラブ,35.6344168,139.7194816
品川区,戸越6丁目,-,東京都品川区戸越6-23-17,メガロスクロス 中延24店,スポーツクラブ/フィットネスクラブ,35.6060622,139.7143144
品川区,荏原2丁目,-,東京都品川区荏原2-2-3,かわら割道場 東京支部,スポーツ施設/運動公園,35.6178952,139.7131773
品川区,西五反田1丁目,-,東京都品川区西五反田1-1-8,ヴィクトリアゴルフ 五反田店,スポーツ用品/スポーツウェア,35.6258743,139.7230929
品川区,大崎1丁目,-,東京都品川区大崎1-6-5 大崎ニュー・シティ 1F,バリューゴルフ大崎,ゴルフ練習場,35.6204106,139.7283008
品川区,東品川2丁目,-,東京都品川区東品川2-2-8 スフィアタワー天王洲 24F,セントラルフィットネスクラブ 天王洲,スポーツクラブ/フィットネスクラブ,35.6229935,139.7496681
品川区,東五反田1丁目,-,東京都品川区東五反田1-18-3 竹田ビル501,パーソナルトレーニングジムJOHNNY STYLE(ジョニースタイル) 五反田店,スポーツクラブ/フィットネスクラブ,35.6266749,139.7263852
品川区,八潮4丁目,-,東京都品川区八潮4-2-1,やしおスケートパーク,スポーツ施設/運動公園,35.5920883,139.7502048
品川区,平塚1丁目,-,東京都品川区平塚1-11-7 M's House 1F,ピグレットクライミングジム,スポーツ施設/運動公園,35.614574,139.7154516
品川区,東五反田,-,東京都品川区東五反田 2-10-1 パークタワーグランスカイ201,Mizutori Sports Club 体操教室 五反田studio(ミズトリ スポーツ クラブ タイソウキョウシツ ゴタンダスタジオ),スポーツスクール/体験,35.6242903,139.7272831
品川区,荏原3丁目,-,東京都品川区荏原3-8-7 ロイヤル武蔵小山 B1F,アプトゴルフスクール 武蔵小山校,スポーツスクール/体験,35.6175554,139.7066542
品川区,西五反田2丁目,-,東京都品川区西五反田2-7-8 誠實ビル 5F,ステップゴルフプラス 五反田店,ゴルフ練習場,35.6263059,139.7225143
品川区,小山4丁目,-,東京都品川区小山4-9-11 プレスト武蔵小山ビル,パーソナルジム セルフィット 武蔵小山店,スポーツクラブ/フィットネスクラブ,35.6190748,139.7036024
品川区,西五反田4丁目,-,東京都品川区西五反田4-29-18 大貫ビル 2F,パーソナルトレーニングジムかたぎり塾 不動前店,スポーツクラブ/フィットネスクラブ,35.6259866,139.7128686
品川区,戸越5丁目,-,東京都品川区戸越5-6-8 1・B1F,24Fitness Rep(フィットネス レップ) 戸越公園店,スポーツクラブ/フィットネスクラブ,35.6099367,139.7183145
品川区,東品川2丁目,-,東京都品川区東品川2-1-17,SHINAGAWA CULTURE BASE Powered by(シナガワ カルチャー ベース パワード バイ)スポスル,スポーツ施設/運動公園,35.6220465,139.7476398
品川区,上大崎1丁目,-,東京都品川区上大崎1-17-12,白金スポーツパーク Supported by(スポーテッド) スポスル,スポーツスクール/体験,35.6327327,139.7253875
品川区,大井1丁目,-,東京都品川区大井1-50-5 阪急大井町ガーデン内,阪急大井テニス&ゴルフスクール 阪急大井町ガーデン校,スポーツスクール/体験,35.6055784,139.7342746
品川区,荏原3丁目,-,東京都品川区荏原3-8-5,オリンピックスポーツ,スポーツ用品/スポーツウェア,35.6178089,139.7063251
品川区,東五反田1丁目,-,東京都品川区東五反田1-22-6 五反田さくらビル 4F,zen place pilates(ゼン プレイス ピラティス) 五反田東口,スポーツ施設/運動公園,35.6258347,139.727062
品川区,大井1丁目,-,東京都品川区大井1-23-7 アルテール大井町 102 2F,ハイアルチ 大井町スタジオ,スポーツクラブ/フィットネスクラブ,35.6061925,139.7330701
品川区,戸越1丁目,-,東京都品川区戸越1-15-15 百番ビル301,かたぎり塾 戸越店,スポーツクラブ/フィットネスクラブ,35.615279,139.7175663
品川区,大崎1丁目,-,東京都品川区大崎1-6-5 大崎ニュー・シティ 1F,JYPER'S(ジッパー) 大崎試打店,ゴルフショップ,35.6204106,139.7283008
品川区,西五反田7丁目,-,東京都品川区西五反田7-9-4 TOC ANNEX B1F,GOLFERS(ゴルファーズ)24 五反田店,ゴルフ練習場,35.6235132,139.7205635
品川区,小山4丁目,-,東京都品川区小山4-2-3 THE CITY 武蔵小山 5F,MONZETSU TALK GYM(モンゼツ トーク ジム),スポーツクラブ/フィットネスクラブ,35.6194201,139.7027647
品川区,旗の台2丁目,-,東京都品川区旗の台2-9-15,REAL SWING(リアル スイング) 旗の台,ゴルフ練習場,35.6061887,139.7035426
品川区,北品川1丁目,-,東京都品川区北品川1-6-16 品川Vタワーテラス棟28号,MOTION SPACE SHINAGAWA SPACE(モーションスペース シナガワスペース),スポーツスクール/体験,35.6246414,139.7405141
品川区,旗の台3丁目,-,東京都品川区旗の台3-2-9 FLAG3 4F,フィットネス・ラボP2M(ピーツーエム),スポーツクラブ/フィットネスクラブ,35.6050618,139.7068138
品川区,上大崎3丁目,-,東京都品川区上大崎3-5-3 朝日目黒ビジネスマンション 904,BULKFIT(バルクフィット)24 目黒店,スポーツクラブ/フィットネスクラブ,35.6344046,139.7193619
品川区,小山4丁目,-,東京都品川区小山4-8-12 清野ビル1F,REAL WORKOUT(リアルワークアウト) 武蔵小山店,スポーツクラブ/フィットネスクラブ,35.6177512,139.7035226
品川区,東五反田2丁目,-,東京都品川区東五反田2-3-3 AMビル 7F,BEYOND GYM(ビヨンド ジム) 五反田店,スポーツクラブ/フィットネスクラブ,35.6255223,139.7261059
品川区,上大崎2丁目,-,東京都品川区上大崎2-13-1 白金台301 グリーンビュー白金,PERSONAL GYM LIMIT MEGURO(パーソナル ジム リミット メグロ),スポーツクラブ/フィットネスクラブ,35.6349544,139.716888
品川区,東五反田5丁目,-,東京都品川区東五反田5-28-11 クレール五反田1003号室,Apple GYM(アップルジム) 五反田店,スポーツクラブ/フィットネスクラブ,35.6274139,139.7230711
品川区,八潮4丁目,-,東京都品川区八潮4丁目1-19,都立大井ふ頭中央海浜公園スポーツの森野球場,スタジアム/球場,35.5923872,139.7529895
品川区,大井1丁目,-,東京都品川区大井1丁目52-5,全日本トライアスロンクラブ,スポーツクラブ/フィットネスクラブ,35.6049228,139.7341777
品川区,大井1丁目,-,東京都品川区大井1-2-1,ジェクサー・フィットネスクラブ大井町,趣味の教室/スクール,35.6061237,139.7348447
品川区,小山6丁目,-,東京都品川区小山6丁目2-9,綱井道場接骨院,スポーツスクール/体験,35.6145533,139.6980583
品川区,東品川3丁目,-,東京都品川区東品川3-14-9,品川区立弓道場,スポーツ施設/運動公園,35.614944,139.7465519
品川区,東五反田1丁目,-,東京都品川区東五反田1-22-1,コナミスポーツクラブ五反田,スポーツクラブ/フィットネスクラブ,35.6260279,139.7269622
品川区,戸越5丁目,-,東京都品川区戸越5-7-20,Curves戸越,スポーツクラブ/フィットネスクラブ,35.6102616,139.718923
品川区,平塚1丁目,-,東京都品川区平塚1-9-1 グローバル戸越銀座ビル 3F,コンビニフィットネス ファイン 戸越銀座,スポーツクラブ/フィットネスクラブ,35.6155179,139.7148531
品川区,上大崎2丁目,-,東京都品川区上大崎2-14-9 目黒東誠ビル 3F,Personal Gym LABODY(パーソナル ジム ラボディ),スポーツクラブ/フィットネスクラブ,35.6340512,139.7169717
品川区,西品川3丁目,-,東京都品川区西品川3-20-3 リーフノット大崎 101,Armwrestling & Fitness Personal Training School STARS GRIP(アームレスリング アンド フィットネス パーソナル トレーニング スクール スターズ グリップ),スポーツクラブ/フィットネスクラブ,35.6162293,139.7290591
品川区,西五反田3丁目,-,東京都品川区西五反田3-15-5,ADP PERSONAL STUDIO(エーディーピー パーソナル スタジオ),スポーツクラブ/フィットネスクラブ,35.6281481,139.7133369
品川区,戸越5丁目,-,東京都品川区戸越5-10-7,ホグレルフィットネス戸越公園Lab(ラボ),スポーツクラブ/フィットネスクラブ,35.609171,139.7186197
品川区,中延4丁目,-,東京都品川区中延4丁目6-3,セントラルスポーツジム24中延,スポーツクラブ/フィットネスクラブ,35.6059275,139.7135763
品川区,西五反田1丁目,-,東京都品川区西五反田1丁目18-9,ジムセントラル24五反田,スポーツクラブ/フィットネスクラブ,35.6235659,139.7229732
品川区,小山3丁目,-,東京都品川区小山3-23-19,極真空手武蔵小山道場,スポーツスクール/体験,35.6185507,139.7047992
品川区,東大井2丁目,-,東京都品川区東大井2丁目23-2,ユー・ワールド,ゴルフショップ,35.5981827,139.7383663
品川区,東五反田5丁目,-,東京都品川区東五反田5-22-38,有限会社ゴルフエムツー,社会関連,35.6275368,139.7225642
品川区,上大崎2丁目,-,東京都品川区上大崎2-25-5,メグロゴルフセンター,ゴルフ練習場,35.6345857,139.7146735
品川区,西五反田2丁目,-,東京都品川区西五反田2-13-5,アーチェリーショップクレセント,スポーツ用品/スポーツウェア,35.6267391,139.7206409
品川区,北品川3丁目,-,東京都品川区北品川3-6-13,株式会社スポーツマンシップ,社会関連,35.6196321,139.740095
品川区,荏原2丁目,-,東京都品川区荏原2丁目3-7,ミミスイミングクラブ品川,スイミングスクール,35.617565,139.7123993
品川区,南品川6丁目,-,東京都品川区南品川6丁目10-5,ウェルネススポーツセンター,スポーツ施設/運動公園,35.6097697,139.7362632
品川区,広町2丁目,-,東京都品川区広町2-1-36,品川区 文化スポーツ振興課スポーツ係,スポーツ施設/運動公園,35.6092231,139.7301566
品川区,中延4丁目,-,東京都品川区中延4丁目6-4,富士ベースボール野球専門店,スポーツ用品/スポーツウェア,35.6058237,139.7134965
品川区,西品川2丁目,-,東京都品川区西品川2丁目7-16,ぷちアイランド,スポーツスクール/体験,35.6139347,139.7249486
品川区,旗の台3丁目,-,東京都品川区旗の台3-14-12,スポーツスパアスリエ旗の台,スポーツクラブ/フィットネスクラブ,35.604588,139.7047394
品川区,勝島3丁目,-,東京都品川区勝島3丁目2-1,品川区 品川区民公園屋外プール,スポーツ施設/運動公園,35.5891761,139.7375404
品川区,大崎2丁目,-,東京都品川区大崎2-1-3,スポーツクラブNAS大崎,スポーツクラブ/フィットネスクラブ,35.6181495,139.7266446
品川区,平塚1丁目,-,東京都品川区平塚1-8-20,J-ROCKworkoutstudio,スポーツスクール/体験,35.6153987,139.7150925
品川区,西五反田1丁目,-,東京都品川区西五反田1丁目14-1,身体哲学道場湧氣塾,スポーツスクール/体験,35.6237455,139.7238367
品川区,上大崎3丁目,-,東京都品川区上大崎3-14-37,ゴルフショップパル,スポーツスクール/体験,35.629365,139.7195293
品川区,小山3丁目,-,東京都品川区小山3丁目23-3,NewBeachJapan,サーフショップ/ダイビングショップ,35.6186711,139.7052779
品川区,東五反田5丁目,-,東京都品川区東五反田5丁目27-7,X・BODY・Lab・STATION・五反田,スポーツクラブ/フィットネスクラブ,35.6270528,139.7233922
品川区,東五反田2丁目,-,東京都品川区東五反田2-7-14,BASI五反田スタジオ,スポーツクラブ/フィットネスクラブ,35.6249836,139.7257467
品川区,西五反田5丁目,-,東京都品川区西五反田5丁目1-15,NATURAL9,スポーツスクール/体験,35.6258027,139.7147334
品川区,東五反田4丁目,-,東京都品川区東五反田4-6-7,高輪台ゴルフスタジオ,スポーツスクール/体験,35.6305709,139.7283607
品川区,平塚2丁目,-,東京都品川区平塚2丁目18-8,アースゴルフアカデミー戸越銀座店,スポーツスクール/体験,35.615788,139.7136262
品川区,西五反田1丁目,-,東京都品川区西五反田1-11-9,OVERLIGHT卓球道場,スポーツ施設/運動公園,35.6243596,139.7233896
品川区,東五反田1丁目,-,東京都品川区東五反田1-14-11,K-1ジム五反田,スポーツクラブ/フィットネスクラブ,35.626029,139.7250882
品川区,東五反田2丁目,-,東京都品川区東五反田2-3-3,カワナミゴルフスクール,スポーツスクール/体験,35.6255223,139.7261059
品川区,西五反田8丁目,-,東京都品川区西五反田8-8-16,ニッサンスポーツカークラブ,スポーツスクール/体験,35.621439,139.7203994
品川区,南大井6丁目,-,東京都品川区南大井6丁目16-10,バトルフィットネス大森,スポーツクラブ/フィットネスクラブ,35.5905816,139.7302564
品川区,戸越3丁目,-,東京都品川区戸越3丁目1-18,インドアゴルフレンジ&スクールサンクチュアリ戸越銀座店,スポーツスクール/体験,35.6151504,139.716888
品川区,南大井6丁目,-,東京都品川区南大井6丁目27-25,大森トレーニングセンター,スポーツクラブ/フィットネスクラブ,35.588378,139.729992
渋谷区,神南2丁目,-,東京都渋谷区神南2-1-1,国立代々木競技場,スタジアム/球場,35.6677398,139.7002374
渋谷区,神南2丁目,-,東京都渋谷区神南2-1-1,国立代々木競技場 第二体育館,スタジアム/球場,35.6677398,139.7002374
渋谷区,千駄ケ谷1丁目,-,東京都渋谷区千駄ケ谷1-17-1,東京体育館,スポーツ施設/運動公園,35.679095,139.7112453
渋谷区,渋谷4丁目,-,東京都渋谷区渋谷4-4-25,青山学院大学青山キャンパス 青山学院記念館,スポーツ施設/運動公園,35.6594433,139.7115976
渋谷区,神宮前1丁目,-,東京都渋谷区神宮前1-13-12,NIKE HARAJUKU(ナイキ ハラジュク),スポーツ用品/スポーツウェア,35.6694674,139.7041011
渋谷区,神宮前3丁目,-,東京都渋谷区神宮前3-4-7 エルム青山 B1F,代官山カラテスクール 表参道道場,スポーツスクール/体験,35.6686712,139.7124829
渋谷区,代々木2丁目,-,東京都渋谷区代々木2-1-5 JR南新宿ビル 1F,ジェクサー・フィットネス&スパ 新宿,スポーツクラブ/フィットネスクラブ,35.6862356,139.699321
渋谷区,神南2丁目,-,東京都渋谷区神南2丁目1-1,代々木第一体育館,スポーツ施設/運動公園,35.6677398,139.7002374
渋谷区,代々木神園町1丁目,-,東京都渋谷区代々木神園町1-1,全日本弓道連盟中央道場 明治神宮武道場 至誠館 第二弓道場,スポーツ施設/運動公園,35.6760351,139.7032219
渋谷区,西原1丁目,-,東京都渋谷区西原1-40-18,渋谷区スポーツセンター,スポーツ施設/運動公園,35.6757098,139.6810078
渋谷区,神南2丁目,-,東京都渋谷区神南2-3,織田フィールド,スポーツ施設/運動公園,35.6669395,139.6943282
渋谷区,渋谷4丁目,-,東京都渋谷区渋谷4-4-25,青山学院大学 大学体育館-記念館-,スポーツ施設/運動公園,35.6594433,139.7115976
渋谷区,神宮前6丁目,-,東京都渋谷区神宮前6-31-17 ベロックスビル4F・3F・B2F,ゴールドジム 原宿東京,スポーツクラブ/フィットネスクラブ,35.6686259,139.704428
渋谷区,神宮前1丁目,-,東京都渋谷区神宮前1-5-8 神宮前タワービルディングB1F,ゴールドジム 原宿ANNEX,スポーツクラブ/フィットネスクラブ,35.6706619,139.706727
渋谷区,渋谷1丁目,-,東京都渋谷区渋谷1-23-16 cocoti 9F・10F・11F,ゴールドジム 渋谷東京,スポーツクラブ/フィットネスクラブ,35.6620099,139.7026381
渋谷区,神宮前5丁目,-,東京都渋谷区神宮前5-11-11,columbia(コロンビア) 原宿店,スポーツ用品/スポーツウェア,35.6665387,139.7061318
渋谷区,桜丘町6丁目,-,東京都渋谷区桜丘町15-14,ウインザーラケットショップ渋谷店,スポーツ用品/スポーツウェア,35.656198,139.7020561
渋谷区,宇田川町3丁目,-,東京都渋谷区宇田川町3-10 渋谷フットボールタワー 1-5F,サッカーショップKAMO(カモ) 渋谷店,スポーツ用品/スポーツウェア,35.6625133,139.6986161
渋谷区,神宮前5丁目,-,東京都渋谷区神宮前5-17,ON TOKYO(オン トーキョー),スポーツ用品/スポーツウェア,35.6657691,139.7053377
渋谷区,代官山町8丁目,-,東京都渋谷区代官山町17-9,代官山スポーツプラザ,スポーツ施設/運動公園,35.6491364,139.7040041
渋谷区,神南2丁目,-,東京都渋谷区神南2-1-1,国立代々木競技場フットサルコート,スポーツ施設/運動公園,35.6677398,139.7002374
渋谷区,恵比寿南2丁目,-,東京都渋谷区恵比寿南2-4-4,メガロス恵比寿,スポーツクラブ/フィットネスクラブ,35.6445895,139.7084096
渋谷区,神宮前4丁目,-,東京都渋谷区神宮前4-32-16,ニューバランス 原宿,スポーツ用品/スポーツウェア,35.6699387,139.7068812
渋谷区,笹塚1丁目,-,東京都渋谷区笹塚1-61-8 ホテルブーゲンビリア新宿内 B1F・B2F,ゴールドジム 笹塚東京,スポーツクラブ/フィットネスクラブ,35.6730707,139.663418
渋谷区,宇田川町5丁目,-,東京都渋谷区宇田川町23-5,アディダス ブランドセンター 渋谷,スポーツ用品/スポーツウェア,35.6598715,139.6993142
渋谷区,神南1丁目,-,東京都渋谷区神南1-20-17,Reebok Store Shibuya(リーボック ストア 渋谷),スポーツ用品/スポーツウェア,35.6621293,139.7002562
渋谷区,桜丘町9丁目,-,東京都渋谷区桜丘町9-1 ビアンクォードビル B1F,NOBOROCK(ノボロック) 渋谷店,スポーツクラブ/フィットネスクラブ,35.654827,139.7028245
渋谷区,宇田川町二零丁目,-,東京都渋谷区宇田川町20-11 渋谷三葉ビル B1F,TOY VOX SHIBUYA(トイ ボックス シブヤ),スポーツクラブ/フィットネスクラブ,35.6608129,139.6998726
渋谷区,宇田川町二零丁目,-,東京都渋谷区宇田川町20-11 渋谷三葉ビル 3F,FEEL CYCLE(フィール サイクル) 渋谷,スポーツクラブ/フィットネスクラブ,35.6608129,139.6998726
渋谷区,西原3丁目,-,東京都渋谷区西原3-8-5 アコルデ代々木上原内,ゴールドジム 代々木上原東京,スポーツクラブ/フィットネスクラブ,35.6694668,139.6807104
渋谷区,西原1丁目,-,東京都渋谷区西原1-47-8,代々木西原公園庭球場,テニスコート,35.6734689,139.6843277
渋谷区,宇田川町9丁目,-,東京都渋谷区宇田川町36-10 1F,GALLERY2(ギャラリー ツー) 渋谷店,スポーツ用品/スポーツウェア,35.6618624,139.6970405
渋谷区,神宮前3丁目,-,東京都渋谷区神宮前3-22-9,株式会社ムラサキスポーツ 原宿明治通り店,スポーツ用品/スポーツウェア,35.6701654,139.7069892
渋谷区,広尾1丁目,-,東京都渋谷区広尾1-1-40,コナミスポーツクラブ恵比寿,スポーツクラブ/フィットネスクラブ,35.6505118,139.7127983
渋谷区,千駄ヶ谷1丁目,-,東京都渋谷区千駄ヶ谷1-13-11 1F,TRUE NATURE MEDITATION(トゥルーネイチャー メディケーション),スポーツスクール/体験,35.6771714,139.7119006
渋谷区,千駄ヶ谷5丁目,-,東京都渋谷区千駄ヶ谷5-34-7 NEX新宿ビル1階,ゴルフ5 プレステージ新宿店,ゴルフショップ,35.6878409,139.7033431
渋谷区,円山町3丁目,-,東京都渋谷区円山町3-6 E・スペースタワー3F,TOTAL Workout SHIBUYA (トータルワークアウト 渋谷),スポーツクラブ/フィットネスクラブ,35.6574935,139.6955514
渋谷区,神宮前5丁目,-,東京都渋谷区神宮前5-17-4 神宮前トーラス,アディダス オリジナルス フラッグシップ ストア トウキョウ,スポーツ用品/スポーツウェア,35.666218,139.705988
渋谷区,神泉町9丁目,-,東京都渋谷区神泉町18-11,コナミスポーツクラブ渋谷,スポーツクラブ/フィットネスクラブ,35.6578139,139.6913368
渋谷区,神宮前1丁目,-,東京都渋谷区神宮前1-14-35 加茂原宿ビル3F,サッカーショップKAMO(カモ) 原宿店,スポーツ用品/スポーツウェア,35.6712638,139.7030838
渋谷区,神宮前4丁目,-,東京都渋谷区神宮前4-3-2 表参道スクエアビル2・3F,ゴールドジム 表参道東京,スポーツクラブ/フィットネスクラブ,35.6669883,139.710963
渋谷区,宇田川町7丁目,-,東京都渋谷区宇田川町16-4,TIP.X TOKYO渋谷,スポーツクラブ/フィットネスクラブ,35.6613652,139.6991945
渋谷区,神宮前4丁目,-,東京都渋谷区神宮前4-31-12 原宿ゼロゲート4F,B.I.F BY NERGY 原宿,スポーツクラブ/フィットネスクラブ,35.6693856,139.7063069
渋谷区,神宮前6丁目,-,東京都渋谷区神宮前6-19-21,DESCENTE TOKYO(デサントトウキョウ),スポーツ用品/スポーツウェア,35.6634769,139.7024098
渋谷区,神宮前5丁目,-,東京都渋谷区神宮前5-16-13,lululemon Harajuku(ルルレモン ハラジュク),スポーツクラブ/フィットネスクラブ,35.6658759,139.706385
渋谷区,神南1丁目,-,東京都渋谷区神南1-1-1,岸記念体育会館,記念館,35.6662974,139.7012947
渋谷区,恵比寿西1丁目,-,東京都渋谷区恵比寿西1-6-1 本庄ビル2階,b-monster EBISU(ビーモンスター エビス),スポーツクラブ/フィットネスクラブ,35.6482157,139.7083298
渋谷区,恵比寿1丁目,-,東京都渋谷区恵比寿1丁目23-9,バンゲリングベイ,スポーツクラブ/フィットネスクラブ,35.6462477,139.7158905
渋谷区,猿楽町3丁目,-,東京都渋谷区猿楽町12-35,猿楽トレーニングジム,スポーツクラブ/フィットネスクラブ,35.6512986,139.7013386
渋谷区,神南1丁目,-,東京都渋谷区神南1-12-16 ASIA BUILDING1F,T4 TOKTO(ティーフォー トウキョウ),スポーツ施設/運動公園,35.662679,139.7005906
渋谷区,神宮前4丁目,-,東京都渋谷区神宮前4-25-7,ヘッシュドーグズ(HESHDAWGZ),スポーツ用品/スポーツウェア,35.6690192,139.7081028
渋谷区,代官山町7丁目,-,東京都渋谷区代官山町7-3,カリフォルニアストリート,スポーツ用品/スポーツウェア,35.6515085,139.7055671
渋谷区,笹塚1丁目,-,東京都渋谷区笹塚1-50-16,笹塚高架下施設,スポーツ施設/運動公園,35.6745967,139.670017
渋谷区,渋谷2丁目,-,東京都渋谷区渋谷2-14-6,パパラギダイビングスクール渋谷,サーフショップ/ダイビングショップ,35.6594085,139.7059062
渋谷区,神宮前1丁目,-,東京都渋谷区神宮前1-14-30 WITH HARAJUKU B1F,Snow Peak LAND STATION HARAJUKU(スノーピークランドステーション原宿),アウトドア用品,35.6705714,139.7032257
渋谷区,道玄坂2丁目,-,東京都渋谷区道玄坂2-25-12 道玄坂通 2F,ANDELT CAFE(アンデルト カフェ),カフェ,35.6602631,139.6973392
