指標名,レストラン,,,,,,,
出典,hotpepper,,,,,,,
年次,2024/01/19取得,,,,,,,
URL,http://webservice.recruit.co.jp/hotpepper/gourmet/v1,,,,,,,
備考,(2021年度：35615件、2022年度：35814件、2023年度：15927件),,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,レストラン名,ジャンル,URL
千代田区,飯田橋４丁目,-,東京都千代田区飯田橋４-2-6アヴァンセ飯田橋301,35.69992837,139.747406,Table Soccer Cafe SHINES,バー・カクテル,https://www.hotpepper.jp/strJ001110806/?vos=nhppalsa000016
千代田区,内神田３丁目,-,東京都千代田区内神田３-12-1010神田西口ＮＳビル,35.6911458,139.7701958,ビッグエコー BIG ECHO 神田西口駅前店,カラオケ・パーティ,https://www.hotpepper.jp/strJ001194344/?vos=nhppalsa000016
千代田区,有楽町２丁目,大丸有,東京都千代田区有楽町２-5-1 阪急MEN’S TOKYO B1,35.67354952,139.7625135,Bicerin HANKYU MENS TOKYO ビチェリン ハンキュウ メンズ トウキョウ,カフェ・スイーツ,https://www.hotpepper.jp/strJ003365110/?vos=nhppalsa000016
千代田区,永田町２丁目,赤坂,東京都千代田区永田町２-13-10 プルデンシャルプラザ　1F,35.6757003,139.7387518,とんかつ&焼鳥 An 赤坂,居酒屋,https://www.hotpepper.jp/strJ000103847/?vos=nhppalsa000016
千代田区,神田神保町,-,東京都千代田区神田神保町２‐４０東久ビルＢ１,35.69770383,139.755419,燈のもと、肉と酒と鉄火炉火 tetsubirobi,洋食,https://www.hotpepper.jp/strJ000744456/?vos=nhppalsa000016
千代田区,外神田４丁目,-,東京都千代田区外神田４-14-1 秋葉原UDX2F,35.70030122,139.7726266,満鶏軒 秋葉原UDX店,ラーメン,https://www.hotpepper.jp/strJ001212266/?vos=nhppalsa000016
千代田区,麹町２丁目,-,東京都千代田区麹町２-7,35.68363003,139.741243,天重本店,和食,https://www.hotpepper.jp/strJ000242565/?vos=nhppalsa000016
千代田区,麹町,-,東京都千代田区麹町２‐２‐２１　１Ｆ,35.68468825,139.741229,もっきんばーど 麹町,居酒屋,https://www.hotpepper.jp/strJ000115613/?vos=nhppalsa000016
千代田区,鍛冶町,-,東京都千代田区鍛冶町１‐７‐１,35.69034675,139.7712374,居酒屋 釣吉 神田,居酒屋,https://www.hotpepper.jp/strJ000687194/?vos=nhppalsa000016
千代田区,内神田,-,東京都千代田区内神田１‐１０‐６,35.69117986,139.7664691,Champ de soleil シャン ドゥ ソレイユ,イタリアン・フレンチ,https://www.hotpepper.jp/strJ000114626/?vos=nhppalsa000016
千代田区,神田神保町２丁目,-,東京都千代田区神田神保町２-１２-９　山口ビル１Ｆ,35.69659205,139.7567884,Front Du CHATON,ダイニングバー・バル,https://www.hotpepper.jp/strJ001259412/?vos=nhppalsa000016
千代田区,九段北４丁目,-,東京都千代田区九段北４-1-16 氷川サニービル202号,35.69272284,139.7389656,瀬織津姫Cafe,カフェ・スイーツ,https://www.hotpepper.jp/strJ001245215/?vos=nhppalsa000016
千代田区,神田司町２丁目,-,東京都千代田区神田司町２-15-16 サトウビル 2F,35.69393177,139.7664582,酔い子,ダイニングバー・バル,https://www.hotpepper.jp/strJ001230324/?vos=nhppalsa000016
千代田区,日比谷公園１丁目,-,東京都千代田区日比谷公園１－２,35.67371209,139.7557699,日比谷松本楼,洋食,https://www.hotpepper.jp/strJ000103312/?vos=nhppalsa000016
千代田区,神田鍛冶町３丁目,-,東京都千代田区神田鍛冶町３-2-3TC第4ビル１F,35.69132139,139.7722225,源家 香港飲茶,中華,https://www.hotpepper.jp/strJ001265253/?vos=nhppalsa000016
千代田区,飯田橋１丁目,-,東京都千代田区飯田橋１-7-4,35.69915515,139.7485081,やきとりあそび邸,和食,https://www.hotpepper.jp/strJ001230734/?vos=nhppalsa000016
千代田区,神田東松下町４９丁目,-,東京都千代田区神田東松下町４９－８,35.69453242,139.7723593,無銘 神田,ラーメン,https://www.hotpepper.jp/strJ001040758/?vos=nhppalsa000016
千代田区,外神田１丁目,-,東京都千代田区外神田１-1-10　パセラリゾーツAKIBA マルチエンターテインメント3F,35.69784866,139.770351,スリーモンキーズカフェ 秋葉原店,ダイニングバー・バル,https://www.hotpepper.jp/strJ001018631/?vos=nhppalsa000016
千代田区,内神田２丁目,-,東京都千代田区内神田２－２－１　鎌倉河岸ビルB1,35.68985226,139.7675405,讃岐うどん 野らぼー 内神田店,ダイニングバー・バル,https://www.hotpepper.jp/strJ000010012/?vos=nhppalsa000016
千代田区,神田須田町２丁目,-,東京都千代田区神田須田町２-3-14　志村ビル,35.69621583,139.7717932,ジンギスカン 金のジンギ 秋葉原本店,焼肉・ホルモン,https://www.hotpepper.jp/strJ001224867/?vos=nhppalsa000016
千代田区,神田神保町,-,東京都千代田区神田神保町２‐３　神田古書センター２Ｆ,35.69559023,139.7573161,欧風カレー ボンディ 神保町本店,洋食,https://www.hotpepper.jp/strJ000811975/?vos=nhppalsa000016
千代田区,内幸町,-,東京都千代田区内幸町１‐１‐１　帝国ホテル東京 本館１Ｆ,35.67212902,139.7589114,ランデブーラウンジ・バー 帝国ホテル東京,バー・カクテル,https://www.hotpepper.jp/strJ000812283/?vos=nhppalsa000016
千代田区,内神田２丁目,-,東京都千代田区内神田２－１０－２　Uビル１F,35.69064377,139.765074,リストランテ シャイー,イタリアン・フレンチ,https://www.hotpepper.jp/strJ000770867/?vos=nhppalsa000016
港区,芝５丁目,-,東京都港区芝５-19-7-B1F,35.64765147,139.7476714,丸呑稚内牧場 田町店,居酒屋,https://www.hotpepper.jp/strJ003474404/?vos=nhppalsa000016
港区,新橋２丁目,虎ノ門広域,東京都港区新橋２-１４-３　新橋レンガ通り会館５階,35.66685203,139.7555655,リーマン酒場 ちばチャン 新橋店,居酒屋,https://www.hotpepper.jp/strJ003582347/?vos=nhppalsa000016
港区,新橋２丁目,虎ノ門広域,東京都港区新橋２－１９－１０　新橋マリンビル　10F,35.66682963,139.7593477,くいもの屋 わん 新橋店,居酒屋,https://www.hotpepper.jp/strJ000613246/?vos=nhppalsa000016
港区,港南２丁目,-,東京都港区港南２-２-９岩谷ビル1Ｆ　Ｂ１,35.62909453,139.742584,しながわ畑,居酒屋,https://www.hotpepper.jp/strJ000972758/?vos=nhppalsa000016
港区,北青山３丁目,-,東京都港区北青山３－８－１２　１F,35.66514516,139.7100825,地中海バル バッカス BACCHUS 表参道,イタリアン・フレンチ,https://www.hotpepper.jp/strJ001101909/?vos=nhppalsa000016
港区,港南２丁目,-,東京都港区港南２-5-15　3階、4階,35.62855071,139.7428228,ときしらず 品川,居酒屋,https://www.hotpepper.jp/strJ001179929/?vos=nhppalsa000016
港区,港南２丁目,-,東京都港区港南２-4-9,35.62840105,139.7446255,品川×牛タン 大衆焼肉 港南精肉店,焼肉・ホルモン,https://www.hotpepper.jp/strJ003298899/?vos=nhppalsa000016
港区,芝５丁目,-,東京都港区芝５-14-17,35.64853463,139.7448655,溶岩炭火焼肉 櫻家 田町 三田,焼肉・ホルモン,https://www.hotpepper.jp/strJ001246991/?vos=nhppalsa000016
港区,新橋２丁目,虎ノ門広域,東京都港区新橋２-9-4 乾盃ビル２F,35.66703342,139.7565087,和食居酒屋 魚升 うおます 新橋SL広場前店,居酒屋,https://www.hotpepper.jp/strJ001283950/?vos=nhppalsa000016
港区,港南２丁目,-,東京都港区港南２-4-18 ルネッサンスビル3F-B,35.62867156,139.7438316,完全個室居酒屋 なまいき品川店,居酒屋,https://www.hotpepper.jp/strJ001285815/?vos=nhppalsa000016
港区,港南２丁目,-,東京都港区港南２－3－13【地下1階】,35.6290318,139.7442027,角栄 品川ゴールデン横丁店,居酒屋,https://www.hotpepper.jp/strJ001278652/?vos=nhppalsa000016
港区,港南２丁目,-,東京都港区港南２－２－１　ミナトビル４F,35.62929783,139.742027,格安ビールと鉄鍋餃子 3 6 5酒場 品川店,居酒屋,https://www.hotpepper.jp/strJ000982853/?vos=nhppalsa000016
港区,港南２丁目,-,東京都港区港南２丁目5-11大三洋行品川ビル3F,35.62848962,139.7431945,大人の隠れ家 四季彩 shikisai 品川港南口店,居酒屋,https://www.hotpepper.jp/strJ003411705/?vos=nhppalsa000016
港区,新橋１丁目,虎ノ門広域,東京都港区新橋１-18-21地下１F居酒屋餃子酒場,35.66871209,139.7552682,手作り黒豚餃子 餃子酒場 新橋 内幸町店,居酒屋,https://www.hotpepper.jp/strJ003340265/?vos=nhppalsa000016
港区,東麻布３丁目,-,東京都港区東麻布３-10-5 オークウッドホテル&アパートメンツ1階,35.65569145,139.7391729,炭火焼肉 ARATA 麻布十番 六本木,焼肉・ホルモン,https://www.hotpepper.jp/strJ001280264/?vos=nhppalsa000016
港区,赤坂３丁目,赤坂,東京都港区赤坂３-10-17マーカスビル３F,35.67601937,139.7365878,中華居酒屋 三九厨房 赤坂見附1号店,居酒屋,https://www.hotpepper.jp/strJ001017242/?vos=nhppalsa000016
港区,新橋２丁目,虎ノ門広域,東京都港区新橋２－１６－１　ニュー新橋ビル3F,35.66628353,139.7573673,熟成肉バルダイニング ミートデミート 新橋駅前店,居酒屋,https://www.hotpepper.jp/strJ001294834/?vos=nhppalsa000016
港区,新橋２丁目,虎ノ門広域,東京都港区新橋２－9－4　乾盃ビル2F,35.66703342,139.7565087,肉と魚の肉バル 駅前個室居酒屋 にくたらし 新橋本店,ダイニングバー・バル,https://www.hotpepper.jp/strJ001283951/?vos=nhppalsa000016
港区,赤坂３丁目,赤坂,東京都港区赤坂３－9－1　B2F,35.67742976,139.7362517,地鶏×鮮魚 和食邸 鳥海 赤坂見附店,居酒屋,https://www.hotpepper.jp/strJ003389489/?vos=nhppalsa000016
港区,新橋,-,東京都港区新橋３‐23‐1　B1F,35.66466955,139.7577268,和食居酒屋 海の響 新橋店,居酒屋,https://www.hotpepper.jp/strJ003694024/?vos=nhppalsa000016
港区,赤坂３丁目,赤坂,東京都港区赤坂３－１９－８赤坂ウエストビルB１Ｆ,35.67568357,139.7360965,陳家私菜 ちんかしさい 赤坂1号店 湧の台所,中華,https://www.hotpepper.jp/strJ000231876/?vos=nhppalsa000016
港区,芝５丁目,-,東京都港区芝５-16-7　B１,35.64866355,139.7465853,肴亭 さかなてい 田町店,居酒屋,https://www.hotpepper.jp/strJ003365177/?vos=nhppalsa000016
港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門４－１－６第二大石ビル２Ｆ,35.66423232,139.7453573,串特急 神谷町店,居酒屋,https://www.hotpepper.jp/strJ000006544/?vos=nhppalsa000016
港区,新橋２丁目,虎ノ門広域,東京都港区新橋２-１４-３　新橋レンガ通り会館４階,35.66685203,139.7555655,焼き鳥 平八郎 新橋店,居酒屋,https://www.hotpepper.jp/strJ003582346/?vos=nhppalsa000016
港区,新橋,-,東京都港区新橋３‐23‐1　7F,35.66466955,139.7577268,頂 ITADAKI 新橋本店,焼肉・ホルモン,https://www.hotpepper.jp/strJ003694031/?vos=nhppalsa000016
港区,新橋２丁目,虎ノ門広域,東京都港区新橋２-１５-１８　プラザT２ビル３F,35.66675761,139.7560757,しゃぶしゃぶ酒場 ソレイユ 新橋店,居酒屋,https://www.hotpepper.jp/strJ001176889/?vos=nhppalsa000016
港区,赤坂３丁目,赤坂,東京都港区赤坂３－９－１ B1F,35.67740671,139.7362289,古民家風完全個室　‐四季折々の東北の味覚‐　和が家,居酒屋,https://www.hotpepper.jp/strJ003570003/?vos=nhppalsa000016
港区,新橋２丁目,虎ノ門広域,東京都港区新橋２-2-6,35.66770859,139.7551497,個室居酒屋 はるはる 新橋店,居酒屋,https://www.hotpepper.jp/strJ003672523/?vos=nhppalsa000016
港区,港南２丁目,-,東京都港区港南２-4-18 ルネッサン2ビル4F,35.62870628,139.7439447,個室居酒屋 江戸の小町 品川店,居酒屋,https://www.hotpepper.jp/strJ001278784/?vos=nhppalsa000016
港区,新橋２丁目,虎ノ門広域,東京都港区新橋２-16-1ニュー新橋ビル３F,35.66628353,139.7573673,和ダイニング 二代目 鳥久 新橋店,居酒屋,https://www.hotpepper.jp/strJ001270269/?vos=nhppalsa000016
港区,港南２丁目,-,東京都港区港南２-６-９　ＤＫ品川ビル７Ｆ,35.62863624,139.7423923,鮮や一夜 品川駅前店,居酒屋,https://www.hotpepper.jp/strJ001051636/?vos=nhppalsa000016
港区,港南２丁目,-,東京都港区港南２－２－１　ミナトビル５Ｆ,35.62929449,139.7419812,焼肉 牛角 品川店,居酒屋,https://www.hotpepper.jp/strJ000003719/?vos=nhppalsa000016
港区,新橋４丁目,虎ノ門広域,東京都港区新橋４-19-2,35.6644829,139.7575027,鳥楽酒場 新橋店,居酒屋,https://www.hotpepper.jp/strJ001273948/?vos=nhppalsa000016
港区,港南２丁目,-,東京都港区港南２-2-8,35.62919646,139.7424959,二代目 創業昭和四十二年 鳥じゅん 品川2号店,居酒屋,https://www.hotpepper.jp/strJ001231168/?vos=nhppalsa000016
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門１-13-4　宝寿会館ビル　1F,35.66909856,139.7495567,麺酎房 赤まる 虎ノ門店,居酒屋,https://www.hotpepper.jp/strJ000660646/?vos=nhppalsa000016
港区,浜松町２丁目,-,東京都港区浜松町２丁目５－８ 井門浜松町ビル　3階A,35.6542254,139.7561496,郷土料理 いち藤 浜松町本店,居酒屋,https://www.hotpepper.jp/strJ003498447/?vos=nhppalsa000016
港区,新橋,-,東京都港区新橋３‐23‐1　2F,35.66466955,139.7577268,個室居酒屋 豊楽 新橋本陣店,和食,https://www.hotpepper.jp/strJ003694026/?vos=nhppalsa000016
港区,新橋３丁目,虎ノ門広域,東京都港区新橋３-16-3 7F,35.66578997,139.7572943,個室居酒屋 地鶏の里 鶏極 TORIKI 新橋総本店,居酒屋,https://www.hotpepper.jp/strJ001155070/?vos=nhppalsa000016
港区,新橋３丁目,虎ノ門広域,東京都港区新橋３丁目１４－５,35.66547497,139.75611,個室居酒屋 すみれ家 新橋店,居酒屋,https://www.hotpepper.jp/strJ001296246/?vos=nhppalsa000016
港区,新橋２丁目,虎ノ門広域,東京都港区新橋２-15-9  S-PLAZA弥生2 4階,35.66625629,139.7566304,八鶴 Hakkaku 新橋駅前店,居酒屋,https://www.hotpepper.jp/strJ001293194/?vos=nhppalsa000016
港区,六本木３丁目,六本木,東京都港区六本木３-11-10 ココ六本木ビル8F,35.66327404,139.7329162,完全個室居酒屋 雫 SHIZUKU 六本木店,居酒屋,https://www.hotpepper.jp/strJ001111380/?vos=nhppalsa000016
港区,新橋２丁目,虎ノ門広域,東京都港区新橋２-16-1　ニュー新橋ビル2F,35.66628353,139.7573673,大衆居酒屋 よくバル酒場 新橋店,居酒屋,https://www.hotpepper.jp/strJ001162705/?vos=nhppalsa000016
港区,芝５丁目,-,東京都港区芝５－２７－１０　サンシャイン５ビルＢ１,35.64712595,139.746719,包丁や 田町駅前店,居酒屋,https://www.hotpepper.jp/strJ000010480/?vos=nhppalsa000016
港区,港南２丁目,-,東京都港区港南２-2-9 朝日ビル2F,35.62918869,139.7426556,産直鮮魚と47都道府県の日本酒の店 黒潮 品川港南口店,居酒屋,https://www.hotpepper.jp/strJ001267200/?vos=nhppalsa000016
港区,港南２丁目,-,東京都港区港南２－６－３　品川シントミビルＢ１,35.62877179,139.7425667,旬菜和食と北前そばのお店 高田屋 品川港南口店,居酒屋,https://www.hotpepper.jp/strJ000000120/?vos=nhppalsa000016
港区,新橋,-,東京都港区新橋３‐23‐1　2F,35.66466955,139.7577268,豊楽 新橋店,居酒屋,https://www.hotpepper.jp/strJ003694025/?vos=nhppalsa000016
港区,芝５丁目,-,東京都港区芝５-16-13 レックスビル1階2階,35.64857521,139.7459751,手作り大餃子 串焼き 大餃子酒場田町店,居酒屋,https://www.hotpepper.jp/strJ001278771/?vos=nhppalsa000016
港区,赤坂３丁目,赤坂,東京都港区赤坂３-19-2,35.67584549,139.7361593,個室居酒屋 幻 まぼろし,居酒屋,https://www.hotpepper.jp/strJ003649353/?vos=nhppalsa000016
港区,芝５丁目,-,東京都港区芝５-22-6　芝REビル,35.64792446,139.746459,和牛と地鶏×鮮魚と地酒　食べ飲み放題　完全個室　目利きの番長　田町本店,居酒屋,https://www.hotpepper.jp/strJ001296206/?vos=nhppalsa000016
